,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,1,2,1,75,2,2,1,2,0,64,13,2,68,0,5,66,2,18,0,14,11,43,6,4
1,2013-01-13,2,1,1,69,1,3,2,2,0,55,16,1,74,0,10,57,3,20,0,17,4,55,6,3
2,2013-01-20,2,2,1,71,1,4,3,3,0,77,15,2,75,0,9,65,1,13,0,17,4,43,3,3
3,2013-01-27,3,2,1,72,2,2,3,2,0,100,16,1,73,0,7,74,3,14,0,14,11,48,3,5
4,2013-02-03,2,1,1,79,1,3,2,3,0,94,14,2,68,0,5,80,2,14,0,13,6,56,0,3
5,2013-02-10,2,2,2,65,1,2,2,3,1,74,17,2,78,0,5,80,2,27,0,14,9,37,4,3
6,2013-02-17,1,1,1,69,1,3,2,2,0,83,17,1,64,0,7,79,1,16,0,15,4,46,4,3
7,2013-02-24,3,3,1,74,1,4,2,2,0,71,17,1,76,0,6,79,2,16,0,17,3,40,6,5
8,2013-03-03,2,2,1,66,2,3,0,3,0,61,24,0,74,0,10,66,2,17,0,15,6,32,3,5
9,2013-03-10,2,2,1,67,1,3,2,2,0,55,18,2,72,0,6,75,2,12,0,14,6,40,3,4
10,2013-03-17,2,2,1,71,2,1,1,2,0,60,21,4,70,0,5,76,2,19,0,17,6,32,8,7
11,2013-03-24,3,1,1,70,2,3,3,3,0,62,18,3,73,0,2,82,3,18,0,13,3,35,6,3
12,2013-03-31,1,1,1,73,1,3,1,3,1,59,16,2,75,0,9,76,2,24,0,14,4,40,0,6
13,2013-04-07,2,1,1,70,1,3,3,2,1,72,20,3,71,0,4,73,3,11,0,17,6,42,0,6
14,2013-04-14,2,2,1,74,1,2,2,3,0,67,19,3,72,0,6,71,3,17,0,13,3,50,5,6
15,2013-04-21,1,2,1,73,1,2,1,3,0,45,16,4,69,0,8,64,3,14,0,14,4,50,0,4
16,2013-04-28,3,2,1,77,1,1,2,2,2,42,19,3,78,0,6,77,2,21,0,18,8,50,5,4
17,2013-05-05,2,3,1,71,1,2,2,2,1,46,16,1,75,0,6,71,1,19,0,19,4,41,5,0
18,2013-05-12,2,2,0,77,1,3,1,2,0,46,17,1,67,0,4,86,2,21,0,9,5,42,5,4
19,2013-05-19,2,1,0,76,1,2,1,1,0,46,14,1,74,0,6,76,2,18,0,12,6,37,4,0
20,2013-05-26,2,2,1,85,1,1,1,3,0,37,12,2,71,0,5,83,2,19,0,11,3,42,3,6
21,2013-06-02,2,2,0,71,1,2,1,2,0,42,17,1,61,0,6,82,2,19,0,16,6,40,5,6
22,2013-06-09,2,2,0,86,1,2,1,2,0,43,16,1,67,0,6,73,1,14,0,21,4,36,5,4
23,2013-06-16,2,1,1,73,1,2,2,4,0,46,12,1,79,0,5,69,4,20,0,10,4,29,3,7
24,2013-06-23,2,1,1,86,1,3,1,4,0,42,21,3,71,0,8,75,1,20,0,19,7,31,0,3
25,2013-06-30,4,1,1,78,1,1,2,2,0,43,18,1,80,0,6,81,2,20,0,15,3,51,0,7
26,2013-07-07,2,1,1,78,2,2,1,3,0,40,17,2,73,0,8,79,1,19,0,18,3,29,0,6
27,2013-07-14,1,1,1,83,0,2,2,2,2,39,21,2,70,0,7,93,2,20,0,16,6,34,0,3
28,2013-07-21,4,1,0,79,2,4,2,3,0,53,16,3,74,0,7,79,1,15,0,16,4,40,5,3
29,2013-07-28,3,2,0,69,1,2,1,2,0,52,13,2,61,0,5,80,2,17,0,18,3,31,3,9
30,2013-08-04,1,1,1,74,1,1,3,3,0,53,15,1,76,0,5,75,1,16,0,11,5,28,3,3
31,2013-08-11,2,1,1,73,1,1,2,3,0,44,13,3,73,0,4,70,1,20,0,14,8,25,0,4
32,2013-08-18,2,2,1,78,2,1,1,2,1,35,17,1,66,0,6,71,1,16,0,13,5,33,3,3
33,2013-08-25,1,1,1,70,1,4,1,1,0,39,18,2,68,0,3,69,1,19,0,16,3,48,3,6
34,2013-09-01,1,1,1,67,2,3,1,2,0,37,15,1,83,0,5,78,2,15,0,11,10,29,3,5
35,2013-09-08,2,1,1,74,1,2,2,2,0,39,16,2,80,0,4,64,3,16,0,16,5,33,3,3
36,2013-09-15,2,2,1,63,1,2,2,2,0,35,15,2,69,0,3,68,2,17,0,12,8,47,3,4
37,2013-09-22,3,2,1,69,1,2,2,2,0,36,20,2,73,0,7,62,1,15,0,18,4,47,3,7
38,2013-09-29,3,3,0,66,1,2,1,4,0,38,19,4,77,0,11,72,3,17,0,13,5,46,4,4
39,2013-10-06,2,2,0,68,1,5,3,1,0,46,22,1,65,0,8,71,2,19,0,18,5,41,0,5
40,2013-10-13,2,2,1,68,1,2,1,3,1,44,21,2,68,0,6,65,2,14,0,10,4,52,3,9
41,2013-10-20,1,1,1,65,1,2,1,3,1,39,15,2,72,0,5,73,3,18,0,15,5,53,11,6
42,2013-10-27,3,1,1,68,1,3,2,1,0,38,18,1,79,0,8,64,2,22,0,12,7,66,3,5
