,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,1,77,1,3,2,2,0,44,19,1,68,0,27,81,1,14,0,14,5,20,2,2
1,2013-01-13,2,2,1,75,1,3,2,4,0,49,20,1,75,0,28,70,2,17,0,17,4,23,2,3
2,2013-01-20,3,5,0,72,2,2,3,3,0,68,14,1,81,0,27,71,1,16,0,17,6,25,2,4
3,2013-01-27,4,5,0,70,2,1,3,4,0,76,19,1,78,0,26,69,2,17,0,16,5,19,4,3
4,2013-02-03,3,7,0,68,1,3,4,3,1,81,18,2,77,0,20,65,2,19,0,15,4,23,2,6
5,2013-02-10,3,2,1,64,2,4,2,2,0,72,18,2,79,0,20,66,1,23,0,16,6,24,4,8
6,2013-02-17,3,2,1,66,1,2,2,3,1,81,20,2,83,0,22,68,2,17,0,18,3,27,3,7
7,2013-02-24,3,2,1,69,2,3,2,3,0,68,17,1,77,0,22,66,3,14,0,16,4,21,2,5
8,2013-03-03,4,3,0,70,2,2,5,1,0,61,20,1,80,0,22,68,1,17,0,13,5,17,4,3
9,2013-03-10,3,2,1,73,1,2,2,1,0,58,18,1,71,0,22,71,2,17,0,15,3,19,2,3
10,2013-03-17,4,4,1,70,1,3,2,2,0,59,15,1,70,0,22,70,2,22,0,15,3,24,2,2
11,2013-03-24,4,2,1,69,2,3,2,3,1,60,20,1,86,0,20,69,2,21,0,16,5,24,3,4
12,2013-03-31,3,2,1,70,2,2,4,2,0,60,18,3,74,0,18,64,1,20,0,14,5,21,1,5
13,2013-04-07,3,2,0,74,2,2,4,1,0,75,19,1,76,0,22,65,1,19,0,17,3,22,3,6
14,2013-04-14,3,1,1,73,1,2,3,2,0,69,18,2,69,0,20,68,1,19,0,15,4,22,2,5
15,2013-04-21,3,1,0,69,1,2,4,4,0,37,18,2,72,0,19,69,1,19,0,16,6,29,1,6
16,2013-04-28,3,3,0,78,1,1,3,2,0,33,17,3,75,0,19,67,2,15,0,15,3,25,4,5
17,2013-05-05,4,2,1,76,1,2,5,2,0,32,15,2,81,0,15,68,1,19,0,16,5,22,2,7
18,2013-05-12,3,2,0,81,1,2,3,2,0,32,14,3,70,0,15,76,2,21,0,14,4,25,2,4
19,2013-05-19,3,2,1,88,2,2,2,2,0,31,15,1,74,0,15,80,1,17,0,15,7,21,4,5
20,2013-05-26,4,1,0,96,1,2,1,2,0,29,16,2,71,0,18,81,1,16,0,14,4,17,3,3
21,2013-06-02,4,2,1,91,1,4,3,2,0,26,16,2,71,0,17,81,3,22,0,14,4,21,2,4
22,2013-06-09,2,2,0,86,2,1,2,1,1,34,15,2,71,0,22,81,1,24,0,16,3,18,2,3
23,2013-06-16,2,3,0,82,1,3,3,4,1,38,15,1,81,0,17,82,1,19,0,15,4,20,3,2
24,2013-06-23,4,2,0,89,1,3,2,5,0,22,18,2,73,0,17,84,2,18,0,16,5,14,2,3
