,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,1,1,1,59,1,4,2,4,0,42,9,2,74,0,5,50,0,20,0,17,8,28,10,6
1,2013-01-13,3,4,3,63,1,3,2,5,0,50,12,3,75,0,6,53,2,21,0,15,12,23,7,0
2,2013-01-20,2,5,0,63,1,0,0,3,0,61,11,2,72,0,4,52,2,17,0,17,6,15,6,7
3,2013-01-27,4,5,0,57,3,3,2,6,0,71,18,2,82,0,4,62,2,15,0,19,10,26,0,0
4,2013-02-03,3,5,1,66,2,3,4,5,3,71,15,3,67,0,6,64,2,21,0,14,5,15,5,10
5,2013-02-10,3,3,0,57,1,4,0,4,0,65,18,0,75,0,6,53,2,18,0,16,9,24,5,5
6,2013-02-17,4,3,0,56,0,6,4,5,0,69,20,4,74,0,7,58,2,15,0,10,0,23,5,15
7,2013-02-24,2,2,1,59,1,5,4,3,2,54,15,2,91,0,3,74,3,18,0,12,8,22,6,5
8,2013-03-03,1,9,1,70,1,3,0,3,0,63,18,0,72,0,2,51,8,23,0,11,0,17,0,7
9,2013-03-10,3,0,0,58,1,3,3,3,0,48,16,4,68,0,11,58,2,17,0,18,7,26,5,7
10,2013-03-17,2,4,2,51,1,2,3,3,2,32,12,2,77,0,4,53,2,18,0,17,5,33,5,5
11,2013-03-24,3,7,1,55,1,2,3,6,0,41,13,2,97,0,6,47,2,19,0,17,6,30,8,5
12,2013-03-31,3,2,0,56,1,4,4,5,0,44,14,4,71,0,4,55,5,20,0,14,0,30,6,6
13,2013-04-07,3,1,0,66,3,6,6,3,0,59,13,5,71,0,8,57,0,15,0,15,0,20,8,6
14,2013-04-14,3,3,0,56,0,5,4,4,0,59,18,2,70,0,9,46,2,11,0,16,0,19,0,5
15,2013-04-21,4,1,0,61,2,5,4,2,0,33,11,5,78,0,5,50,0,17,0,11,10,29,6,7
16,2013-04-28,2,2,0,54,2,2,3,2,0,33,16,0,72,0,6,59,4,19,0,16,5,27,5,8
17,2013-05-05,2,9,1,68,2,3,6,4,0,28,10,4,65,0,7,53,2,19,0,15,6,12,0,17
18,2013-05-12,4,2,2,65,3,5,3,3,0,22,13,2,69,0,3,69,3,21,0,21,6,17,6,6
19,2013-05-19,2,1,0,69,2,6,4,0,0,26,10,3,67,0,4,70,3,24,0,11,6,36,0,0
20,2013-05-26,3,3,0,73,2,3,3,9,0,25,11,5,66,0,4,69,0,23,0,13,9,20,6,7
21,2013-06-02,1,2,0,71,0,5,3,3,2,17,9,0,64,0,9,65,3,18,0,15,5,18,5,12
22,2013-06-09,3,1,0,75,2,4,4,0,0,23,9,2,63,0,3,80,4,22,0,15,0,18,0,12
23,2013-06-16,2,2,1,73,1,5,3,8,0,21,9,0,68,0,5,64,0,26,0,11,0,15,6,6
24,2013-06-23,2,2,1,73,1,3,3,4,0,16,11,3,79,0,8,66,2,17,0,15,6,18,0,11
25,2013-06-30,4,3,2,75,1,3,4,6,0,30,17,4,72,0,7,65,3,15,0,16,8,25,10,14
26,2013-07-07,3,2,2,72,2,7,6,3,0,16,13,0,66,0,6,68,3,16,0,15,0,22,0,0
27,2013-07-14,2,3,2,93,0,7,4,5,0,18,5,0,79,0,3,66,0,15,0,15,8,17,0,8
28,2013-07-21,3,2,2,81,2,8,3,4,0,24,17,3,75,0,8,86,3,15,0,15,0,18,8,8
29,2013-07-28,2,3,0,86,2,3,6,3,0,62,11,3,83,0,5,75,3,21,0,15,0,23,8,8
30,2013-08-04,3,3,0,57,3,0,0,8,0,23,17,4,68,0,10,57,0,23,0,15,10,31,8,8
31,2013-08-11,4,2,2,62,5,4,0,6,0,28,12,3,73,0,3,77,0,10,0,9,8,16,0,15
32,2013-08-18,3,3,1,66,3,5,3,3,0,36,15,3,79,0,3,55,0,10,0,14,9,24,7,0
