,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,2,0,71,1,4,2,4,0,69,20,1,67,0,18,71,1,20,1,13,4,30,4,2
1,2013-01-13,3,1,0,71,1,6,3,3,0,62,17,1,74,0,16,68,1,22,1,12,5,22,4,5
2,2013-01-20,2,2,0,72,1,4,2,4,0,69,19,1,76,0,13,69,1,22,1,12,3,32,2,5
3,2013-01-27,2,2,0,68,1,5,3,4,0,87,20,1,74,0,14,73,1,23,1,14,5,35,2,2
4,2013-02-03,2,2,0,67,1,3,3,5,0,78,19,1,69,0,11,72,1,21,1,13,3,32,2,4
5,2013-02-10,2,2,0,64,1,5,2,3,0,64,17,0,75,0,13,72,1,31,1,12,2,33,2,6
6,2013-02-17,2,2,0,63,1,4,2,3,0,71,18,2,72,0,12,76,1,21,0,13,3,30,2,3
7,2013-02-24,1,2,0,65,1,5,2,3,0,63,19,1,77,0,11,74,2,22,1,15,4,30,3,4
8,2013-03-03,2,2,1,65,1,5,4,4,0,65,19,1,73,0,10,74,1,21,1,15,4,29,2,3
9,2013-03-10,2,1,0,46,1,2,2,1,0,36,11,0,61,0,8,59,1,16,1,10,3,28,1,2
10,2013-03-17,1,2,0,47,0,2,1,2,0,34,10,1,62,0,10,57,1,16,1,10,4,30,1,1
11,2013-03-24,1,2,0,46,0,3,2,3,0,39,10,1,74,0,8,55,1,17,1,10,3,24,2,3
12,2013-03-31,2,1,0,43,0,2,2,2,0,32,10,1,58,0,8,54,1,17,0,9,3,30,1,2
13,2013-04-07,1,1,0,46,0,2,1,2,0,35,11,1,58,0,10,56,1,14,0,9,3,32,1,1
14,2013-04-14,1,1,0,44,0,2,1,2,0,36,10,1,56,0,10,53,1,15,1,10,3,27,1,2
15,2013-04-21,2,1,0,45,0,2,2,2,0,22,10,1,60,0,10,54,1,15,1,9,3,31,1,2
16,2013-04-28,2,1,0,45,0,2,1,2,0,21,10,1,56,0,8,53,1,15,0,11,3,33,1,2
17,2013-05-05,1,1,0,46,0,2,2,2,0,19,11,1,58,0,9,52,1,18,1,9,2,31,1,1
18,2013-05-12,1,1,0,48,0,2,1,2,0,21,11,1,53,0,10,55,1,25,1,9,3,30,0,2
19,2013-05-19,2,1,0,52,0,2,2,2,0,18,11,0,55,0,9,58,1,15,0,10,4,23,1,2
20,2013-05-26,2,1,0,53,0,2,1,2,0,18,12,1,56,0,12,56,1,14,1,10,3,26,1,2
21,2013-06-02,1,1,0,53,0,2,1,2,0,20,11,0,59,0,10,58,1,15,1,9,3,23,1,1
22,2013-06-09,2,1,0,52,0,2,1,1,0,17,11,1,57,0,12,62,1,15,1,10,2,26,1,1
23,2013-06-16,2,1,0,52,0,2,1,3,0,18,12,1,56,0,11,61,1,26,1,9,3,20,1,1
24,2013-06-23,1,1,0,51,0,2,1,4,0,14,10,1,57,0,11,58,1,13,1,10,3,23,0,1
25,2013-06-30,2,1,0,59,1,2,2,3,0,19,12,1,68,0,12,65,1,19,1,12,2,31,1,3
26,2013-07-07,2,3,0,68,1,3,2,3,0,34,18,0,76,0,13,73,1,17,1,13,3,26,2,6
27,2013-07-14,3,2,0,70,1,6,3,3,0,40,16,1,75,0,13,72,2,18,1,12,5,22,2,3
28,2013-07-21,2,1,0,70,2,5,3,2,0,40,19,1,79,0,11,79,1,20,1,15,6,28,2,3
29,2013-07-28,2,2,0,66,1,3,4,2,0,53,19,1,79,0,13,77,1,16,1,13,3,32,1,5
30,2013-08-04,3,2,0,66,1,4,2,3,0,36,17,1,74,0,10,76,2,19,1,14,3,26,2,3
31,2013-08-11,2,1,0,65,1,3,2,2,0,32,15,1,78,0,11,80,1,18,1,14,4,32,3,3
32,2013-08-18,3,2,0,62,1,4,3,2,0,36,18,1,71,0,11,72,1,19,1,14,3,22,3,3
33,2013-08-25,2,2,0,62,1,4,2,4,0,32,13,1,73,0,11,74,1,18,1,13,3,26,2,4
34,2013-09-01,2,2,1,64,1,3,3,2,0,27,17,1,80,0,10,70,1,22,1,14,3,29,2,3
35,2013-09-08,3,2,1,64,1,3,3,3,1,34,19,1,76,0,11,71,1,19,1,16,3,31,2,4
36,2013-09-15,2,3,1,63,1,4,3,3,0,32,18,1,76,0,10,70,1,20,1,14,4,26,3,4
37,2013-09-22,2,1,0,62,1,3,4,2,0,34,18,1,74,0,11,75,1,20,0,14,5,25,2,4
38,2013-09-29,3,2,0,67,1,3,4,6,0,35,22,1,76,0,13,76,1,21,1,15,2,25,3,5
39,2013-10-06,3,2,1,67,1,3,1,3,0,40,19,2,80,0,13,73,1,21,2,15,2,27,2,4
40,2013-10-13,1,2,0,62,1,4,3,2,0,39,18,1,78,0,19,74,1,22,1,14,3,32,2,5
