,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,1,88,1,4,1,3,0,50,16,1,73,0,19,59,1,17,1,13,3,22,2,2
1,2013-01-13,2,2,1,85,2,4,2,2,1,53,17,1,80,0,15,59,1,18,1,13,3,21,2,2
2,2013-01-20,2,4,1,91,1,4,2,2,0,66,16,1,76,0,16,62,2,16,1,12,3,24,2,3
3,2013-01-27,3,4,1,82,1,4,2,3,0,97,15,1,71,0,14,62,1,19,1,13,4,21,2,4
4,2013-02-03,3,2,0,80,1,4,2,2,0,100,17,1,72,0,14,59,2,18,1,15,3,25,1,4
5,2013-02-10,3,3,1,80,1,3,2,2,1,85,15,1,77,0,14,59,2,21,1,13,3,18,3,4
6,2013-02-17,3,4,0,75,1,4,2,3,0,74,17,1,77,0,13,62,1,17,1,13,4,20,1,3
7,2013-02-24,3,3,0,76,2,4,2,2,1,65,17,1,73,0,14,64,2,18,1,13,3,17,2,3
8,2013-03-03,4,5,0,76,1,4,3,2,0,60,14,1,70,0,13,63,2,17,1,12,3,23,1,3
9,2013-03-10,3,2,1,80,1,4,1,2,0,56,16,1,70,0,14,67,1,17,1,13,3,19,1,3
10,2013-03-17,3,3,0,76,1,4,2,2,1,49,16,1,72,0,14,66,2,17,1,12,4,19,2,4
11,2013-03-24,3,5,0,76,1,3,2,3,0,43,14,1,88,0,11,67,1,18,1,12,3,21,2,2
12,2013-03-31,3,2,0,78,1,3,1,3,0,54,14,1,71,0,13,59,2,20,0,13,3,18,2,2
13,2013-04-07,3,2,0,83,2,4,1,3,0,72,15,1,72,0,13,64,1,17,1,13,4,23,2,3
14,2013-04-14,3,3,0,80,1,3,2,3,0,64,14,2,68,0,13,60,2,16,1,12,3,22,2,4
15,2013-04-21,4,3,0,82,1,3,1,4,0,29,13,2,68,0,12,63,1,18,1,14,3,23,2,3
16,2013-04-28,3,3,0,84,1,4,1,3,0,27,13,2,70,0,13,66,1,18,1,13,2,25,3,4
17,2013-05-05,4,2,0,86,1,3,2,3,0,28,15,1,67,0,10,68,1,20,1,12,4,20,1,3
18,2013-05-12,3,2,0,85,1,3,1,2,0,23,13,1,69,0,12,73,1,21,1,11,3,20,2,1
19,2013-05-19,3,2,0,86,1,3,2,3,0,19,13,1,71,0,13,75,1,17,1,12,5,18,2,3
20,2013-05-26,3,2,0,90,1,3,1,2,0,23,13,1,72,0,12,73,1,17,1,12,4,21,2,2
21,2013-06-02,3,2,0,85,2,4,1,2,0,23,13,1,74,0,12,65,1,16,1,14,3,15,2,2
22,2013-06-09,3,2,0,87,2,3,2,2,0,22,12,1,74,0,12,73,1,16,1,12,3,19,1,3
23,2013-06-16,3,2,0,88,1,4,2,5,0,22,14,1,67,0,12,72,1,18,1,13,3,18,1,3
24,2013-06-23,3,3,1,88,1,4,2,7,0,23,13,1,69,0,12,70,1,17,1,13,3,17,1,4
25,2013-06-30,3,3,0,87,2,2,1,3,0,20,13,1,71,0,11,68,1,17,1,12,3,21,1,2
26,2013-07-07,3,3,1,88,2,3,2,3,0,21,13,1,68,0,10,69,1,14,1,14,4,17,1,2
27,2013-07-14,3,3,0,90,1,5,2,2,0,22,12,1,69,0,14,69,1,14,1,13,4,18,1,3
28,2013-07-21,3,2,0,85,2,5,2,3,0,20,13,1,66,0,13,73,1,16,0,13,3,20,1,2
29,2013-07-28,3,2,0,87,1,3,2,1,1,25,12,1,72,0,11,73,2,15,1,13,2,19,3,3
30,2013-08-04,3,2,0,79,1,3,1,3,0,21,12,1,66,0,9,67,1,15,1,12,1,13,2,2
