,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,0,99,1,2,3,3,0,47,14,1,80,0,13,68,1,23,0,15,4,40,3,5
1,2013-01-13,3,2,1,86,1,2,2,3,1,59,14,1,78,0,10,61,1,21,0,16,4,27,3,6
2,2013-01-20,3,2,1,83,1,3,3,3,0,70,15,2,77,0,11,63,1,22,0,13,4,16,4,3
3,2013-01-27,1,3,1,82,2,3,2,4,0,95,18,2,73,0,9,57,2,21,0,13,6,23,0,5
4,2013-02-03,2,2,1,75,2,3,3,3,1,98,15,1,82,0,10,66,2,19,0,13,4,25,7,7
5,2013-02-10,3,2,0,70,2,2,2,3,0,79,11,1,73,0,10,63,2,26,0,14,3,27,3,9
6,2013-02-17,4,4,1,77,1,2,2,3,0,63,12,1,75,0,10,68,1,23,0,16,3,30,6,6
7,2013-02-24,4,3,1,74,2,3,2,4,0,70,14,2,77,0,8,61,2,18,0,15,6,32,3,5
8,2013-03-03,2,3,1,78,2,2,2,3,1,65,15,2,76,0,9,58,1,20,0,12,4,26,4,5
9,2013-03-10,3,2,0,83,1,2,1,3,1,63,20,1,76,0,8,61,1,20,0,16,2,27,2,5
10,2013-03-17,3,3,1,77,2,4,2,3,1,58,18,1,77,0,10,70,1,22,0,14,6,25,3,3
11,2013-03-24,2,2,0,74,1,3,2,2,1,61,15,2,84,0,11,64,1,23,0,14,5,22,4,4
12,2013-03-31,3,3,0,73,2,2,2,4,0,63,17,2,74,0,6,70,1,23,0,15,4,22,3,6
13,2013-04-07,4,2,0,80,1,3,2,4,1,77,13,2,83,0,9,59,1,20,0,13,5,29,3,4
14,2013-04-14,3,3,1,73,1,4,2,3,0,69,11,1,74,0,10,58,1,20,0,16,5,22,4,5
15,2013-04-21,2,2,1,77,1,3,1,4,0,35,15,2,79,0,7,66,1,22,0,13,4,28,5,5
16,2013-04-28,3,2,1,76,1,3,3,6,0,40,15,2,73,0,9,65,1,24,0,14,3,34,4,8
17,2013-05-05,3,1,1,81,1,2,2,3,1,29,14,2,74,0,8,65,2,25,0,14,5,29,2,2
18,2013-05-12,4,1,0,87,1,4,2,3,0,29,19,1,70,0,10,66,2,29,0,13,7,21,4,5
19,2013-05-19,2,2,0,88,1,2,2,2,0,29,10,1,68,0,7,68,1,22,0,15,3,25,2,2
20,2013-05-26,4,3,0,92,1,4,2,2,0,22,14,1,72,0,6,68,1,23,0,14,7,17,2,3
21,2013-06-02,3,1,1,90,2,3,3,3,0,22,14,1,75,0,7,73,1,20,0,15,4,27,3,5
22,2013-06-09,2,2,0,90,1,2,3,2,0,25,14,1,68,0,8,68,1,17,0,12,5,19,2,2
23,2013-06-16,3,2,1,85,1,4,2,4,1,23,14,1,73,0,7,76,1,21,0,14,6,22,2,8
24,2013-06-23,3,2,1,79,2,4,1,6,1,27,12,1,73,0,6,75,1,18,0,14,8,19,4,4
25,2013-06-30,3,2,0,89,1,2,2,3,0,24,14,1,68,0,7,77,1,18,0,13,5,20,2,9
26,2013-07-07,3,3,1,88,1,3,5,2,0,24,15,1,75,0,8,77,2,20,0,14,7,21,2,5
27,2013-07-14,3,1,0,95,1,7,3,3,0,23,10,1,68,0,7,70,1,19,0,14,4,20,3,4
28,2013-07-21,2,2,0,88,2,4,3,2,1,29,12,3,63,0,9,74,1,19,0,15,3,22,2,7
29,2013-07-28,3,1,0,90,1,2,2,3,1,46,17,1,69,0,7,73,2,17,0,16,4,24,4,4
30,2013-08-04,4,2,0,79,2,2,2,3,1,27,12,1,72,0,7,70,1,20,0,15,3,21,4,6
31,2013-08-11,2,2,0,84,2,1,3,2,1,31,11,1,73,0,7,71,1,16,0,14,5,19,0,4
32,2013-08-18,2,2,1,84,2,1,3,2,0,24,10,1,70,0,5,68,1,17,0,14,5,18,2,4
33,2013-08-25,4,2,0,75,1,2,2,2,0,30,15,2,77,0,5,59,2,16,0,14,2,21,3,4
34,2013-09-01,4,2,1,81,1,4,1,1,0,23,12,2,82,0,5,67,1,17,0,13,2,21,4,4
35,2013-09-08,2,2,0,72,1,1,1,4,0,21,14,1,77,0,7,60,2,21,0,15,4,24,3,4
36,2013-09-15,3,3,1,71,1,2,1,3,0,28,14,1,86,0,7,59,2,24,0,12,4,33,2,3
37,2013-09-22,3,3,1,71,2,2,2,2,0,29,14,1,73,0,6,65,2,20,0,12,4,26,5,4
38,2013-09-29,2,2,1,66,1,2,2,6,0,25,17,2,75,0,9,68,2,19,0,14,4,22,2,2
39,2013-10-06,3,2,1,79,1,4,2,4,0,30,15,2,85,0,8,58,2,19,0,13,4,19,3,2
40,2013-10-13,2,2,1,74,1,2,3,3,1,28,16,3,79,0,8,62,2,22,0,13,4,26,3,6
41,2013-10-20,2,2,0,76,2,2,2,3,1,22,17,2,82,0,7,60,1,19,0,16,6,37,3,3
42,2013-10-27,3,2,1,74,1,2,2,2,0,27,17,1,79,0,10,62,2,22,0,15,3,41,3,5
43,2013-11-03,2,2,0,81,1,2,3,4,0,30,21,2,77,0,8,55,1,20,0,17,7,37,3,5
44,2013-11-10,3,1,1,71,2,3,3,4,0,26,17,2,85,0,9,61,2,19,0,16,4,35,3,6
45,2013-11-17,3,3,1,75,1,3,2,3,0,25,18,2,79,0,10,60,1,21,0,15,4,25,3,3
46,2013-11-24,2,2,0,80,2,1,2,3,0,22,9,2,76,0,8,67,1,30,0,15,5,18,3,7
47,2013-12-01,2,4,1,73,2,2,2,3,0,25,17,2,100,0,12,74,1,23,0,13,5,22,5,3
48,2013-12-08,3,3,1,69,2,2,2,3,0,27,15,2,82,0,11,65,1,25,0,15,4,25,3,3
49,2013-12-15,4,2,1,77,2,4,2,6,1,26,15,1,80,0,11,59,1,21,0,14,6,34,2,6
50,2013-12-22,3,3,1,79,1,2,4,3,0,31,14,1,76,0,14,69,1,32,0,17,3,25,0,3
51,2013-12-29,2,4,1,93,2,1,1,5,0,38,17,1,84,0,14,74,2,32,0,14,7,32,0,5
52,2014-01-05,4,4,0,85,1,1,3,8,1,41,16,1,84,0,18,73,1,19,0,13,3,25,2,4
53,2014-01-12,3,3,0,91,1,1,3,3,0,52,18,1,89,0,13,68,1,18,0,16,4,26,6,3
54,2014-01-19,3,4,1,80,1,2,3,3,1,66,18,2,87,0,13,69,2,20,0,14,7,22,3,4
55,2014-01-26,4,5,1,76,1,2,2,3,0,84,15,0,79,0,13,63,2,18,0,15,4,36,4,5
56,2014-02-02,4,3,0,80,1,2,2,3,0,100,18,2,73,0,13,64,1,21,0,13,4,25,2,6
57,2014-02-09,3,2,1,76,1,3,3,2,1,83,18,1,86,0,11,73,1,28,0,14,4,30,2,2
58,2014-02-16,3,3,1,74,1,1,4,2,0,69,15,1,83,0,8,68,2,23,0,16,8,34,7,4
59,2014-02-23,3,4,1,80,2,3,2,2,1,68,15,2,81,0,11,74,2,24,0,15,4,27,2,3
60,2014-03-02,3,3,1,73,1,2,3,3,1,55,17,1,83,0,10,70,2,26,0,15,5,32,4,6
61,2014-03-09,3,2,0,79,2,2,2,2,0,65,21,2,83,0,11,75,1,25,0,14,4,26,1,5
62,2014-03-16,3,2,1,79,2,3,3,4,1,56,15,1,76,0,12,78,1,23,0,14,3,24,2,3
63,2014-03-23,3,2,1,73,2,1,3,2,1,54,15,1,83,0,11,68,2,25,0,14,4,30,5,6
64,2014-03-30,4,2,1,72,1,3,4,3,1,61,16,1,85,0,9,66,1,26,0,13,6,22,3,7
65,2014-04-06,3,2,1,82,1,2,3,3,1,68,16,2,74,0,8,64,1,26,0,11,3,24,2,5
66,2014-04-13,4,2,1,78,1,2,2,3,0,70,19,1,97,0,10,70,1,30,0,15,6,31,2,4
67,2014-04-20,3,2,1,88,1,1,3,3,0,39,19,2,80,0,7,64,1,29,0,15,3,35,2,6
68,2014-04-27,3,2,1,83,1,3,3,3,1,38,17,3,77,0,8,70,1,27,0,15,4,32,5,3
69,2014-05-04,3,4,1,78,1,1,3,4,0,28,16,2,76,0,8,68,2,30,0,16,3,30,2,7
70,2014-05-11,4,2,0,79,2,3,3,3,0,30,14,1,81,0,5,65,1,29,0,14,6,25,3,4
71,2014-05-18,3,2,1,81,1,3,2,5,0,24,14,1,81,0,9,72,2,28,0,15,4,40,2,3
72,2014-05-25,3,1,0,83,2,3,3,2,0,21,15,2,76,0,6,71,1,29,0,14,7,65,5,5
73,2014-06-01,3,2,1,85,2,2,2,1,0,22,13,1,72,0,12,72,2,22,0,17,6,30,3,10
74,2014-06-08,3,2,0,81,1,2,3,2,1,29,12,2,73,0,7,81,1,22,0,9,2,27,6,10
75,2014-06-15,3,2,1,79,2,2,2,2,0,27,15,2,65,0,8,74,1,22,0,15,4,31,5,2
76,2014-06-22,4,1,1,81,1,3,2,3,1,24,14,1,73,0,8,79,3,19,0,13,4,28,2,4
77,2014-06-29,2,3,0,90,2,2,3,4,1,28,13,1,69,0,4,87,2,21,0,13,7,30,2,2
78,2014-07-06,4,3,0,86,2,1,2,3,0,25,18,1,79,0,8,82,2,18,0,11,6,29,4,3
79,2014-07-13,3,2,0,93,1,2,3,3,0,27,14,1,67,0,8,75,2,23,0,14,8,25,4,3
80,2014-07-20,2,2,0,91,2,3,2,1,1,28,17,2,73,0,7,78,1,25,0,15,8,33,3,7
81,2014-07-27,3,2,0,88,2,4,3,5,0,50,13,1,75,0,6,70,2,23,0,13,2,26,3,5
82,2014-08-03,2,2,0,94,2,2,3,2,0,33,10,0,77,0,6,75,1,24,0,12,5,22,5,3
83,2014-08-10,3,2,0,77,1,3,2,2,1,31,15,2,82,0,8,82,1,19,0,15,3,30,6,5
84,2014-08-17,3,2,1,82,2,3,2,4,2,29,13,2,75,0,6,71,1,22,0,12,6,25,2,3
85,2014-08-24,3,1,0,76,1,1,3,1,1,22,15,1,73,0,9,67,1,25,0,13,6,24,3,3
86,2014-08-31,4,2,1,80,2,3,1,3,1,23,15,1,80,0,5,71,1,28,0,13,3,27,4,5
87,2014-09-07,3,2,1,70,1,2,2,4,1,24,13,2,72,0,7,65,2,28,0,14,6,19,4,6
88,2014-09-14,4,3,1,79,1,2,2,3,1,25,12,1,74,0,8,62,1,27,0,13,6,28,4,5
89,2014-09-21,2,3,0,71,2,2,5,3,1,26,16,1,82,0,7,65,1,26,0,12,3,31,4,5
90,2014-09-28,4,2,0,72,1,1,1,4,0,30,15,2,78,0,7,70,1,26,0,13,6,29,5,3
91,2014-10-05,4,3,1,78,2,3,2,2,1,29,17,1,69,0,5,65,2,26,0,16,4,27,5,5
92,2014-10-12,3,2,0,78,2,1,3,4,1,23,14,2,77,0,6,67,0,25,0,13,7,30,2,7
93,2014-10-19,4,1,1,75,2,2,3,2,0,32,15,1,71,0,9,60,2,30,0,12,8,31,3,6
94,2014-10-26,3,2,1,69,1,3,2,5,0,30,18,2,80,0,9,64,1,28,0,14,7,33,5,6
95,2014-11-02,2,3,0,75,2,3,4,4,0,29,17,3,77,0,8,68,2,25,0,14,3,40,2,4
96,2014-11-09,3,2,1,77,2,3,3,4,1,27,19,2,83,0,8,60,2,30,0,12,4,32,3,4
97,2014-11-16,3,3,1,75,1,2,2,2,1,25,19,2,80,0,7,68,1,26,0,13,2,33,2,5
98,2014-11-23,2,2,0,86,2,2,2,4,0,23,12,2,73,0,7,70,2,32,0,17,2,25,3,3
99,2014-11-30,3,2,1,85,1,2,2,5,0,30,17,2,79,0,5,62,1,24,0,14,5,28,3,8
100,2014-12-07,3,2,1,77,2,2,1,2,1,35,16,3,75,0,10,62,2,25,0,15,7,33,4,5
