,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,4,1,2,72,2,4,3,2,0,28,11,0,64,0,11,68,3,24,0,10,0,12,0,15
1,2013-01-13,2,2,0,75,3,3,3,4,0,39,10,0,80,0,18,54,2,32,0,12,9,26,0,7
2,2013-01-20,4,0,1,75,3,6,2,3,0,54,10,2,73,0,16,78,2,21,0,18,0,23,0,6
3,2013-01-27,2,1,0,78,3,4,3,3,0,97,10,2,67,0,23,66,4,21,0,16,0,21,0,16
4,2013-02-03,2,4,2,75,1,4,4,3,0,77,13,0,65,0,16,59,5,23,0,14,14,32,6,0
5,2013-02-10,3,3,3,65,2,6,4,2,0,78,9,6,69,0,13,61,2,22,0,13,0,11,6,0
6,2013-02-17,3,4,0,69,1,2,0,0,0,43,16,3,69,0,12,57,4,21,0,17,8,9,0,7
7,2013-02-24,3,3,0,73,1,2,0,4,0,61,16,2,68,0,15,61,0,29,0,13,8,23,6,6
8,2013-03-03,2,3,2,63,2,2,4,2,0,32,11,3,67,0,15,57,3,28,0,11,0,25,0,9
9,2013-03-10,4,3,1,69,1,2,0,8,0,38,10,2,86,0,11,54,0,20,0,13,10,21,0,6
10,2013-03-17,2,3,0,77,2,0,5,0,0,48,8,0,65,0,9,63,3,28,0,11,0,31,8,0
11,2013-03-24,1,9,0,73,2,5,3,4,0,34,17,2,89,0,12,55,6,20,0,8,6,23,0,6
12,2013-03-31,2,5,0,75,2,2,4,3,0,35,20,0,70,0,13,79,4,20,0,18,7,26,10,7
13,2013-04-07,5,2,0,67,1,2,0,4,0,42,16,3,76,0,11,60,4,21,0,11,8,29,8,6
14,2013-04-14,4,3,0,65,5,2,2,2,0,33,16,0,66,0,13,67,4,20,0,21,6,28,6,12
15,2013-04-21,3,4,1,70,1,2,0,3,0,18,14,2,67,0,14,70,3,19,0,15,9,20,0,12
16,2013-04-28,3,2,0,73,1,4,2,2,0,18,13,3,76,0,14,57,3,22,0,14,0,33,0,6
17,2013-05-05,2,1,0,73,1,5,2,2,0,23,9,0,63,0,17,53,3,23,0,13,0,18,0,0
18,2013-05-12,2,3,0,75,2,2,3,4,0,26,10,4,77,0,14,67,2,24,0,14,7,22,7,10
19,2013-05-19,3,3,0,69,3,0,5,2,0,23,8,0,71,0,9,82,2,28,0,11,8,21,0,10
20,2013-05-26,2,2,0,80,2,6,2,5,0,20,14,2,65,0,10,77,2,25,0,15,7,13,15,15
21,2013-06-02,5,4,0,75,0,3,3,3,0,13,13,0,69,0,17,81,0,21,0,11,7,23,7,7
22,2013-06-09,4,2,0,72,4,4,0,4,0,10,12,3,70,0,7,66,0,18,0,12,16,24,0,10
23,2013-06-16,2,2,0,82,2,4,0,6,0,14,12,2,66,0,14,67,0,21,0,10,7,19,0,7
24,2013-06-23,4,4,0,75,0,2,0,4,0,14,14,0,71,0,18,75,4,17,0,15,7,27,0,0
25,2013-06-30,3,3,0,78,2,4,0,4,0,15,11,2,71,0,16,77,3,23,0,15,13,17,0,13
26,2013-07-07,4,3,0,75,1,3,2,3,0,15,7,2,56,0,13,68,0,18,0,7,6,26,6,0
27,2013-07-14,3,4,0,88,3,8,2,2,0,21,8,2,62,0,15,80,5,11,0,13,6,7,0,0
28,2013-07-21,2,1,0,79,4,2,4,2,0,11,9,0,58,0,12,69,2,13,0,13,0,25,6,6
29,2013-07-28,1,2,1,87,4,4,2,2,0,10,11,2,68,0,20,89,2,14,0,13,11,25,12,0
30,2013-08-04,2,2,0,74,3,4,2,2,0,17,11,0,60,0,9,68,0,19,0,14,0,16,0,6
31,2013-08-11,4,3,0,71,3,4,2,4,0,11,7,2,69,0,15,67,6,21,0,12,0,18,0,6
32,2013-08-18,2,1,2,59,3,3,3,2,0,20,6,5,50,0,7,68,2,15,0,13,8,23,6,7
