,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,1,1,1,75,1,3,3,6,0,48,15,1,76,0,21,63,3,18,0,13,0,0,31,34
1,2013-01-13,2,3,0,72,1,2,5,1,0,55,16,0,80,0,14,64,2,15,0,15,0,0,0,26
2,2013-01-20,3,1,1,77,1,3,1,3,0,69,17,1,74,0,18,61,2,19,0,16,0,0,32,38
3,2013-01-27,3,2,1,71,2,4,3,2,0,99,17,2,60,0,17,63,2,16,0,16,0,0,30,20
4,2013-02-03,2,2,1,71,1,3,3,3,1,100,16,1,71,0,15,66,2,18,0,14,0,0,0,70
5,2013-02-10,2,3,0,70,3,3,4,2,0,70,18,3,71,0,14,68,1,20,0,18,0,0,21,61
6,2013-02-17,2,5,1,65,1,2,4,3,0,66,14,4,65,0,14,66,2,15,0,11,0,0,27,45
7,2013-02-24,3,6,1,64,1,4,2,6,0,54,15,3,70,0,11,60,3,15,0,16,0,0,29,65
8,2013-03-03,3,2,1,66,2,3,2,3,0,51,12,2,71,0,12,69,1,17,0,17,0,0,28,30
9,2013-03-10,3,1,2,65,1,4,2,2,0,44,11,2,75,0,9,68,0,20,0,12,0,0,22,39
10,2013-03-17,2,2,1,74,2,1,2,3,0,45,14,2,70,0,12,65,3,21,0,17,0,0,24,24
11,2013-03-24,3,3,1,69,2,2,3,2,0,41,16,2,78,0,10,59,0,17,0,13,0,0,24,0
12,2013-03-31,3,2,0,70,1,2,2,3,0,42,19,2,83,0,12,71,3,20,0,16,0,0,21,31
13,2013-04-07,2,2,1,72,1,2,1,3,0,71,12,4,70,0,10,64,1,22,0,14,0,0,0,45
14,2013-04-14,2,1,1,70,2,1,1,2,0,57,16,2,76,0,8,67,3,15,0,12,0,0,0,23
15,2013-04-21,2,2,1,73,2,2,5,3,1,30,21,1,65,0,10,57,2,16,0,20,0,0,20,31
16,2013-04-28,3,2,1,68,1,3,2,4,0,21,16,1,78,0,7,69,2,20,0,14,0,0,41,45
17,2013-05-05,3,1,1,63,1,3,1,3,0,26,22,3,73,0,10,76,3,19,0,12,0,0,32,48
18,2013-05-12,2,1,1,75,1,4,3,2,0,33,14,4,67,0,11,71,1,29,0,14,0,0,23,27
19,2013-05-19,2,2,1,84,1,2,3,5,1,24,16,2,60,0,10,75,1,18,0,12,0,0,0,30
20,2013-05-26,2,2,0,76,1,4,1,4,0,19,15,0,60,0,11,68,1,19,0,11,0,0,53,0
21,2013-06-02,1,1,1,75,2,5,2,4,0,22,17,0,63,0,10,74,3,20,0,13,0,0,0,26
22,2013-06-09,2,2,1,81,1,4,3,3,0,34,17,3,70,0,11,79,1,17,0,16,0,0,26,37
23,2013-06-16,3,2,1,70,1,3,2,3,0,21,15,1,68,0,13,88,3,19,0,14,0,0,26,44
24,2013-06-23,2,1,0,77,2,2,1,5,0,26,18,2,75,0,13,77,3,18,0,15,0,0,44,38
25,2013-06-30,4,2,0,82,2,2,3,2,0,26,14,2,72,0,7,82,2,20,0,20,0,0,0,32
26,2013-07-07,3,2,1,78,1,1,3,3,2,23,19,1,81,0,9,67,1,21,0,15,0,0,24,45
27,2013-07-14,4,1,0,90,2,6,2,2,0,25,14,3,63,0,9,72,2,17,0,17,0,0,24,27
28,2013-07-21,3,2,0,74,1,4,1,2,0,25,7,2,90,0,10,77,2,15,0,18,0,0,0,33
29,2013-07-28,2,4,1,73,1,3,3,1,0,26,13,1,65,0,9,88,2,18,0,14,0,0,49,48
30,2013-08-04,2,2,1,78,2,4,0,2,0,21,12,1,68,0,14,74,0,16,0,15,0,0,28,24
31,2013-08-11,3,2,1,76,1,2,3,4,1,20,13,5,86,0,13,66,2,15,0,12,0,0,0,24
32,2013-08-18,3,2,1,68,1,3,4,3,0,19,10,2,69,0,11,65,2,14,0,14,0,0,0,40
33,2013-08-25,2,2,1,74,1,3,2,1,0,25,12,1,74,0,9,76,2,17,0,13,0,0,18,42
34,2013-09-01,3,1,1,70,1,2,1,2,0,18,16,1,71,0,13,69,1,16,0,16,0,0,20,29
35,2013-09-08,3,1,0,64,0,2,2,2,0,20,13,1,73,0,9,74,3,16,0,12,0,0,38,51
36,2013-09-15,3,2,1,73,1,2,1,6,1,17,8,1,72,0,8,66,2,13,0,13,0,0,25,15
37,2013-09-22,4,1,0,68,1,2,1,3,1,21,14,2,78,0,8,74,3,14,0,13,0,0,19,41
38,2013-09-29,2,2,1,61,1,2,2,6,0,23,18,2,71,0,16,68,3,18,0,14,0,0,50,62
39,2013-10-06,3,2,1,68,2,3,3,3,0,22,17,2,75,0,12,64,3,11,0,14,0,0,21,46
40,2013-10-13,3,2,0,65,2,2,2,2,0,29,14,2,83,0,8,67,3,15,0,17,0,0,28,68
41,2013-10-20,3,1,2,68,2,3,2,2,0,27,17,2,85,0,10,68,2,23,0,11,0,0,24,41
42,2013-10-27,4,4,1,70,1,4,1,3,0,25,17,2,79,0,11,67,2,21,0,18,0,0,59,78
43,2013-11-03,3,1,1,67,1,4,2,2,0,22,16,1,89,0,13,67,3,17,0,13,0,0,39,49
44,2013-11-10,2,2,1,68,3,3,2,2,0,21,13,3,77,0,10,67,2,20,0,19,0,0,58,67
45,2013-11-17,3,3,1,73,1,4,2,2,0,32,17,3,80,0,9,70,3,16,0,20,0,0,38,62
46,2013-11-24,2,2,0,79,1,3,2,3,0,21,16,2,89,0,7,68,1,27,0,13,0,0,26,39
47,2013-12-01,3,2,0,65,1,2,2,3,1,26,16,3,87,0,14,68,3,17,0,16,0,0,20,20
48,2013-12-08,2,2,1,62,1,4,2,3,0,32,15,2,68,0,10,69,1,17,0,15,0,0,33,28
49,2013-12-15,3,2,1,63,1,2,3,5,0,25,17,1,100,0,8,70,2,20,0,12,0,0,0,43
50,2013-12-22,3,3,0,80,2,2,0,2,0,24,8,1,86,0,13,61,0,35,0,9,0,0,0,0
