,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,1,78,1,3,2,4,0,55,18,2,65,0,11,66,2,19,0,15,10,40,4,6
1,2013-01-13,2,2,0,78,1,2,2,3,0,40,16,1,73,0,8,69,3,18,0,16,4,23,4,4
2,2013-01-20,3,2,1,86,1,2,0,3,1,65,11,2,73,0,6,63,2,21,0,13,9,22,7,9
3,2013-01-27,2,2,1,83,1,1,2,1,1,88,17,0,69,0,9,74,2,18,0,14,5,31,3,0
4,2013-02-03,3,1,0,72,1,2,1,2,1,74,12,1,70,0,5,78,1,21,0,18,4,29,6,3
5,2013-02-10,1,2,1,72,2,2,2,2,1,58,16,1,70,0,7,63,1,22,0,13,7,40,0,4
6,2013-02-17,2,1,1,77,1,2,2,2,0,44,9,2,72,0,6,73,2,17,0,14,8,37,8,9
7,2013-02-24,2,1,1,75,2,3,3,1,0,44,14,2,69,0,6,59,2,18,0,17,6,33,4,7
8,2013-03-03,3,2,1,76,2,3,1,3,1,46,15,1,73,0,7,72,2,14,0,15,7,38,10,9
9,2013-03-10,2,1,1,83,2,3,2,3,2,46,12,1,81,0,5,83,2,18,0,19,10,19,0,5
10,2013-03-17,3,1,1,82,1,2,1,3,0,36,12,2,77,0,4,68,7,18,0,12,6,41,5,11
11,2013-03-24,1,2,1,76,2,3,1,3,1,43,14,2,96,0,5,68,1,19,0,16,10,37,4,4
12,2013-03-31,2,1,1,77,1,2,2,2,1,48,16,1,68,0,8,67,3,17,0,13,3,21,3,3
13,2013-04-07,3,2,1,78,1,1,2,1,0,50,17,1,72,0,8,69,3,15,0,16,5,34,3,8
14,2013-04-14,1,1,1,74,1,2,1,3,0,49,14,1,65,0,9,73,2,19,0,13,6,35,3,7
15,2013-04-21,3,1,0,86,1,2,2,4,0,29,13,2,75,0,5,75,1,16,0,12,4,32,8,4
16,2013-04-28,2,1,0,79,1,2,2,3,0,28,15,1,77,0,7,68,2,27,0,13,7,51,5,7
17,2013-05-05,3,1,1,82,1,2,1,2,1,23,11,1,65,0,6,74,2,26,0,12,10,33,8,6
18,2013-05-12,3,3,1,83,1,2,1,1,0,26,11,2,69,0,8,71,2,29,0,14,6,29,3,3
19,2013-05-19,2,1,0,87,1,1,1,3,0,21,15,1,69,0,6,72,3,23,0,19,4,23,6,5
20,2013-05-26,3,1,1,90,1,1,1,2,0,21,10,2,68,0,4,82,2,20,0,12,8,34,5,5
21,2013-06-02,1,1,0,86,1,1,1,3,0,19,15,1,67,0,7,84,1,23,0,14,7,23,7,3
22,2013-06-09,3,1,1,83,2,2,2,2,0,23,10,1,68,0,6,83,0,20,0,13,4,20,0,6
23,2013-06-16,3,1,1,85,1,3,1,4,0,20,15,1,77,0,4,75,1,24,0,12,4,35,4,4
24,2013-06-23,3,2,1,84,2,1,1,7,0,25,17,1,72,0,9,66,1,20,0,13,7,23,4,12
25,2013-06-30,3,3,0,83,1,1,2,4,0,18,13,2,68,0,6,77,2,21,0,19,4,16,0,7
26,2013-07-07,1,1,0,80,2,1,2,2,0,25,21,2,68,0,6,67,2,17,0,13,5,19,0,5
27,2013-07-14,4,3,1,76,1,5,2,2,1,23,13,1,73,0,7,72,1,16,0,16,4,23,0,5
28,2013-07-21,3,2,0,86,2,3,6,3,0,30,18,1,73,0,9,80,2,21,0,17,11,28,4,0
29,2013-07-28,3,3,1,83,1,1,3,1,0,34,18,1,73,0,5,72,2,21,0,15,4,22,4,5
30,2013-08-04,2,1,1,82,1,2,2,2,0,44,14,1,65,0,7,82,3,19,0,15,5,27,4,4
31,2013-08-11,2,1,0,87,1,2,1,1,1,20,18,0,73,0,5,76,0,14,0,14,5,20,4,7
32,2013-08-18,3,2,1,76,1,3,2,2,0,24,14,1,65,0,5,78,1,15,0,14,4,22,7,4
33,2013-08-25,1,1,1,80,1,3,2,2,0,22,11,1,66,0,6,67,1,14,0,18,6,33,5,4
34,2013-09-01,2,2,0,70,1,2,3,1,0,22,9,2,74,0,5,73,1,16,0,12,7,29,4,6
35,2013-09-08,3,1,1,78,2,2,2,5,0,19,12,1,69,0,7,67,1,19,0,16,6,27,4,0
36,2013-09-15,1,1,1,75,1,2,1,4,0,18,19,1,58,0,5,61,1,21,0,16,8,30,5,4
37,2013-09-22,2,1,1,80,1,2,2,2,0,21,12,2,73,0,7,66,2,21,0,18,8,20,3,5
38,2013-09-29,2,2,0,78,1,1,1,4,0,23,11,1,73,0,5,68,1,21,0,13,9,34,6,8
39,2013-10-06,2,2,0,75,1,2,1,3,0,25,15,1,67,0,5,69,2,18,0,14,5,26,3,3
40,2013-10-13,2,2,1,69,1,2,2,2,1,23,20,2,75,0,6,67,3,17,0,16,6,28,3,3
41,2013-10-20,3,2,0,72,1,2,1,2,1,25,17,2,85,0,6,66,3,15,0,15,3,41,3,4
42,2013-10-27,2,2,1,64,1,1,2,2,1,22,17,2,71,0,7,66,2,29,0,16,5,45,0,7
43,2013-11-03,2,2,1,76,1,3,0,2,0,21,15,2,77,0,8,67,3,21,0,15,4,31,5,6
44,2013-11-10,3,2,1,77,1,2,1,2,0,18,16,1,77,0,7,66,2,20,0,19,6,35,0,9
45,2013-11-17,2,2,1,75,2,1,2,3,0,20,14,1,72,0,7,73,2,23,0,21,5,38,3,8
46,2013-11-24,2,2,1,73,1,1,2,2,0,15,10,1,100,0,7,59,2,28,0,14,7,30,4,4
47,2013-12-01,3,3,0,71,1,3,1,4,0,22,15,1,72,0,8,77,3,19,0,19,5,21,3,4
48,2013-12-08,3,1,1,78,1,1,2,4,0,20,13,2,75,0,9,69,1,18,0,18,5,29,5,6
49,2013-12-15,2,2,1,78,1,1,1,2,0,24,11,1,75,0,7,79,1,22,0,11,4,23,0,3
50,2013-12-22,1,2,0,68,2,1,2,2,0,25,6,0,73,0,10,75,1,41,0,15,6,31,0,4
51,2013-12-29,3,3,0,86,2,1,2,6,0,31,13,3,70,0,9,65,2,38,0,15,4,28,3,7
52,2014-01-05,3,2,1,88,1,1,1,1,0,41,20,1,72,0,8,62,2,20,0,13,9,29,3,0
53,2014-01-12,3,2,1,84,1,0,2,2,0,45,20,1,78,0,11,70,3,20,0,15,4,35,0,6
54,2014-01-19,2,3,1,79,1,1,2,3,1,44,15,1,72,0,6,78,1,21,0,14,9,32,5,3
55,2014-01-26,3,3,1,85,2,1,3,2,1,84,23,1,71,0,9,66,3,21,0,15,4,33,3,5
56,2014-02-02,4,2,0,85,1,3,1,2,0,83,15,1,72,0,5,66,2,21,0,12,7,25,3,3
57,2014-02-09,2,4,1,77,1,2,2,2,1,54,18,2,67,0,4,72,1,35,0,17,7,21,5,12
58,2014-02-16,2,1,1,80,1,4,1,2,0,48,11,2,71,0,7,89,2,23,0,18,5,38,6,6
59,2014-02-23,2,2,1,75,1,1,1,3,0,47,19,1,77,0,8,81,2,21,0,14,4,28,4,6
60,2014-03-02,2,6,0,72,1,1,2,3,0,40,16,1,87,0,7,63,2,27,0,13,4,23,8,3
61,2014-03-09,2,1,1,90,2,0,1,3,0,46,18,1,79,0,6,77,5,23,0,12,10,33,0,5
62,2014-03-16,4,1,0,71,1,2,2,2,1,34,19,0,79,0,6,70,1,27,0,16,4,44,3,5
63,2014-03-23,2,2,0,78,1,3,2,3,0,33,19,2,82,0,8,70,2,23,0,17,0,38,3,3
64,2014-03-30,2,2,0,80,2,5,1,4,0,45,15,2,83,0,6,65,4,25,0,10,5,22,3,10
65,2014-04-06,2,2,1,80,1,3,2,2,0,45,20,1,66,0,7,72,2,26,0,14,11,34,6,5
66,2014-04-13,2,3,0,82,1,2,3,3,1,51,19,3,85,0,5,68,2,30,0,15,3,34,0,3
67,2014-04-20,3,2,0,75,2,3,2,3,0,26,19,1,69,0,8,70,2,28,0,17,5,45,3,7
68,2014-04-27,2,3,1,74,1,3,3,1,1,30,17,1,75,0,7,71,2,29,0,15,4,38,0,7
69,2014-05-04,2,2,1,75,1,2,4,2,0,25,16,1,75,0,6,71,1,28,0,15,3,33,3,6
70,2014-05-11,2,2,1,81,1,3,1,2,1,25,13,1,77,0,6,67,3,38,0,13,5,38,3,4
71,2014-05-18,3,2,1,81,1,5,1,2,0,26,17,1,75,0,7,78,2,32,0,12,11,94,4,7
72,2014-05-25,2,2,0,81,2,2,0,2,0,21,19,3,70,0,5,82,1,33,0,15,7,77,0,4
73,2014-06-01,2,3,1,86,1,4,2,3,0,24,18,1,71,0,5,66,2,25,0,14,6,63,5,0
74,2014-06-08,2,2,1,87,2,2,3,1,0,22,16,1,74,0,5,72,3,23,0,13,12,38,9,0
75,2014-06-15,2,2,1,89,1,3,1,1,0,28,13,1,64,0,5,78,2,25,0,11,13,28,4,11
76,2014-06-22,4,2,1,90,1,2,2,3,0,18,16,2,73,0,5,79,2,21,0,12,8,36,0,11
77,2014-06-29,1,2,1,87,1,2,2,2,0,23,12,0,72,0,6,79,2,19,0,11,10,35,0,4
78,2014-07-06,3,1,0,93,2,2,1,3,1,23,20,0,71,0,7,72,2,20,0,13,7,23,4,7
79,2014-07-13,2,3,1,90,1,2,2,2,1,23,18,1,70,0,3,82,3,22,0,14,4,26,0,4
80,2014-07-20,3,2,1,80,3,1,2,2,0,28,18,1,77,0,5,76,2,26,0,12,4,28,0,0
81,2014-07-27,2,1,0,86,3,0,1,2,0,35,19,1,76,0,6,76,3,22,0,17,4,23,0,5
82,2014-08-03,2,2,1,84,2,2,2,3,0,44,15,0,72,0,4,70,2,26,0,19,9,25,0,0
83,2014-08-10,2,1,1,84,2,3,2,2,0,29,18,2,63,0,4,86,1,20,0,15,6,31,4,6
84,2014-08-17,2,0,0,84,1,3,2,3,0,22,16,1,63,0,2,74,1,19,0,13,9,26,4,4
85,2014-08-24,2,2,1,79,2,2,2,2,0,18,17,3,71,0,5,72,1,23,0,15,4,20,4,4
86,2014-08-31,1,1,1,77,1,1,1,3,0,20,17,1,70,0,4,70,2,20,0,10,8,29,0,7
87,2014-09-07,3,2,1,73,1,7,2,3,0,20,18,3,75,0,4,66,2,23,0,11,7,26,4,13
88,2014-09-14,3,1,1,79,1,0,1,2,0,23,21,2,75,0,2,68,2,25,0,16,7,37,7,4
89,2014-09-21,2,2,1,80,1,1,3,1,0,21,18,2,85,0,3,73,1,21,0,14,12,33,9,6
90,2014-09-28,4,1,1,69,1,2,3,2,0,22,17,2,82,0,5,69,2,22,0,18,4,30,4,4
91,2014-10-05,2,2,1,75,1,1,1,3,0,30,18,1,77,0,4,68,3,28,0,12,5,33,6,9
92,2014-10-12,2,2,1,71,1,2,1,2,0,24,19,2,77,0,4,63,3,26,0,16,7,32,0,6
93,2014-10-19,3,1,1,69,2,2,3,1,0,28,16,2,63,0,6,75,4,25,0,14,9,31,3,5
94,2014-10-26,3,2,0,80,2,2,1,2,0,21,18,2,73,0,4,65,2,34,0,16,9,25,4,7
95,2014-11-02,2,1,0,76,1,2,2,2,0,21,17,1,69,0,5,63,1,26,0,15,6,20,4,9
96,2014-11-09,1,2,1,76,2,2,1,2,0,25,20,2,70,0,5,65,1,24,0,17,6,31,3,5
97,2014-11-16,3,2,1,86,1,2,2,2,0,22,18,1,69,0,4,67,3,23,0,17,5,24,0,8
98,2014-11-23,2,2,0,83,2,2,1,2,1,13,15,1,72,0,4,69,2,36,0,17,5,30,4,0
99,2014-11-30,3,2,1,80,1,1,2,2,0,28,21,2,65,0,5,58,3,24,0,14,5,24,9,6
100,2014-12-07,3,1,2,81,1,2,2,4,1,24,16,2,70,0,2,72,3,25,0,13,10,27,7,4
101,2014-12-14,2,2,1,76,1,3,1,2,1,23,13,0,62,0,5,62,2,31,0,17,10,12,4,4
102,2014-12-21,1,4,0,76,2,1,0,2,1,22,9,1,72,0,3,66,1,29,0,19,5,17,6,0
103,2014-12-28,3,2,0,85,1,2,1,3,0,40,15,1,74,0,5,69,1,54,0,13,7,38,0,0
104,2015-01-04,2,4,1,77,1,1,2,2,0,34,21,1,74,0,7,74,2,19,0,15,4,35,3,4
105,2015-01-11,3,2,1,73,1,2,2,1,1,42,22,1,70,0,3,69,3,22,0,13,7,24,7,5
106,2015-01-18,3,2,1,86,2,0,1,3,2,64,20,1,72,0,8,70,3,23,0,13,10,35,3,4
107,2015-01-25,2,2,1,79,2,1,2,3,2,78,20,1,74,0,8,69,3,29,0,15,11,27,5,5
108,2015-02-01,3,2,1,75,1,2,1,3,1,81,21,1,72,0,3,74,2,29,0,12,7,24,3,7
109,2015-02-08,2,2,1,76,1,2,1,2,0,59,18,2,70,0,5,70,2,31,0,25,5,34,3,6
110,2015-02-15,2,2,1,75,1,1,3,3,1,51,15,2,78,0,7,73,1,28,0,20,5,25,3,6
111,2015-02-22,2,8,1,75,1,2,2,2,0,46,16,1,75,0,4,81,1,22,0,17,9,26,3,5
112,2015-03-01,2,3,1,79,1,1,1,2,1,38,17,1,73,0,6,72,1,26,0,14,6,25,7,3
113,2015-03-08,4,2,0,79,1,2,0,3,1,46,18,2,73,0,6,80,5,23,0,16,4,26,3,3
114,2015-03-15,4,2,1,86,1,2,1,2,0,44,16,1,70,0,4,78,1,28,0,15,4,30,0,9
115,2015-03-22,3,2,1,89,1,2,6,2,0,37,21,1,71,0,5,82,3,19,0,13,7,31,6,10
116,2015-03-29,3,2,1,88,1,2,2,2,1,41,20,2,95,0,4,79,2,28,0,13,9,30,6,3
117,2015-04-05,3,2,1,78,1,1,2,2,0,50,17,1,71,0,6,79,2,32,0,18,4,42,6,8
118,2015-04-12,2,5,0,77,1,3,1,2,1,63,19,1,72,0,8,74,1,23,0,18,8,34,4,4
119,2015-04-19,3,4,1,82,1,2,2,2,1,33,22,2,70,0,5,69,2,28,0,13,8,39,4,6
120,2015-04-26,3,3,0,82,1,1,2,2,1,30,23,2,76,0,5,81,2,27,0,14,5,35,5,5
121,2015-05-03,2,3,0,75,1,2,1,2,1,22,16,2,69,0,5,75,3,31,0,15,7,37,3,6
122,2015-05-10,3,2,0,78,1,2,2,2,0,28,16,2,65,0,5,74,1,39,0,16,10,37,3,10
123,2015-05-17,2,2,0,79,1,1,2,1,1,26,18,1,73,0,5,75,1,29,0,15,5,38,8,3
124,2015-05-24,2,2,1,79,1,1,2,3,1,22,14,1,63,0,5,81,2,33,0,13,8,47,4,8
125,2015-05-31,2,2,1,85,1,0,1,1,2,21,17,1,74,0,6,82,2,27,0,14,6,41,0,7
126,2015-06-07,2,2,0,77,1,1,1,3,0,26,18,1,76,0,4,78,2,22,0,11,7,38,4,3
127,2015-06-14,3,2,0,78,2,3,1,1,0,25,15,2,75,0,7,78,2,28,0,14,5,30,5,3
128,2015-06-21,5,2,1,91,1,2,2,2,0,23,19,1,70,0,8,80,2,33,0,16,9,23,3,6
129,2015-06-28,2,1,0,82,1,4,3,3,0,26,19,2,67,0,6,83,1,30,0,14,5,42,3,4
