,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,0,76,15,14,12,21,0,46,18,1,63,0,25,59,5,47,0,42,4,24,0,3
1,2013-01-13,4,1,0,78,22,14,13,26,0,51,24,1,65,0,26,67,2,45,0,36,4,17,0,3
2,2013-01-20,4,5,1,79,19,26,18,14,1,69,16,1,59,0,27,65,4,58,0,36,5,20,0,1
3,2013-01-27,2,13,1,80,16,15,14,16,0,98,15,1,65,0,22,69,4,48,0,38,3,20,0,1
4,2013-02-03,2,4,1,79,24,16,8,10,1,100,16,3,59,0,20,63,3,54,0,36,4,17,0,2
5,2013-02-10,3,3,0,76,15,23,6,18,1,78,17,1,58,0,19,60,3,58,0,40,2,20,0,7
6,2013-02-17,4,5,1,73,22,22,11,15,0,70,18,1,61,0,22,63,4,57,0,38,3,16,0,4
7,2013-02-24,3,4,1,77,18,16,13,6,1,67,18,1,62,0,19,61,4,51,0,34,2,21,0,2
8,2013-03-03,2,3,1,80,9,12,20,20,0,57,17,1,61,0,19,64,5,46,0,47,5,14,0,5
9,2013-03-10,3,3,1,80,16,14,9,15,1,54,20,1,62,0,19,66,4,48,0,34,4,16,0,4
10,2013-03-17,4,3,1,79,12,16,12,19,0,51,15,1,61,0,19,84,2,47,0,38,2,14,0,2
11,2013-03-24,3,2,0,82,21,12,11,18,0,49,16,1,68,0,17,73,3,64,0,35,2,19,0,3
12,2013-03-31,3,3,1,76,15,20,10,16,1,51,14,1,63,0,18,67,2,62,0,44,5,22,0,2
13,2013-04-07,3,5,0,75,17,14,16,17,1,59,14,2,64,0,17,67,2,46,0,36,3,23,0,3
14,2013-04-14,2,2,0,81,15,9,8,21,0,53,15,1,62,0,18,68,2,53,0,38,5,16,0,3
15,2013-04-21,3,2,1,73,10,17,11,18,0,30,20,1,64,0,15,68,4,59,0,32,5,20,0,3
16,2013-04-28,4,1,0,86,13,14,14,15,0,29,17,1,61,0,16,65,4,57,0,35,6,27,0,3
17,2013-05-05,3,2,0,79,14,21,14,20,1,26,21,2,57,0,16,70,4,58,0,34,3,17,0,3
18,2013-05-12,3,2,1,75,21,12,25,24,0,27,16,1,59,0,17,73,2,59,0,39,3,20,0,3
19,2013-05-19,3,2,0,78,12,18,4,17,0,21,15,1,57,0,16,68,3,52,0,34,1,23,0,5
20,2013-05-26,2,2,0,83,13,11,15,8,0,19,15,1,56,0,15,70,3,52,0,36,6,23,0,2
21,2013-06-02,3,2,0,83,10,8,11,16,1,21,12,1,55,0,14,71,3,64,0,35,4,19,0,2
22,2013-06-09,2,2,1,80,13,17,15,15,1,23,13,1,56,0,16,67,4,42,0,33,1,20,0,4
23,2013-06-16,3,2,0,85,20,16,11,24,0,21,14,1,59,0,17,69,2,43,0,29,4,15,0,3
24,2013-06-23,3,2,0,81,14,18,17,37,0,22,11,1,60,0,17,73,3,47,0,37,3,19,0,3
25,2013-06-30,3,3,0,85,11,10,13,16,0,22,10,1,57,0,16,76,3,44,0,37,2,16,0,3
26,2013-07-07,2,2,0,77,16,17,7,26,1,23,13,1,60,0,18,78,2,49,0,31,4,13,0,2
27,2013-07-14,3,1,0,77,16,23,20,14,1,27,16,1,57,0,19,79,2,47,0,39,4,17,0,2
28,2013-07-21,3,2,0,84,14,29,18,11,2,25,13,1,60,0,16,67,3,37,0,35,5,18,0,3
29,2013-07-28,2,1,0,78,11,15,12,11,0,28,13,1,58,0,15,70,4,55,0,28,4,13,0,4
30,2013-08-04,3,3,0,73,18,18,17,20,0,23,13,1,62,0,12,65,5,39,0,43,3,16,0,3
31,2013-08-11,3,3,1,86,20,12,13,8,0,20,12,1,61,0,15,73,2,42,0,28,1,14,0,4
32,2013-08-18,3,2,0,77,13,17,9,17,0,24,14,1,58,0,14,69,1,45,0,31,5,15,0,3
33,2013-08-25,3,2,0,69,16,16,10,15,1,19,9,1,63,0,13,66,2,38,0,40,4,15,0,2
34,2013-09-01,4,2,1,77,17,12,8,12,0,25,11,1,58,0,16,61,3,42,0,28,4,15,0,2
35,2013-09-08,2,1,0,73,16,12,7,13,0,21,14,1,61,0,13,60,2,43,0,31,5,8,0,5
36,2013-09-15,2,2,0,77,16,14,11,18,0,21,16,1,58,0,14,58,4,49,0,36,2,19,0,4
37,2013-09-22,3,2,0,72,26,15,7,16,0,23,13,2,65,0,13,63,2,50,0,32,4,18,0,4
38,2013-09-29,2,2,1,72,18,18,9,32,0,20,13,1,67,0,15,65,3,32,0,40,3,13,0,4
39,2013-10-06,4,2,0,74,8,17,18,8,1,20,17,1,63,0,14,61,4,44,0,42,6,17,0,2
40,2013-10-13,3,1,0,68,20,18,18,9,0,23,16,1,63,0,13,61,5,54,0,36,3,21,0,4
41,2013-10-20,3,2,1,75,22,11,13,18,0,23,16,1,64,0,12,62,5,48,0,39,2,24,0,2
42,2013-10-27,3,2,0,75,12,16,11,15,0,24,12,2,67,0,15,58,3,58,0,39,4,21,0,2
43,2013-11-03,3,2,0,71,18,19,16,18,2,27,13,1,63,0,14,58,3,54,0,33,2,24,0,4
44,2013-11-10,3,2,0,77,20,16,4,11,0,22,15,2,67,0,14,63,2,59,0,44,3,12,0,3
45,2013-11-17,3,2,0,74,15,15,17,20,1,24,16,1,67,0,15,62,4,55,0,38,2,17,0,2
