,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,2,2,68,1,3,2,2,0,51,13,2,92,0,10,55,1,18,0,14,36,0,0,39
1,2013-01-13,2,2,1,67,1,5,3,2,0,48,22,1,90,0,10,51,1,20,0,15,37,0,0,37
2,2013-01-20,1,2,0,61,2,3,1,1,0,73,16,2,74,0,8,65,2,17,0,13,17,0,0,37
3,2013-01-27,2,3,1,62,1,3,2,2,1,92,20,3,85,0,10,60,3,14,0,15,16,0,0,78
4,2013-02-03,2,2,1,65,1,4,1,2,0,85,16,2,76,0,7,64,2,16,0,15,0,0,0,29
5,2013-02-10,3,2,1,64,1,3,2,4,0,64,14,3,83,0,7,63,2,24,0,14,35,0,0,24
6,2013-02-17,2,2,1,63,1,3,2,2,1,74,17,2,81,0,11,58,2,14,0,14,34,0,0,40
7,2013-02-24,2,2,1,63,1,4,3,3,0,61,18,1,77,0,10,66,2,15,0,15,26,0,0,17
8,2013-03-03,1,2,0,68,1,2,1,3,1,53,22,1,78,0,10,70,1,19,0,9,23,0,0,47
9,2013-03-10,3,2,2,70,1,5,3,1,0,50,12,1,74,0,9,75,3,17,0,13,0,0,0,20
10,2013-03-17,2,1,1,66,1,1,1,2,0,48,16,1,89,0,8,64,3,19,0,14,25,0,0,31
11,2013-03-24,2,3,0,66,2,2,1,4,0,41,17,2,100,0,7,72,2,16,0,17,21,0,0,15
12,2013-03-31,2,2,1,72,1,4,3,4,0,51,13,2,76,0,9,63,2,16,0,11,62,0,0,54
13,2013-04-07,4,2,1,67,1,2,2,2,0,67,17,4,74,0,9,66,2,14,0,16,39,0,0,18
14,2013-04-14,2,1,1,76,1,2,2,3,0,69,19,2,68,0,9,63,1,16,0,13,38,0,0,53
15,2013-04-21,4,2,1,69,1,1,3,3,0,30,19,4,73,0,5,62,1,16,0,14,37,0,0,42
16,2013-04-28,1,1,1,61,1,2,3,4,0,31,13,2,78,0,7,55,1,16,0,18,33,0,0,14
17,2013-05-05,4,1,1,76,2,2,2,4,0,30,14,2,69,0,5,72,1,17,0,9,33,0,0,18
18,2013-05-12,2,2,1,68,0,3,2,2,0,32,14,1,73,0,7,65,1,29,0,18,50,0,0,29
19,2013-05-19,2,3,0,76,1,2,1,3,1,31,15,1,87,0,11,80,1,16,0,15,33,0,0,36
20,2013-05-26,3,1,1,74,1,3,3,4,1,24,14,2,79,0,7,66,2,16,0,15,19,0,0,26
21,2013-06-02,2,3,1,75,2,3,3,4,0,22,11,3,69,0,10,74,1,18,0,15,28,0,0,29
22,2013-06-09,2,1,1,80,1,2,3,2,0,26,16,2,67,0,9,80,2,14,0,16,46,0,0,32
23,2013-06-16,2,2,1,72,1,2,4,4,0,30,20,2,80,0,7,76,1,22,0,14,33,0,0,41
24,2013-06-23,2,2,1,74,1,2,4,4,0,25,20,1,74,0,10,73,1,12,0,15,32,0,0,16
25,2013-06-30,2,2,1,73,1,6,2,3,0,35,18,2,83,0,7,68,1,19,0,11,24,0,0,24
26,2013-07-07,2,2,1,68,1,1,3,3,1,32,20,2,73,0,9,66,2,14,0,12,40,0,0,35
27,2013-07-14,3,2,1,78,1,4,5,3,0,30,17,2,66,0,11,84,2,15,0,16,20,0,0,44
28,2013-07-21,4,2,1,78,1,4,3,3,0,33,17,1,67,0,8,80,2,17,0,12,31,0,0,17
29,2013-07-28,2,2,1,66,1,2,3,2,0,49,16,2,68,0,9,63,3,14,0,11,20,0,0,40
30,2013-08-04,1,2,1,73,2,3,3,4,1,43,15,1,80,0,4,68,2,17,0,18,26,0,0,20
