,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,0,4,2,86,0,0,0,0,0,69,8,0,74,0,14,56,0,25,0,11,0,16,12,12
1,2013-01-13,0,4,3,80,2,6,7,0,0,54,13,3,80,0,12,59,3,17,0,13,0,30,8,8
2,2013-01-20,0,2,0,84,2,8,4,0,0,62,18,3,73,0,4,50,2,18,0,11,15,35,10,0
3,2013-01-27,0,2,2,86,3,4,7,0,0,85,22,0,78,0,7,56,4,23,0,13,0,22,0,13
4,2013-02-03,0,2,2,78,2,8,0,0,0,82,9,3,69,0,9,78,6,21,0,14,7,32,0,7
5,2013-02-10,0,3,0,67,0,5,4,0,0,71,19,3,58,0,12,65,3,35,0,12,9,15,10,0
6,2013-02-17,0,4,0,73,0,4,4,0,0,77,11,0,75,0,10,61,0,23,0,11,8,30,0,9
7,2013-02-24,0,0,0,71,2,7,0,0,0,51,10,3,84,0,8,84,6,26,0,12,7,25,0,0
8,2013-03-03,0,0,0,65,2,0,4,0,0,56,15,0,67,0,8,61,3,27,0,17,0,24,0,0
9,2013-03-10,0,4,3,70,2,6,4,0,0,46,19,4,64,0,8,67,0,13,0,10,0,35,0,8
10,2013-03-17,0,3,2,67,2,4,4,0,0,45,7,3,67,0,14,53,3,21,0,10,11,24,9,8
11,2013-03-24,0,3,0,63,2,4,0,0,0,29,13,3,93,0,19,65,2,22,0,14,7,28,8,8
12,2013-03-31,0,4,5,64,2,6,9,0,0,56,16,0,69,0,13,55,2,22,0,19,8,9,0,0
13,2013-04-07,0,3,0,67,2,4,0,0,0,60,12,3,64,0,13,54,0,20,0,11,0,28,0,12
14,2013-04-14,0,2,2,55,0,4,0,0,0,67,13,3,80,0,15,48,3,24,0,24,0,35,7,0
15,2013-04-21,0,2,3,62,0,6,13,0,0,26,24,3,70,0,33,72,2,19,0,11,0,33,0,9
16,2013-04-28,0,2,2,60,2,0,4,0,0,30,24,0,70,0,15,57,2,21,0,15,7,14,7,0
17,2013-05-05,0,0,0,62,2,9,8,0,0,24,21,0,61,0,7,59,2,25,0,11,7,18,0,7
18,2013-05-12,0,6,0,83,5,6,6,0,0,24,14,0,75,0,11,49,0,38,0,13,9,41,8,0
19,2013-05-19,0,5,0,61,0,4,0,0,0,21,13,3,64,0,12,49,4,22,0,6,0,27,8,0
20,2013-05-26,0,3,3,84,0,0,5,0,0,23,15,3,70,0,30,65,3,22,0,12,23,22,0,0
21,2013-06-02,0,3,0,76,2,0,5,0,0,23,14,0,91,0,12,65,0,19,0,18,0,23,8,8
22,2013-06-09,0,0,0,75,2,6,5,0,0,29,8,0,78,0,17,70,3,27,0,16,0,24,0,0
23,2013-06-16,0,3,0,74,0,4,5,0,0,32,18,3,77,0,18,66,3,23,0,15,9,12,0,8
24,2013-06-23,0,7,0,72,4,4,5,0,0,10,17,0,68,0,24,61,0,23,0,15,21,37,0,0
25,2013-06-30,0,3,0,90,3,5,0,0,0,19,11,0,66,0,10,73,0,28,0,18,9,26,0,9
26,2013-07-07,0,4,0,77,5,11,0,0,0,25,11,3,75,0,14,69,3,20,0,9,12,27,0,8
27,2013-07-14,0,0,3,86,0,10,4,0,0,19,10,3,71,0,16,56,3,28,0,12,0,23,9,0
28,2013-07-21,0,3,0,70,2,4,8,0,0,40,17,6,90,0,13,58,2,19,0,14,11,27,11,8
29,2013-07-28,0,2,2,83,0,4,4,0,0,22,11,9,91,0,10,77,2,13,0,18,0,12,8,0
30,2013-08-04,0,5,2,63,0,13,4,0,0,23,18,4,68,0,13,65,0,22,0,14,8,16,8,8
31,2013-08-11,0,0,0,77,2,4,6,0,0,29,17,0,80,0,13,60,2,19,0,13,0,28,8,8
32,2013-08-18,0,0,0,77,4,7,8,0,0,20,9,3,39,0,18,51,2,20,0,6,8,31,7,14
33,2013-08-25,0,2,2,66,2,0,0,0,0,18,5,4,68,0,18,56,2,22,0,9,15,23,14,12
34,2013-09-01,0,0,2,71,0,10,7,0,0,18,11,0,57,0,11,37,2,24,0,11,0,21,0,7
35,2013-09-08,0,3,0,83,2,0,0,0,0,25,20,3,62,0,16,51,2,15,0,10,7,30,9,7
36,2013-09-15,0,4,0,63,2,0,4,0,0,12,14,0,57,0,7,61,3,23,0,11,7,19,0,0
37,2013-09-22,0,3,0,74,2,0,0,0,0,23,18,3,68,0,12,47,3,27,0,9,7,23,7,0
38,2013-09-29,0,6,2,65,0,4,4,0,0,26,14,3,57,0,18,58,2,23,0,16,7,15,8,0
39,2013-10-06,0,2,4,67,4,4,4,0,0,22,19,3,61,0,16,51,2,31,0,14,8,30,12,7
40,2013-10-13,0,3,0,72,4,7,4,0,0,27,13,4,83,0,18,61,3,27,0,19,8,13,0,15
41,2013-10-20,0,8,0,57,8,0,0,0,0,23,16,3,64,0,11,57,4,27,0,8,8,25,7,0
42,2013-10-27,0,3,2,70,3,8,4,0,0,19,13,8,85,0,10,62,0,35,0,7,7,25,0,16
43,2013-11-03,0,2,0,73,2,4,4,0,0,19,10,3,90,0,6,56,2,25,0,8,7,32,0,13
44,2013-11-10,0,5,0,80,4,5,4,0,0,24,22,7,70,0,7,56,2,26,0,17,8,30,7,0
45,2013-11-17,0,2,2,77,4,6,5,0,0,23,15,2,62,0,7,64,0,24,0,9,0,19,8,13
46,2013-11-24,0,2,2,72,2,10,0,0,0,30,10,0,90,0,7,65,2,44,0,14,10,28,0,10
47,2013-12-01,0,2,0,75,2,0,3,0,0,19,16,3,59,0,8,64,2,14,0,14,8,35,0,7
48,2013-12-08,0,2,2,70,3,3,4,0,0,19,18,0,64,0,10,52,0,18,0,16,0,28,0,6
49,2013-12-15,0,2,0,64,3,8,4,0,0,14,12,3,68,0,7,56,2,31,0,13,7,8,9,0
50,2013-12-22,0,3,2,73,3,4,4,0,0,21,14,0,54,0,8,56,0,28,0,14,0,40,0,10
51,2013-12-29,0,6,2,83,2,5,0,0,0,39,13,4,60,0,8,55,0,36,0,9,0,32,0,7
52,2014-01-05,0,0,2,82,2,9,5,0,0,47,16,0,87,0,14,66,2,21,0,13,0,35,0,6
53,2014-01-12,0,2,2,81,3,3,3,0,0,58,16,0,83,0,21,77,5,18,0,16,0,23,0,6
54,2014-01-19,0,2,2,76,0,0,4,0,0,46,22,0,59,0,15,67,3,14,0,11,6,16,0,0
55,2014-01-26,0,5,2,79,2,7,0,0,0,91,19,0,71,0,11,60,2,26,0,12,0,22,0,0
56,2014-02-02,0,6,2,64,4,0,0,0,0,84,16,0,68,0,16,67,3,37,0,14,8,18,0,7
57,2014-02-09,0,4,0,69,3,5,0,0,0,90,19,3,71,0,6,67,2,34,0,12,18,11,0,0
58,2014-02-16,0,4,0,70,0,3,6,0,0,59,14,3,67,0,7,74,2,25,0,12,6,9,0,6
59,2014-02-23,0,7,0,72,3,6,6,0,0,71,18,2,77,0,14,60,4,29,0,12,6,21,6,0
60,2014-03-02,0,4,0,75,3,3,3,0,0,56,27,3,73,0,13,68,2,21,0,17,0,35,0,0
61,2014-03-09,0,2,2,72,0,3,4,0,0,63,16,4,73,0,17,68,2,29,0,14,0,13,0,0
62,2014-03-16,0,4,2,64,0,4,0,0,0,42,14,2,67,0,11,56,3,31,0,12,0,28,0,0
63,2014-03-23,0,2,2,65,2,3,0,0,0,42,14,0,64,0,14,51,3,29,0,16,6,24,6,7
64,2014-03-30,0,2,0,74,3,4,4,0,0,40,22,3,74,0,13,76,2,25,0,8,9,19,0,7
65,2014-04-06,0,5,2,71,2,0,6,0,0,56,17,0,71,0,11,68,3,29,0,13,0,34,0,13
66,2014-04-13,0,2,2,65,0,3,5,0,0,62,10,0,100,0,17,64,2,30,0,15,8,25,0,0
67,2014-04-20,0,6,0,75,3,5,4,0,0,39,12,2,61,0,9,60,4,27,0,20,0,33,0,7
68,2014-04-27,0,4,0,89,5,7,6,0,0,33,16,0,90,0,17,59,4,28,0,10,12,21,7,6
69,2014-05-04,0,0,0,61,2,6,4,0,0,32,16,2,76,0,13,70,2,37,0,12,0,22,0,7
70,2014-05-11,0,2,2,66,2,0,3,0,0,30,12,2,67,0,22,69,5,40,0,13,6,32,0,14
71,2014-05-18,0,2,2,62,2,6,4,0,0,21,25,3,71,0,14,66,3,33,0,14,8,36,9,9
72,2014-05-25,0,7,0,81,2,5,4,0,0,30,14,3,82,0,18,66,3,29,0,17,15,71,0,0
73,2014-06-01,0,4,0,75,3,5,5,0,0,13,20,0,76,0,10,68,0,29,0,7,13,63,0,0
74,2014-06-08,0,3,2,83,0,6,4,0,0,20,17,0,65,0,8,72,2,30,0,10,0,34,8,0
75,2014-06-15,0,2,0,72,2,0,8,0,0,18,15,3,66,0,17,70,2,37,0,13,10,33,10,8
76,2014-06-22,0,3,0,73,0,4,5,0,0,24,17,0,71,0,17,76,3,27,0,9,9,42,0,0
77,2014-06-29,0,6,2,78,0,5,6,0,0,24,13,3,82,0,14,71,0,37,0,19,8,9,0,11
78,2014-07-06,0,4,2,68,2,6,4,0,0,16,23,5,62,0,13,70,0,26,0,12,0,34,8,7
79,2014-07-13,0,5,0,76,2,7,8,0,0,19,9,4,55,0,12,58,3,24,0,15,9,43,0,0
80,2014-07-20,0,3,0,76,2,8,4,0,0,16,10,3,64,0,12,76,2,30,0,12,0,40,10,8
81,2014-07-27,0,3,0,79,2,8,0,0,0,30,23,3,75,0,10,70,2,29,0,9,7,19,8,0
82,2014-08-03,0,5,2,71,2,4,5,0,0,26,14,0,78,0,18,75,2,34,0,18,8,19,0,9
