,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,0,2,67,2,4,0,3,0,49,27,0,70,0,14,59,4,25,0,12,27,0,0,65
1,2013-01-13,1,3,0,54,2,0,7,6,0,48,20,3,69,0,17,61,0,23,0,11,23,0,0,23
2,2013-01-20,2,1,2,61,0,2,3,2,3,64,11,5,83,0,21,51,0,32,0,13,0,0,0,0
3,2013-01-27,2,3,0,54,1,0,4,6,0,90,16,4,71,0,16,53,0,26,0,17,28,0,0,0
4,2013-02-03,1,2,2,57,1,4,5,6,0,86,21,0,61,0,9,71,3,19,0,13,29,0,0,29
5,2013-02-10,4,1,2,56,2,0,2,2,0,68,15,3,75,0,15,71,3,33,0,9,37,0,0,21
6,2013-02-17,2,7,1,63,3,3,2,6,0,62,15,3,68,0,6,52,3,23,0,12,0,0,0,31
7,2013-02-24,2,3,2,62,2,2,3,6,0,54,9,5,79,0,14,55,5,21,0,16,42,0,0,30
8,2013-03-03,2,2,1,66,1,4,3,2,0,54,16,0,78,0,11,71,2,18,0,12,20,0,0,35
9,2013-03-10,3,0,0,68,3,4,0,3,0,43,11,2,77,0,11,58,3,19,0,15,51,0,0,77
10,2013-03-17,3,3,1,73,3,3,5,3,0,42,13,3,78,0,16,66,8,24,0,18,20,0,0,20
11,2013-03-24,2,2,2,55,1,2,2,2,0,39,9,5,93,0,13,61,4,17,0,12,18,0,0,49
12,2013-03-31,2,3,1,59,1,2,4,4,0,33,9,0,84,0,16,58,2,25,0,13,21,0,0,21
13,2013-04-07,2,1,1,61,1,4,6,2,0,58,12,3,75,0,9,60,3,21,0,11,37,0,0,21
14,2013-04-14,2,2,0,57,0,2,9,5,0,60,13,2,72,0,9,55,0,30,0,10,19,0,0,28
15,2013-04-21,3,2,0,54,2,4,2,4,0,24,18,5,74,0,15,60,7,22,0,12,0,0,0,25
16,2013-04-28,3,1,0,59,2,3,2,5,0,26,13,0,54,0,10,65,3,28,0,10,23,0,0,20
17,2013-05-05,3,2,1,62,2,3,4,4,0,22,17,3,88,0,16,58,4,23,0,12,33,0,0,0
18,2013-05-12,2,4,0,64,2,6,0,3,0,20,14,0,69,0,10,65,2,34,0,15,21,0,0,38
19,2013-05-19,2,2,0,74,1,0,4,2,0,26,5,0,59,0,10,66,2,20,0,17,23,0,0,23
20,2013-05-26,2,2,0,70,2,2,2,2,0,16,14,0,73,0,13,71,2,19,0,11,0,0,0,21
21,2013-06-02,2,0,0,74,3,0,0,8,0,21,7,0,63,0,12,79,2,19,0,12,22,0,0,22
22,2013-06-09,1,1,0,77,0,5,0,3,0,36,9,3,79,0,11,83,0,16,0,15,58,0,0,25
23,2013-06-16,1,4,2,81,1,4,3,6,3,20,10,3,65,0,13,65,0,25,0,12,43,0,0,50
24,2013-06-23,1,2,1,68,1,4,5,8,0,21,4,3,80,0,9,46,3,21,0,17,0,0,0,33
25,2013-06-30,3,2,0,82,2,4,5,8,0,23,12,5,66,0,12,69,3,18,0,14,0,0,0,38
26,2013-07-07,3,1,0,72,2,3,0,4,0,28,18,3,68,0,11,72,0,9,0,17,26,0,0,53
27,2013-07-14,1,1,0,68,2,3,3,8,0,23,20,0,78,0,15,61,4,13,0,8,26,0,0,0
28,2013-07-21,4,2,0,67,1,5,0,3,0,32,12,3,76,0,14,51,5,18,0,10,0,0,0,25
29,2013-07-28,3,3,2,58,0,4,0,0,0,37,13,3,70,0,14,65,2,15,0,12,25,0,0,50
30,2013-08-04,2,2,0,63,0,3,3,0,0,18,8,0,61,0,18,56,3,14,0,11,0,0,0,0
31,2013-08-11,2,2,0,68,1,4,4,3,0,19,11,3,59,0,18,58,2,18,0,10,24,0,0,0
32,2013-08-18,4,1,0,57,4,5,5,4,0,18,14,3,69,0,10,54,5,15,0,12,0,0,0,25
33,2013-08-25,1,2,0,55,0,3,3,2,3,22,16,0,52,0,12,71,0,22,0,11,0,0,0,0
34,2013-09-01,3,2,2,53,5,3,2,3,0,15,13,3,79,0,16,66,0,17,0,15,24,0,0,21
35,2013-09-08,3,2,2,50,2,2,0,5,0,16,16,3,68,0,13,58,0,19,0,7,22,0,0,20
36,2013-09-15,2,1,1,47,1,0,3,3,0,22,14,0,69,0,7,58,2,28,0,11,54,0,0,29
37,2013-09-22,3,2,0,57,1,3,2,5,0,16,12,2,86,0,11,59,2,20,0,13,34,0,0,20
38,2013-09-29,2,4,0,69,1,3,2,4,2,16,16,2,70,0,19,68,3,20,0,15,19,0,0,20
39,2013-10-06,2,2,0,64,2,6,0,2,2,20,10,3,79,0,12,65,2,14,0,14,0,0,0,54
40,2013-10-13,2,2,1,67,1,4,3,2,0,28,15,0,76,0,16,60,2,18,0,16,39,0,0,20
41,2013-10-20,2,0,3,57,3,2,3,5,3,22,16,7,82,0,13,60,0,19,0,15,0,0,0,27
42,2013-10-27,2,3,1,53,2,4,2,5,0,23,15,0,89,0,8,56,4,22,0,11,50,0,0,28
43,2013-11-03,2,2,1,61,1,2,2,2,0,13,18,3,85,0,10,68,2,19,0,16,36,0,0,49
44,2013-11-10,3,5,0,52,2,4,0,2,0,23,24,4,95,0,7,66,3,20,0,13,0,0,0,36
45,2013-11-17,4,1,0,62,0,0,3,6,0,18,15,2,83,0,7,55,2,22,0,15,24,0,0,31
46,2013-11-24,2,1,0,63,0,0,2,2,0,30,19,3,72,0,14,59,0,29,0,10,21,0,0,21
47,2013-12-01,3,4,0,64,1,7,2,14,2,15,20,2,75,0,13,67,3,14,0,8,24,0,0,18
48,2013-12-08,3,6,1,61,1,4,9,4,4,21,15,0,74,0,15,61,3,24,0,13,18,0,0,18
49,2013-12-15,2,1,0,52,1,2,3,5,0,23,17,0,67,0,13,69,0,26,0,17,22,0,0,20
50,2013-12-22,2,2,0,72,6,5,6,4,0,28,8,3,78,0,21,73,2,32,0,11,0,0,0,0
51,2013-12-29,2,4,0,68,2,6,3,5,0,34,19,0,77,0,9,63,2,24,0,13,0,0,0,0
52,2014-01-05,2,4,1,66,1,2,2,4,0,42,13,0,85,0,19,63,2,15,0,13,19,0,0,19
53,2014-01-12,2,1,3,59,1,4,4,3,0,37,24,2,88,0,14,64,2,17,0,12,23,0,0,0
54,2014-01-19,3,2,0,60,1,5,3,2,0,57,20,0,75,0,18,75,2,18,0,14,22,0,0,18
55,2014-01-26,3,2,1,72,1,2,3,2,0,83,19,0,83,0,15,78,3,21,0,18,23,0,0,24
56,2014-02-02,1,4,0,60,1,4,4,3,0,100,10,0,74,0,15,69,3,16,0,10,18,0,0,24
