,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,3,0,80,1,4,2,3,0,53,18,1,77,0,18,63,1,19,1,14,3,19,3,2
1,2013-01-13,3,2,0,76,1,3,2,2,0,59,17,1,76,0,17,67,1,20,1,14,4,18,2,2
2,2013-01-20,2,4,0,76,1,3,2,2,0,73,15,1,76,0,16,72,1,21,1,14,2,18,2,3
3,2013-01-27,3,5,0,75,1,4,2,3,0,89,18,1,75,0,17,68,2,21,1,13,3,21,2,3
4,2013-02-03,3,2,0,73,1,4,2,2,0,93,17,1,75,0,17,67,1,20,1,13,3,21,1,3
5,2013-02-10,3,4,0,72,1,3,2,2,0,76,15,2,75,0,15,65,1,27,1,13,3,20,2,3
6,2013-02-17,3,3,0,73,1,3,2,2,0,73,17,1,76,0,16,72,1,20,1,15,3,20,1,3
7,2013-02-24,3,2,0,76,1,3,2,3,0,69,17,1,78,0,16,73,1,20,1,13,3,21,2,3
8,2013-03-03,3,5,0,75,1,3,2,2,0,65,16,1,74,0,14,70,2,20,1,13,3,22,2,3
9,2013-03-10,3,2,0,73,1,3,2,2,0,64,17,1,74,0,13,74,1,19,1,12,3,19,2,2
10,2013-03-17,3,4,0,71,1,3,2,3,0,60,14,1,79,0,14,72,1,20,1,13,2,18,2,3
11,2013-03-24,3,2,0,76,1,3,2,5,0,61,16,1,89,0,14,74,1,21,1,14,3,19,2,2
12,2013-03-31,3,2,0,79,1,3,2,3,0,66,16,1,74,0,16,69,1,23,1,14,3,18,1,3
13,2013-04-07,3,7,0,78,1,2,2,3,0,80,15,1,74,0,14,68,1,20,1,13,4,22,2,4
14,2013-04-14,3,8,0,74,1,3,2,3,0,75,15,1,73,0,15,66,1,20,1,14,3,19,1,4
15,2013-04-21,3,4,0,77,1,3,2,4,0,38,15,1,79,0,16,71,1,19,1,13,3,23,1,4
16,2013-04-28,3,3,0,80,1,3,2,3,0,38,15,1,75,0,14,70,1,21,0,13,4,26,2,3
17,2013-05-05,3,2,0,81,1,3,2,3,0,35,15,2,76,0,13,71,1,21,1,14,3,21,2,3
18,2013-05-12,3,2,0,81,1,3,2,3,0,35,14,1,73,0,13,73,1,22,1,13,3,20,2,3
19,2013-05-19,3,2,0,84,1,2,2,2,0,32,13,1,73,0,14,75,1,19,1,14,4,18,2,2
20,2013-05-26,3,2,0,92,1,3,1,3,0,30,13,1,75,0,12,77,1,20,1,15,4,20,2,3
21,2013-06-02,3,2,0,83,1,2,2,2,0,31,14,1,75,0,13,77,1,20,1,13,3,19,1,3
22,2013-06-09,3,2,0,83,1,2,2,2,0,31,15,1,74,0,12,79,1,20,1,14,4,16,1,3
23,2013-06-16,3,2,0,81,1,3,2,4,0,32,14,1,75,0,13,82,1,21,1,12,3,17,1,3
24,2013-06-23,2,2,0,86,1,3,2,7,0,34,14,1,71,0,13,81,1,19,1,13,4,16,1,3
25,2013-06-30,3,2,0,85,1,2,2,3,0,30,14,1,75,0,14,78,1,21,1,12,4,16,1,3
26,2013-07-07,3,2,0,84,1,2,2,3,0,33,16,1,75,0,13,79,1,20,1,14,4,19,1,3
27,2013-07-14,3,2,0,88,1,4,2,3,0,32,14,1,72,0,12,84,1,20,1,13,4,15,2,3
28,2013-07-21,3,2,0,81,1,3,1,2,0,32,15,1,74,0,10,84,1,19,1,13,3,19,2,3
29,2013-07-28,3,2,0,79,1,3,2,3,0,35,13,1,76,0,12,78,1,19,1,12,3,18,2,3
30,2013-08-04,3,2,0,78,1,3,2,2,0,33,13,1,81,0,11,78,1,19,1,13,4,17,1,3
31,2013-08-11,3,2,0,77,1,3,2,3,0,31,14,1,78,0,11,78,1,20,0,14,4,17,2,3
32,2013-08-18,3,2,0,75,1,2,2,3,0,29,14,1,77,0,11,79,1,19,1,13,3,17,2,3
33,2013-08-25,3,2,0,75,1,2,1,2,0,27,12,1,73,0,10,77,1,18,1,13,4,14,1,3
34,2013-09-01,3,2,0,79,1,2,1,2,0,25,13,1,76,0,12,71,1,17,1,13,3,17,2,3
35,2013-09-08,3,2,0,75,1,3,2,2,0,28,13,1,73,0,11,69,1,18,1,14,3,18,1,3
36,2013-09-15,3,2,0,76,1,2,2,3,0,28,14,1,72,0,10,69,1,17,1,13,3,18,2,3
