,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,4,2,0,76,1,3,1,4,0,46,16,1,74,0,8,68,1,16,1,14,5,27,1,2
1,2013-01-13,3,2,0,73,1,3,2,3,1,46,14,1,74,0,9,74,1,16,1,16,5,26,2,2
2,2013-01-20,3,1,0,81,1,2,2,4,0,56,15,1,72,0,8,72,1,18,1,15,5,24,2,3
3,2013-01-27,3,2,0,77,1,3,2,3,0,82,15,1,75,0,8,68,2,14,1,13,5,34,2,3
4,2013-02-03,3,2,0,71,1,3,1,3,0,77,13,1,77,0,7,72,2,16,1,14,6,32,2,3
5,2013-02-10,3,2,0,71,0,2,1,2,0,66,13,0,77,0,6,67,2,27,0,14,4,26,1,3
6,2013-02-17,3,4,0,73,1,3,2,2,0,62,13,1,73,0,6,74,2,16,1,15,4,32,2,2
7,2013-02-24,3,3,0,74,1,3,1,2,0,59,14,1,72,0,7,81,1,16,1,16,5,29,2,3
8,2013-03-03,3,1,0,73,1,3,2,3,0,58,15,1,76,0,6,75,1,16,1,14,4,32,2,3
9,2013-03-10,3,1,0,73,0,2,2,2,0,56,16,1,78,0,6,78,1,16,1,13,4,32,1,3
10,2013-03-17,3,2,1,76,1,3,1,3,0,46,12,1,73,0,6,75,2,18,1,13,3,31,2,3
11,2013-03-24,2,2,0,76,1,2,2,4,0,46,13,1,96,0,6,78,1,19,1,15,3,28,2,3
12,2013-03-31,3,2,0,76,1,2,2,4,0,53,14,1,76,0,6,72,1,23,1,14,2,33,2,3
13,2013-04-07,3,2,0,81,1,2,2,3,0,66,12,2,73,0,6,72,1,18,1,15,3,25,1,3
14,2013-04-14,3,2,0,78,0,3,2,3,0,62,13,2,72,0,6,73,1,18,1,13,5,28,1,2
15,2013-04-21,3,2,0,76,1,2,2,4,0,32,16,1,72,0,7,70,1,17,1,15,4,34,3,2
16,2013-04-28,3,2,0,77,1,3,2,2,0,28,12,1,72,0,6,73,1,17,1,14,3,40,2,1
17,2013-05-05,2,2,0,79,1,3,2,3,0,26,14,1,68,0,6,75,1,19,1,15,5,32,2,3
18,2013-05-12,3,2,0,80,0,3,2,3,0,31,14,1,69,0,7,82,1,24,1,13,4,29,2,2
19,2013-05-19,3,2,0,82,1,2,2,3,0,24,12,1,71,0,6,76,1,18,1,15,4,25,2,3
20,2013-05-26,2,2,0,89,1,2,2,3,0,24,12,1,73,0,7,75,1,16,1,15,3,26,2,3
21,2013-06-02,3,2,0,83,1,3,2,2,0,27,11,1,67,0,7,79,1,17,1,15,4,24,1,3
22,2013-06-09,3,2,0,88,1,2,1,2,0,25,14,1,71,0,7,82,1,17,1,15,4,31,2,2
23,2013-06-16,2,2,0,80,1,2,2,7,0,27,16,0,73,0,6,85,2,24,1,14,5,23,1,3
24,2013-06-23,2,2,0,84,2,3,2,8,0,26,14,1,76,0,7,82,1,17,1,13,3,26,2,3
25,2013-06-30,3,2,0,84,1,2,2,3,0,23,13,1,73,0,7,77,1,22,1,15,3,31,1,4
26,2013-07-07,2,2,0,83,1,2,1,2,0,26,13,1,70,0,6,82,1,18,1,14,5,26,1,3
27,2013-07-14,2,2,0,82,1,4,1,2,0,27,14,0,71,0,7,80,1,17,2,13,3,18,1,3
28,2013-07-21,3,1,0,82,1,2,1,2,0,30,16,1,69,0,8,82,2,17,1,15,4,25,1,3
29,2013-07-28,2,2,0,73,1,2,2,3,0,37,13,1,71,0,8,79,1,17,1,13,4,28,1,4
30,2013-08-04,2,1,0,75,1,2,2,2,0,30,13,0,72,0,9,73,1,18,1,15,4,28,2,2
31,2013-08-11,3,2,0,72,1,1,1,3,0,26,12,1,71,0,9,74,1,17,1,13,3,24,2,2
