,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,2,0,80,2,5,3,5,0,62,14,0,67,0,9,59,2,18,0,13,9,33,6,9
1,2013-01-13,1,7,0,84,3,3,0,5,0,51,14,0,68,0,5,58,3,15,0,18,0,31,0,8
2,2013-01-20,2,1,0,100,0,4,4,4,0,60,14,0,78,0,9,67,4,18,0,15,6,33,0,6
3,2013-01-27,3,1,2,91,1,4,4,4,0,87,12,4,64,0,7,61,4,12,0,14,7,27,0,6
4,2013-02-03,4,0,0,77,1,3,4,7,0,81,12,0,70,0,7,77,0,21,0,25,7,59,6,9
5,2013-02-10,3,2,0,76,0,5,4,4,0,100,13,0,79,0,8,62,3,21,0,17,14,35,0,18
6,2013-02-17,6,1,2,71,3,5,5,3,0,58,11,3,61,0,9,66,5,18,0,15,7,33,6,0
7,2013-02-24,2,2,0,67,1,6,2,3,0,66,14,0,77,0,8,64,0,16,0,18,7,27,0,7
8,2013-03-03,2,3,0,61,3,5,5,6,0,57,12,0,61,0,9,74,5,14,0,14,9,27,0,12
9,2013-03-10,0,1,1,62,1,2,2,2,0,59,11,0,83,0,7,71,0,16,0,15,0,52,13,6
10,2013-03-17,5,1,0,74,1,4,0,2,0,41,10,0,68,0,7,65,3,23,0,19,0,22,0,0
11,2013-03-24,2,1,1,73,1,4,2,5,0,55,12,0,78,0,3,70,0,11,0,11,7,28,7,12
12,2013-03-31,4,1,0,74,4,5,0,3,0,51,16,0,70,0,5,75,0,23,0,12,8,24,9,13
13,2013-04-07,2,3,1,83,1,2,5,4,0,54,13,0,77,0,4,71,8,17,0,19,6,46,6,6
14,2013-04-14,3,2,1,80,1,3,2,3,0,53,15,2,61,0,11,62,2,18,0,13,16,36,7,18
15,2013-04-21,3,1,0,74,1,4,7,5,0,36,12,3,70,0,8,64,3,18,0,15,7,61,0,7
16,2013-04-28,1,2,0,76,2,4,4,3,0,33,9,4,66,0,6,56,2,16,0,16,0,51,0,7
17,2013-05-05,2,1,0,90,1,6,6,4,0,30,13,2,73,0,11,82,3,24,0,19,7,41,6,17
18,2013-05-12,2,2,0,73,1,2,4,3,0,29,17,0,63,0,6,56,5,25,0,14,7,24,7,7
19,2013-05-19,2,3,0,97,1,0,2,0,0,24,10,0,60,0,5,80,11,20,0,6,0,16,7,9
20,2013-05-26,2,1,1,95,2,4,4,0,0,31,11,0,55,0,9,70,3,14,0,16,8,26,7,7
21,2013-06-02,3,2,0,91,1,3,0,5,0,30,16,7,84,0,10,70,3,17,0,11,8,46,0,7
22,2013-06-09,3,4,0,83,1,4,2,5,0,23,11,2,69,0,8,76,2,19,0,10,8,38,0,8
23,2013-06-16,2,1,1,90,1,6,7,5,0,26,11,2,77,0,7,64,2,24,0,13,7,20,0,7
24,2013-06-23,3,1,0,87,1,7,0,6,0,24,9,7,63,0,6,84,2,17,0,10,7,18,0,0
25,2013-06-30,3,2,0,98,1,3,0,8,0,26,12,3,56,0,10,71,5,21,0,12,0,41,10,8
26,2013-07-07,4,1,0,91,1,8,5,5,0,28,13,0,79,0,8,65,2,17,0,16,7,18,0,0
27,2013-07-14,3,2,0,83,1,4,3,6,0,25,14,0,64,0,8,73,3,24,0,15,10,29,7,9
28,2013-07-21,1,2,1,88,2,4,4,2,0,24,15,3,65,0,4,79,0,24,0,5,8,20,9,0
29,2013-07-28,3,1,1,77,2,3,0,3,0,50,12,2,83,0,9,66,2,13,0,15,12,15,9,7
30,2013-08-04,4,2,0,72,2,4,0,2,0,30,16,3,85,0,6,76,3,14,0,15,7,29,13,0
31,2013-08-11,3,2,2,71,7,5,2,5,0,26,11,5,73,0,5,65,2,7,0,18,0,32,0,0
32,2013-08-18,4,2,2,81,0,0,2,0,0,38,11,0,69,0,7,60,2,15,0,12,7,31,13,10
33,2013-08-25,3,2,2,81,1,2,2,3,0,31,11,0,63,0,5,59,2,19,0,13,19,32,6,0
34,2013-09-01,1,1,2,81,2,5,3,3,0,22,16,2,81,0,5,70,0,9,0,16,7,29,0,0
35,2013-09-08,2,2,1,72,2,2,2,8,0,27,20,3,57,0,9,70,4,17,0,20,14,29,0,6
36,2013-09-15,3,2,0,67,1,2,3,6,0,23,14,3,69,0,8,68,3,16,0,10,6,44,0,10
37,2013-09-22,3,2,1,69,1,2,2,2,0,16,13,2,68,0,6,63,5,16,0,14,13,34,0,17
38,2013-09-29,1,5,0,68,1,4,3,5,0,28,12,0,63,0,10,59,2,16,0,13,12,40,0,12
39,2013-10-06,3,1,1,70,2,3,3,2,0,31,20,7,91,0,8,70,0,22,0,12,6,25,0,7
40,2013-10-13,2,2,1,72,2,3,6,7,0,32,12,6,81,0,5,75,5,28,0,12,13,47,6,9
41,2013-10-20,2,1,1,73,1,6,0,2,0,25,19,4,70,0,9,67,8,15,0,20,18,40,0,6
42,2013-10-27,4,1,1,65,1,4,3,4,0,30,17,2,59,0,3,58,3,30,0,12,0,56,12,6
43,2013-11-03,5,2,1,68,3,6,3,2,0,27,17,2,77,0,8,63,6,11,0,21,6,41,0,0
44,2013-11-10,2,2,0,70,2,5,4,2,0,26,14,2,74,0,8,71,2,16,0,11,9,22,0,6
45,2013-11-17,2,2,1,71,3,5,3,4,0,28,8,0,84,0,5,65,3,22,0,15,9,35,0,0
46,2013-11-24,2,1,0,81,3,4,3,3,0,20,12,3,86,0,8,58,0,26,0,21,10,26,0,8
47,2013-12-01,1,1,0,68,2,2,3,2,0,30,9,0,69,0,6,74,2,18,0,13,8,25,0,0
48,2013-12-08,3,3,0,77,1,2,4,4,0,31,10,0,86,0,6,65,3,17,0,19,13,26,12,6
49,2013-12-15,3,1,0,72,4,2,0,4,0,34,8,0,67,0,7,64,3,15,0,13,0,29,0,10
50,2013-12-22,3,3,0,70,3,3,3,4,0,25,15,0,83,0,9,66,3,37,0,12,0,49,8,0
51,2013-12-29,4,4,0,94,1,5,3,9,0,41,16,0,69,0,7,71,2,36,0,18,9,35,0,15
52,2014-01-05,3,3,0,74,1,4,2,4,0,46,13,0,82,0,11,59,0,22,0,16,6,24,6,12
