,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,3,0,60,0,4,14,5,0,38,30,5,77,0,43,56,5,17,0,11,0,21,0,0
1,2013-01-13,6,5,0,75,2,11,4,6,0,54,10,0,77,0,32,62,0,16,0,12,10,33,0,0
2,2013-01-20,3,3,3,87,0,4,7,4,0,64,24,4,84,0,31,37,0,19,0,12,0,17,0,0
3,2013-01-27,8,0,2,77,4,5,4,4,0,72,20,4,99,0,33,58,4,23,0,13,9,9,0,0
4,2013-02-03,3,4,2,74,2,4,4,0,0,75,26,0,60,0,33,54,3,18,0,11,8,25,0,0
5,2013-02-10,5,6,3,74,2,15,0,4,0,72,27,0,71,0,36,75,4,39,0,7,0,19,0,9
6,2013-02-17,4,2,0,74,5,7,4,0,0,53,26,0,58,0,28,59,3,19,0,11,0,9,0,9
7,2013-02-24,4,3,0,73,3,7,4,0,0,63,20,0,77,0,35,53,11,18,0,12,0,9,0,0
8,2013-03-03,0,4,0,80,2,7,5,4,0,44,23,4,79,0,24,64,0,27,0,12,16,8,0,0
9,2013-03-10,3,3,2,73,5,10,0,3,0,62,17,4,74,0,32,66,2,26,0,11,13,13,7,7
10,2013-03-17,14,0,2,73,3,6,3,6,0,37,11,3,57,0,39,64,3,21,0,18,14,10,0,9
11,2013-03-24,2,3,0,76,2,8,0,6,0,59,16,0,82,0,15,55,0,20,0,17,9,17,0,12
12,2013-03-31,3,0,0,77,0,3,3,10,0,55,28,0,73,0,17,60,5,22,0,12,8,11,0,8
13,2013-04-07,3,2,2,87,2,5,0,4,0,78,16,0,99,0,25,54,6,24,0,13,12,13,0,15
14,2013-04-14,3,3,2,75,4,4,0,4,0,62,16,0,59,0,23,75,3,23,0,16,14,11,7,8
15,2013-04-21,2,3,2,80,0,8,7,4,0,22,22,4,89,0,26,66,3,25,0,10,0,24,0,21
16,2013-04-28,3,3,3,94,2,4,3,10,0,28,17,7,60,0,24,44,3,19,0,17,0,9,8,0
17,2013-05-05,5,3,2,82,4,5,4,3,0,29,14,0,68,0,27,50,0,30,0,10,8,12,0,7
18,2013-05-12,4,2,0,87,5,3,6,7,0,21,12,0,80,0,14,64,6,27,0,19,13,21,0,6
19,2013-05-19,4,2,0,75,0,0,4,0,0,28,16,4,82,0,22,81,4,37,0,12,6,21,9,7
20,2013-05-26,4,5,2,95,0,6,3,6,0,20,8,0,75,0,22,63,0,28,0,13,7,13,0,7
21,2013-06-02,5,2,0,88,2,8,3,4,0,32,23,0,62,0,16,70,2,24,0,6,7,19,0,13
22,2013-06-09,2,2,2,95,3,7,4,0,0,33,11,3,48,0,21,71,3,21,0,12,7,20,0,7
23,2013-06-16,4,2,2,76,2,8,3,4,0,22,21,3,72,0,23,79,2,22,0,15,8,11,7,0
24,2013-06-23,2,4,0,74,2,6,0,8,0,23,11,3,95,0,19,50,2,6,0,14,7,7,0,0
25,2013-06-30,2,2,0,84,3,7,0,6,0,25,13,0,90,0,28,58,0,23,0,13,8,9,0,13
26,2013-07-07,3,3,2,87,3,4,7,3,0,18,20,3,73,0,25,74,2,26,0,13,0,22,0,15
27,2013-07-14,3,1,0,68,1,4,3,3,0,20,14,3,83,0,37,65,4,22,0,12,6,17,6,8
28,2013-07-21,2,2,4,75,3,11,3,0,0,17,11,4,84,0,16,65,4,14,0,13,6,7,0,0
29,2013-07-28,3,2,0,75,5,3,3,3,0,23,15,3,73,0,19,84,2,15,0,8,17,19,7,7
30,2013-08-04,3,3,2,85,3,4,2,0,0,30,11,3,94,0,26,70,0,21,0,11,6,16,0,6
31,2013-08-11,5,2,1,72,1,6,5,2,0,26,15,3,76,0,22,52,2,23,0,11,6,19,0,0
32,2013-08-18,5,3,1,79,0,6,3,3,0,29,18,3,77,0,20,69,0,14,0,18,7,21,0,7
33,2013-08-25,3,3,2,75,1,2,6,0,0,23,13,3,77,0,24,62,0,22,0,12,8,10,0,9
34,2013-09-01,3,1,0,81,3,4,6,7,0,19,11,3,69,0,21,63,2,14,0,16,6,15,0,0
35,2013-09-08,2,2,0,81,2,4,0,4,0,26,12,5,77,0,15,64,2,15,0,16,8,23,7,0
36,2013-09-15,2,2,0,90,2,4,3,6,0,31,9,4,83,0,25,68,2,26,0,16,0,13,0,6
37,2013-09-22,4,3,2,71,1,3,4,3,0,18,18,4,78,0,23,68,4,18,0,10,7,25,6,6
38,2013-09-29,4,2,0,67,3,4,5,8,0,26,21,4,75,0,23,60,3,19,0,18,0,13,6,0
39,2013-10-06,4,2,2,59,1,5,4,3,0,39,29,3,87,0,25,61,2,18,0,6,0,17,0,8
40,2013-10-13,3,4,2,79,2,5,5,3,0,28,19,3,96,0,27,61,3,31,0,12,8,18,7,7
41,2013-10-20,3,2,0,79,1,0,0,3,0,33,16,3,81,0,32,51,2,18,0,10,6,24,0,0
42,2013-10-27,4,3,1,70,2,3,3,6,0,24,12,5,59,0,26,59,2,23,0,9,6,9,8,7
43,2013-11-03,5,2,1,74,3,10,3,6,0,24,28,4,65,0,35,57,2,21,0,12,0,20,0,7
44,2013-11-10,3,3,3,66,2,3,3,4,0,36,21,0,78,0,30,56,2,19,0,10,9,17,14,8
45,2013-11-17,2,3,0,62,3,4,4,4,0,32,19,4,80,0,28,68,2,20,0,16,8,19,6,6
46,2013-11-24,3,3,0,79,3,7,3,3,0,14,11,3,99,0,27,59,5,26,0,9,9,25,0,0
47,2013-12-01,2,2,0,76,2,4,4,5,0,17,17,2,75,0,29,66,4,19,0,16,7,13,10,5
48,2013-12-08,5,4,0,76,2,7,3,5,0,28,23,0,67,0,42,55,0,18,0,11,6,20,0,8
49,2013-12-15,3,2,3,74,2,6,3,4,0,29,22,0,84,0,34,69,3,33,0,11,7,17,9,7
50,2013-12-22,3,3,0,80,2,3,8,4,0,34,19,4,56,0,13,54,0,39,0,13,8,10,0,0
51,2013-12-29,4,2,0,90,3,7,5,5,0,33,17,0,81,0,32,62,3,27,0,13,0,17,8,0
52,2014-01-05,3,4,1,78,2,6,5,5,0,35,20,3,84,0,25,50,3,17,0,15,8,10,0,6
53,2014-01-12,4,4,0,76,2,7,3,4,0,38,17,3,85,0,33,65,3,24,0,15,9,18,12,7
54,2014-01-19,2,4,1,87,2,7,0,3,0,54,21,5,90,0,35,62,4,20,0,10,0,23,0,6
55,2014-01-26,3,3,0,81,2,5,3,3,0,72,27,4,89,0,35,55,0,21,0,11,6,21,0,9
56,2014-02-02,2,3,3,75,2,0,0,3,0,66,14,3,73,0,37,54,3,19,0,19,21,28,0,7
57,2014-02-09,3,3,1,76,2,5,3,4,0,62,21,3,94,0,25,73,2,29,0,11,7,13,8,7
58,2014-02-16,2,3,1,64,2,5,3,5,0,58,13,3,90,0,31,73,7,21,0,10,15,35,6,0
