,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,3,70,4,4,4,3,0,41,17,4,69,0,40,58,3,20,0,19,11,33,11,0
1,2013-01-13,4,0,2,67,3,3,0,3,0,53,20,4,78,0,32,67,0,16,0,19,14,41,0,0
2,2013-01-20,3,7,2,54,2,4,3,2,0,61,22,0,65,0,35,70,5,8,0,12,10,24,13,0
3,2013-01-27,2,5,0,64,2,3,2,0,0,80,18,3,91,0,30,57,2,17,0,18,0,30,12,19
4,2013-02-03,2,5,0,63,2,3,0,2,0,84,20,3,64,0,36,58,2,24,0,14,18,37,16,9
5,2013-02-10,2,7,0,65,2,2,2,2,0,80,15,0,68,0,26,62,3,28,0,11,19,38,11,13
6,2013-02-17,2,3,2,63,3,3,4,4,0,66,21,4,82,0,18,56,4,20,0,11,0,21,9,13
7,2013-02-24,4,5,2,68,2,2,3,8,0,58,20,0,71,0,36,65,3,13,0,15,9,13,0,14
8,2013-03-03,4,4,0,67,2,0,5,2,0,55,25,3,64,0,27,68,3,18,0,11,10,28,0,10
9,2013-03-10,3,3,0,73,2,2,2,3,0,52,24,3,66,0,26,77,4,15,0,10,11,32,0,10
10,2013-03-17,3,4,2,74,2,4,4,2,0,47,16,5,80,0,29,54,3,17,0,16,11,20,11,0
11,2013-03-24,2,2,2,67,3,0,6,0,0,47,26,3,78,0,28,65,4,13,0,22,0,35,11,19
12,2013-03-31,3,3,0,75,0,3,0,0,0,41,29,6,89,0,35,58,2,16,0,12,9,28,0,26
13,2013-04-07,5,5,2,70,0,2,3,2,0,51,19,3,74,0,23,58,2,17,0,8,10,20,0,9
14,2013-04-14,2,2,2,79,3,2,5,2,0,37,31,8,70,0,28,64,2,13,0,14,11,22,0,8
15,2013-04-21,3,3,0,57,3,0,3,6,0,28,25,2,97,0,24,64,2,23,0,16,14,37,8,25
16,2013-04-28,5,3,0,80,2,2,3,4,0,25,31,3,74,0,28,58,2,19,0,13,0,26,9,9
17,2013-05-05,5,3,0,73,3,4,2,3,0,27,15,4,76,0,14,66,0,26,0,15,24,23,0,0
18,2013-05-12,7,3,0,76,2,2,2,3,0,29,17,0,79,0,22,74,5,25,0,19,10,25,10,28
19,2013-05-19,2,2,0,81,2,3,2,3,0,18,17,0,56,0,23,74,3,19,0,12,16,15,0,0
20,2013-05-26,3,5,0,93,2,3,3,4,0,27,13,3,59,0,20,76,0,11,0,12,0,38,0,16
21,2013-06-02,4,2,0,87,3,2,0,3,0,24,17,3,68,0,19,57,3,16,0,14,11,19,0,29
22,2013-06-09,2,0,0,72,4,3,2,4,0,17,20,3,67,0,33,70,3,16,0,10,11,44,0,15
23,2013-06-16,2,2,0,68,2,0,5,4,0,22,15,3,66,0,28,61,3,19,0,11,11,12,0,11
24,2013-06-23,5,8,2,68,4,4,2,4,0,18,23,0,61,0,20,59,0,19,0,18,11,25,0,0
25,2013-06-30,3,2,4,93,2,4,0,6,0,15,17,3,76,0,28,68,0,18,0,17,46,38,15,11
26,2013-07-07,3,3,2,100,4,0,3,4,0,18,12,0,81,0,29,64,5,10,0,8,14,26,0,10
27,2013-07-14,4,2,2,79,2,2,6,2,0,16,16,3,78,0,22,87,2,15,0,12,10,62,0,10
28,2013-07-21,8,5,0,74,2,4,2,3,0,19,11,3,79,0,27,73,4,8,0,12,0,23,0,11
29,2013-07-28,6,2,0,81,2,5,2,5,0,21,12,4,70,0,25,55,2,18,0,10,0,40,10,10
30,2013-08-04,4,3,2,76,3,3,2,3,0,17,20,0,78,0,18,65,0,16,0,14,0,18,0,10
31,2013-08-11,2,2,2,90,4,0,0,2,0,20,19,3,70,0,25,67,2,14,0,12,0,30,0,0
32,2013-08-18,3,2,0,76,5,3,6,3,0,26,16,0,77,0,17,67,3,10,0,21,10,33,0,0
33,2013-08-25,6,3,0,66,2,0,6,2,0,26,18,4,88,0,19,54,3,11,0,14,9,13,9,9
34,2013-09-01,2,3,2,64,2,6,3,2,0,17,16,3,74,0,21,63,2,18,0,15,10,19,0,9
35,2013-09-08,3,3,1,66,1,4,2,2,0,28,17,0,75,0,19,54,8,13,0,13,11,19,0,0
36,2013-09-15,3,3,0,64,0,2,2,3,0,22,20,6,79,0,11,65,0,13,0,12,12,18,0,10
37,2013-09-22,4,4,0,79,1,2,4,2,0,19,22,3,82,0,17,59,4,14,0,13,8,25,0,45
38,2013-09-29,3,2,2,70,3,2,2,6,0,25,16,2,85,0,27,64,2,12,0,12,9,28,10,26
39,2013-10-06,4,4,0,61,0,2,2,2,0,21,18,2,78,0,22,64,2,16,0,17,14,24,0,8
40,2013-10-13,1,2,0,75,1,2,2,3,0,21,29,4,94,0,17,75,2,19,0,11,19,19,8,26
