,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,1,77,22,47,37,58,1,47,16,1,76,0,35,63,3,34,0,26,6,27,3,4
1,2013-01-13,5,4,1,73,25,14,43,23,1,48,21,1,69,0,28,74,2,32,0,30,3,20,3,4
2,2013-01-20,2,4,0,71,25,28,43,18,0,64,14,1,66,0,29,71,3,40,0,30,7,21,3,1
3,2013-01-27,3,4,0,72,23,19,47,49,0,90,20,1,67,0,26,66,2,37,0,31,4,24,2,7
4,2013-02-03,4,4,0,78,32,31,31,23,0,90,18,1,72,0,25,67,3,40,0,30,5,29,2,4
5,2013-02-10,3,3,1,67,28,28,23,47,0,75,15,1,67,0,17,67,4,51,0,33,3,21,2,3
6,2013-02-17,3,5,1,74,23,18,29,28,0,67,16,2,68,0,20,75,3,38,0,24,5,22,3,4
7,2013-02-24,3,6,0,70,13,19,19,26,0,58,17,1,75,0,19,73,3,42,0,29,6,18,1,5
8,2013-03-03,2,5,0,75,25,29,42,29,0,49,18,1,70,0,21,75,3,44,0,33,5,21,3,2
9,2013-03-10,3,3,0,73,18,22,25,35,0,50,16,1,71,0,18,72,3,38,0,28,4,20,1,3
10,2013-03-17,3,28,0,69,35,29,31,35,0,49,17,2,66,0,21,74,3,38,0,26,3,25,2,2
11,2013-03-24,3,13,0,65,20,20,46,24,0,53,16,2,74,0,18,69,4,48,0,32,4,24,3,2
12,2013-03-31,3,2,0,79,14,28,32,49,0,57,17,2,69,0,20,68,4,48,0,30,4,19,1,4
13,2013-04-07,3,2,0,78,27,33,22,37,0,77,17,1,68,0,21,75,2,42,0,28,5,21,4,3
14,2013-04-14,3,2,1,73,22,28,66,34,1,74,18,2,68,0,23,67,3,41,0,26,4,19,2,2
15,2013-04-21,3,2,1,72,27,36,19,34,0,27,15,1,72,0,18,74,3,43,0,29,4,21,4,5
16,2013-04-28,4,2,0,75,23,32,36,36,0,23,19,2,75,0,23,74,4,39,0,30,5,26,2,3
17,2013-05-05,4,1,0,75,13,12,33,29,0,27,16,2,69,0,17,68,3,45,0,29,5,31,2,3
18,2013-05-12,3,2,0,85,26,21,26,38,0,25,16,1,72,0,17,72,4,52,0,32,3,22,3,3
19,2013-05-19,4,3,0,83,19,19,33,35,1,21,21,1,75,0,20,76,2,43,0,33,6,22,3,1
20,2013-05-26,3,2,0,83,18,36,14,30,0,19,15,1,64,0,19,82,2,38,0,27,4,20,1,4
21,2013-06-02,2,1,0,81,22,18,31,20,0,20,19,1,62,0,22,76,3,40,0,31,3,24,2,4
22,2013-06-09,3,2,0,78,26,22,35,35,0,20,14,1,67,0,18,87,3,39,0,33,4,15,1,5
23,2013-06-16,3,1,0,79,23,23,30,55,1,22,16,1,68,0,19,78,2,42,0,27,3,23,1,2
24,2013-06-23,2,2,0,85,18,40,40,76,0,17,15,1,67,0,22,79,2,38,0,28,5,18,1,3
25,2013-06-30,3,1,0,85,27,16,20,22,0,19,12,1,74,0,18,86,3,45,0,25,6,14,1,3
26,2013-07-07,2,1,0,81,30,43,32,45,0,24,17,1,64,0,20,80,4,38,0,27,3,25,1,1
27,2013-07-14,2,1,0,85,24,28,26,27,0,22,15,1,68,0,24,78,4,33,0,28,3,15,3,3
28,2013-07-21,3,1,0,77,21,15,28,30,0,21,16,1,68,0,18,94,3,33,0,29,3,21,3,2
29,2013-07-28,4,1,0,79,23,21,21,37,0,24,13,1,64,0,17,84,2,34,0,22,6,20,5,2
30,2013-08-04,4,1,0,75,17,25,33,29,1,21,14,0,68,0,17,78,1,33,0,33,3,20,2,2
31,2013-08-11,4,2,0,78,30,13,32,37,0,22,11,2,67,0,18,78,3,34,0,29,4,17,4,1
32,2013-08-18,4,2,0,77,19,23,27,25,0,21,10,1,67,0,19,73,2,32,0,23,6,19,1,3
33,2013-08-25,3,1,0,71,22,16,41,32,0,22,16,1,62,0,17,74,2,38,0,24,3,16,6,2
34,2013-09-01,5,2,1,73,18,12,27,31,0,21,13,1,73,0,20,71,1,33,0,26,5,17,6,3
35,2013-09-08,3,2,1,66,12,18,40,26,0,27,16,1,69,0,17,63,3,37,0,29,2,19,4,1
36,2013-09-15,4,2,0,69,26,20,32,54,0,21,17,2,70,0,17,66,3,31,0,36,3,21,3,4
37,2013-09-22,3,3,0,71,26,24,30,20,0,22,15,1,72,0,16,78,2,30,0,30,4,19,2,6
38,2013-09-29,4,2,1,72,8,16,36,60,1,22,19,1,67,0,19,76,3,34,0,28,4,22,2,4
39,2013-10-06,3,2,0,76,24,13,28,32,0,24,21,2,74,0,17,68,3,38,0,25,4,20,1,2
40,2013-10-13,3,2,1,72,16,28,41,31,0,24,18,2,73,0,19,68,3,43,0,30,5,17,3,4
41,2013-10-20,3,1,0,75,26,32,42,34,0,23,16,2,67,0,18,67,3,34,0,33,3,31,3,4
42,2013-10-27,3,2,1,69,20,24,45,39,0,23,18,2,68,0,19,67,2,47,0,28,4,27,2,4
43,2013-11-03,3,1,1,72,23,27,46,35,1,22,17,2,76,0,17,71,1,39,0,26,4,29,2,2
44,2013-11-10,3,3,0,79,21,19,36,23,0,19,18,2,78,0,18,68,2,36,0,33,5,22,2,3
45,2013-11-17,5,2,1,74,24,28,24,32,1,26,20,1,75,0,18,65,5,39,0,34,6,23,3,3
46,2013-11-24,3,5,1,73,29,19,23,25,1,18,13,2,74,0,16,73,2,58,0,30,3,21,1,1
47,2013-12-01,3,1,0,75,24,29,35,35,0,21,17,2,87,0,24,79,3,35,0,27,6,24,3,4
48,2013-12-08,3,11,0,67,29,16,38,27,0,23,14,2,76,0,25,66,4,34,0,29,4,27,2,3
49,2013-12-15,2,8,0,64,16,22,33,50,0,25,15,1,80,0,30,69,3,38,0,25,4,18,3,2
50,2013-12-22,2,3,0,72,28,19,22,41,1,24,10,2,72,0,26,73,2,65,0,25,5,26,2,5
51,2013-12-29,3,8,0,76,30,21,19,49,1,28,15,1,72,0,29,68,3,60,0,29,4,16,2,1
52,2014-01-05,3,9,1,76,17,20,61,54,0,35,19,1,77,0,42,70,3,37,0,27,5,16,2,3
53,2014-01-12,3,4,1,75,30,28,53,36,1,45,22,1,76,0,42,71,2,31,0,31,4,24,2,4
54,2014-01-19,3,21,1,79,29,21,45,37,0,56,21,2,73,0,34,76,2,35,0,30,3,23,2,3
55,2014-01-26,3,16,0,80,36,25,61,32,1,84,22,1,76,0,33,72,2,31,0,32,5,24,1,3
56,2014-02-02,3,24,1,70,20,22,44,38,1,94,18,1,73,0,33,74,4,34,0,29,5,21,2,3
57,2014-02-09,3,21,0,77,21,17,52,45,1,66,17,1,78,0,27,74,3,50,0,28,5,22,1,3
58,2014-02-16,3,9,0,76,25,20,32,32,0,63,18,1,74,0,23,76,2,41,0,27,2,23,1,3
