,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,2,0,68,1,3,2,3,0,49,17,2,91,0,21,58,1,17,0,16,2,21,3,1
1,2013-01-13,2,2,1,72,1,3,2,2,0,52,18,1,83,0,19,56,2,19,0,17,5,21,2,3
2,2013-01-20,3,1,0,74,1,4,3,4,0,69,17,2,81,0,19,61,1,20,0,17,2,19,6,3
3,2013-01-27,4,1,1,75,2,3,3,2,0,96,18,1,89,0,20,57,1,16,0,15,4,15,2,3
4,2013-02-03,3,3,1,71,2,3,1,3,1,87,17,3,82,0,22,60,2,16,0,17,5,20,1,7
5,2013-02-10,3,2,0,73,2,3,2,2,0,74,24,1,92,0,20,64,1,22,0,15,4,25,4,3
6,2013-02-17,2,3,1,70,1,2,2,3,0,60,18,2,88,0,20,71,2,18,0,15,6,17,1,4
7,2013-02-24,3,1,0,70,1,3,2,4,0,62,20,2,84,0,15,70,2,18,0,16,5,18,2,3
8,2013-03-03,3,2,0,79,2,3,3,3,0,47,17,1,90,0,18,72,2,21,0,13,3,25,3,4
9,2013-03-10,2,2,0,78,1,3,3,3,0,51,19,1,81,0,17,67,1,23,0,14,5,25,2,5
10,2013-03-17,3,2,0,72,3,4,1,2,0,45,16,2,82,0,18,67,2,21,0,17,3,17,2,4
11,2013-03-24,3,1,1,74,1,4,2,4,1,48,16,2,93,0,16,64,1,20,0,16,3,21,2,5
12,2013-03-31,2,2,1,79,2,4,2,2,1,50,16,1,86,0,13,69,1,21,0,16,4,17,3,5
13,2013-04-07,3,2,0,81,2,2,2,4,0,63,14,1,86,0,17,67,2,16,0,16,7,20,4,5
14,2013-04-14,3,1,1,72,2,2,3,2,1,58,17,3,83,0,17,66,1,20,0,15,2,21,1,7
15,2013-04-21,3,1,0,76,2,4,2,4,1,32,17,2,85,0,20,59,1,21,0,16,7,18,2,2
16,2013-04-28,3,3,1,80,1,4,1,2,0,26,16,1,88,0,16,65,1,16,0,14,4,25,3,8
17,2013-05-05,4,2,1,85,2,3,2,2,1,27,17,2,81,0,14,76,1,24,0,13,6,17,2,5
18,2013-05-12,3,1,0,80,1,2,2,2,0,28,16,2,81,0,13,73,1,21,0,15,3,24,2,4
19,2013-05-19,4,2,1,86,2,3,1,2,0,26,14,2,92,0,13,71,1,21,0,11,5,19,1,5
20,2013-05-26,3,1,1,81,1,2,2,2,0,20,17,2,85,0,14,62,1,22,0,15,7,23,3,4
