,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,2,84,1,4,0,2,0,50,15,1,84,0,21,61,2,19,0,20,0,0,54,29
1,2013-01-13,3,1,2,75,1,6,0,5,1,54,13,1,83,0,20,63,1,16,0,17,0,0,37,50
2,2013-01-20,2,7,1,74,3,3,0,1,0,61,12,1,75,0,15,66,2,19,0,19,0,0,46,66
3,2013-01-27,3,5,1,71,1,4,0,2,0,98,14,1,70,0,11,69,2,17,0,15,0,0,45,51
4,2013-02-03,3,3,0,72,1,4,0,4,0,80,12,1,74,0,16,62,2,24,0,15,0,0,57,34
5,2013-02-10,2,2,1,68,1,3,0,3,0,78,13,2,69,0,15,63,2,22,0,16,0,0,45,34
6,2013-02-17,2,4,0,75,1,4,0,3,1,71,12,1,82,0,13,74,1,17,0,20,0,0,89,56
7,2013-02-24,4,3,0,71,1,3,0,3,1,67,13,1,75,0,14,69,2,17,0,16,0,0,24,79
8,2013-03-03,4,3,0,69,1,3,0,1,0,55,15,3,69,0,13,67,2,18,0,17,0,0,51,57
9,2013-03-10,3,1,1,75,1,4,0,3,0,38,11,1,74,0,12,69,1,21,0,15,0,0,61,34
10,2013-03-17,5,2,0,66,1,3,0,2,0,43,11,3,82,0,14,64,1,19,0,18,0,0,26,90
11,2013-03-24,4,3,1,64,1,2,0,5,0,45,13,3,85,0,9,71,2,23,0,16,0,0,46,70
12,2013-03-31,3,2,1,73,3,3,0,5,1,52,14,2,77,0,13,68,2,19,0,14,0,0,74,70
13,2013-04-07,2,1,1,72,1,3,0,5,1,69,13,2,70,0,13,67,2,17,0,15,0,0,55,73
14,2013-04-14,3,2,1,76,1,3,0,3,2,61,14,3,78,0,10,58,1,20,0,15,0,0,44,38
15,2013-04-21,4,2,1,70,1,3,0,3,1,36,14,2,75,0,13,66,2,20,0,17,0,0,35,100
16,2013-04-28,2,2,1,69,1,2,0,4,2,29,11,2,70,0,12,60,1,21,0,18,0,0,47,51
17,2013-05-05,4,1,0,73,1,3,0,3,1,35,11,2,76,0,8,70,1,22,0,16,0,0,0,24
18,2013-05-12,2,2,1,79,1,2,0,2,0,23,13,1,71,0,11,74,1,27,0,13,0,0,25,72
19,2013-05-19,3,1,1,78,2,2,0,3,0,25,10,1,67,0,11,72,2,18,0,16,0,0,0,25
20,2013-05-26,2,2,1,76,1,4,0,2,1,21,13,4,77,0,11,71,2,19,0,16,0,0,29,58
21,2013-06-02,3,2,1,83,3,2,0,3,1,21,16,2,73,0,8,76,1,21,0,18,0,0,35,45
22,2013-06-09,3,2,0,77,2,1,0,3,1,23,9,1,70,0,10,74,2,20,0,15,0,0,0,27
23,2013-06-16,3,1,0,78,1,2,0,5,2,22,12,2,66,0,12,78,1,16,0,19,0,0,27,48
24,2013-06-23,4,1,0,74,2,2,0,9,0,22,9,1,65,0,8,77,2,22,0,19,0,0,44,60
25,2013-06-30,2,3,0,82,2,3,0,2,1,12,13,2,73,0,9,89,2,17,0,15,0,0,54,58
26,2013-07-07,3,3,1,86,1,3,0,4,1,18,12,1,69,0,11,80,1,17,0,17,0,0,25,42
27,2013-07-14,3,2,0,78,2,5,0,2,0,20,9,2,64,0,15,74,4,15,0,17,0,0,0,49
28,2013-07-21,2,1,1,71,2,4,0,4,2,17,12,2,70,0,12,72,2,17,0,14,0,0,37,54
29,2013-07-28,3,2,1,73,1,3,0,1,0,24,14,1,66,0,10,76,2,21,0,15,0,0,49,49
30,2013-08-04,4,2,1,70,1,4,0,1,1,17,14,2,68,0,11,78,2,17,0,17,0,0,25,86
31,2013-08-11,3,2,1,73,1,1,0,2,0,21,9,1,77,0,9,77,2,16,0,13,0,0,50,63
32,2013-08-18,3,2,0,73,1,4,0,3,0,23,11,2,72,0,11,71,1,17,0,18,0,0,28,28
33,2013-08-25,3,2,1,70,1,2,0,3,0,25,10,1,69,0,10,67,2,18,0,15,0,0,42,25
34,2013-09-01,4,1,0,69,1,5,0,4,0,24,10,2,74,0,9,66,1,18,0,15,0,0,35,46
35,2013-09-08,3,1,1,63,2,3,0,3,1,24,12,2,72,0,10,65,2,18,0,15,0,0,66,0
36,2013-09-15,4,2,1,66,2,1,0,3,1,21,14,2,69,0,9,66,1,16,0,16,0,0,44,64
37,2013-09-22,3,2,1,75,1,4,0,2,1,19,14,4,76,0,11,69,1,15,0,18,0,0,23,26
38,2013-09-29,4,3,1,70,2,5,0,5,1,21,14,2,74,0,10,62,2,20,0,16,0,0,57,40
39,2013-10-06,3,1,1,63,2,2,0,2,0,27,14,2,67,0,8,64,2,20,0,16,0,0,44,48
40,2013-10-13,2,1,0,66,1,3,0,5,0,24,14,2,70,0,13,68,1,22,0,18,0,0,88,40
41,2013-10-20,3,1,1,74,1,3,0,4,1,24,11,2,78,0,9,59,2,17,0,18,0,0,58,23
42,2013-10-27,3,2,0,70,1,3,0,3,1,27,12,1,79,0,10,66,2,22,0,16,0,0,49,87
43,2013-11-03,3,2,1,73,2,3,0,3,1,28,13,3,78,0,15,55,1,19,0,13,0,0,31,85
44,2013-11-10,2,2,0,71,1,2,0,2,0,26,16,1,85,0,11,60,2,20,0,19,0,0,31,70
45,2013-11-17,4,2,0,73,1,2,0,2,0,22,17,2,80,0,12,61,2,24,0,17,0,0,21,76
46,2013-11-24,2,1,1,72,1,3,0,3,0,23,9,2,86,0,11,70,1,26,0,14,0,0,39,42
47,2013-12-01,2,2,0,67,1,4,0,3,0,23,13,2,87,0,12,74,1,21,0,18,0,0,27,35
48,2013-12-08,2,6,0,74,2,2,0,2,0,27,14,2,85,0,13,68,2,18,0,14,0,0,41,42
49,2013-12-15,3,2,1,62,1,2,0,2,0,26,13,2,78,0,13,64,1,24,0,17,0,0,22,47
50,2013-12-22,2,4,1,81,1,1,0,5,0,17,10,1,70,0,14,72,2,36,0,14,0,0,41,0
51,2013-12-29,3,3,0,85,1,3,0,3,0,34,19,1,75,0,13,69,2,35,0,15,0,0,24,24
52,2014-01-05,3,17,0,76,2,4,0,5,0,31,14,1,75,0,25,83,2,17,0,14,0,0,18,35
53,2014-01-12,3,4,1,74,1,4,0,3,1,47,16,1,79,0,19,75,2,20,0,14,0,0,20,20
54,2014-01-19,2,10,1,75,2,4,0,5,1,57,15,1,76,0,20,76,2,19,0,15,0,0,0,36
55,2014-01-26,4,19,0,75,1,3,0,2,0,71,13,1,78,0,16,68,2,18,0,16,0,0,19,86
56,2014-02-02,4,12,1,78,1,3,0,2,0,99,14,2,73,0,13,69,2,21,0,14,0,0,37,59
57,2014-02-09,2,6,1,71,1,3,0,2,0,83,14,1,77,0,11,78,2,28,0,13,0,0,30,40
