,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,2,1,82,2,4,3,4,0,53,15,2,85,0,18,68,1,18,0,11,0,23,3,3
1,2013-01-13,2,3,1,82,1,2,2,2,0,68,17,0,74,0,18,76,1,19,0,15,6,17,3,8
2,2013-01-20,2,2,0,71,2,7,3,5,0,78,16,1,84,0,10,61,2,17,0,15,6,15,3,0
3,2013-01-27,3,3,1,70,1,3,3,3,0,93,20,2,85,0,15,60,2,18,0,16,6,15,3,5
4,2013-02-03,3,2,1,78,2,3,4,3,0,91,16,4,75,0,12,65,3,20,0,12,4,16,0,8
5,2013-02-10,3,2,1,66,2,5,3,4,0,81,15,4,87,0,11,65,2,24,0,18,7,33,5,5
6,2013-02-17,4,9,1,59,1,4,2,4,0,58,16,2,86,0,13,64,1,20,0,15,6,15,3,4
7,2013-02-24,3,5,1,65,1,2,3,2,1,48,16,2,76,0,15,57,3,16,0,16,3,22,6,8
8,2013-03-03,2,3,0,74,2,4,3,4,0,51,21,1,85,0,10,61,3,17,0,17,7,24,3,8
9,2013-03-10,3,3,0,70,2,4,2,3,0,49,16,3,88,0,12,64,1,18,0,12,11,29,5,4
10,2013-03-17,2,3,1,72,2,4,4,5,1,49,15,2,73,0,13,62,2,19,0,17,4,26,3,3
11,2013-03-24,3,4,1,80,1,6,4,2,0,61,16,3,84,0,12,61,1,15,0,19,5,20,0,4
12,2013-03-31,2,4,0,68,1,4,5,4,2,74,15,3,88,0,12,75,2,21,0,14,3,21,5,8
13,2013-04-07,2,2,1,78,1,2,3,5,0,75,17,3,89,0,10,58,3,17,0,18,3,26,3,8
14,2013-04-14,3,2,1,70,1,2,3,2,0,72,19,5,70,0,8,61,3,19,0,13,5,30,3,10
15,2013-04-21,3,3,1,70,2,4,2,7,0,38,16,2,84,0,7,65,3,27,0,16,5,23,0,6
16,2013-04-28,2,2,0,63,1,2,4,3,0,37,16,1,89,0,12,63,3,19,0,17,8,27,4,9
17,2013-05-05,1,2,1,68,1,3,2,1,0,34,18,4,73,0,11,65,2,22,0,15,3,28,7,6
18,2013-05-12,3,1,1,78,2,4,2,3,0,31,13,2,74,0,9,73,3,27,0,13,3,18,0,11
19,2013-05-19,3,1,1,83,1,3,3,6,0,28,12,1,75,0,10,76,0,22,0,6,6,22,3,3
20,2013-05-26,3,2,0,84,2,3,4,4,0,25,14,1,69,0,8,60,1,19,0,6,6,17,5,5
21,2013-06-02,4,1,0,80,1,2,0,3,0,29,16,1,74,0,9,75,2,19,0,16,5,20,0,6
22,2013-06-09,3,2,1,76,2,2,3,2,0,25,20,2,78,0,14,78,2,22,0,13,9,22,4,6
23,2013-06-16,2,2,1,84,3,4,5,6,0,31,17,0,67,0,15,83,2,19,0,12,7,16,6,9
24,2013-06-23,4,2,1,79,1,2,2,9,1,29,18,1,78,0,13,70,2,15,0,11,4,14,3,3
25,2013-06-30,2,2,2,85,3,2,2,3,2,26,15,2,87,0,8,73,1,24,0,14,4,20,10,5
26,2013-07-07,2,3,1,91,3,2,4,4,0,31,19,2,78,0,12,76,1,16,0,19,3,15,4,5
27,2013-07-14,3,2,0,88,2,4,2,2,4,31,17,4,67,0,9,71,3,19,0,13,3,13,4,3
28,2013-07-21,1,2,1,79,2,5,2,3,3,33,16,4,83,0,13,73,3,16,0,16,7,21,4,4
29,2013-07-28,2,3,1,86,1,2,3,1,0,55,18,0,69,0,15,73,1,11,0,12,4,16,0,7
30,2013-08-04,3,2,0,87,1,3,3,4,1,34,14,1,72,0,12,70,3,16,0,18,3,17,4,3
31,2013-08-11,2,2,1,68,1,4,3,2,1,25,15,1,76,0,12,73,2,17,0,12,8,10,3,5
32,2013-08-18,3,1,2,71,2,3,2,3,2,30,15,1,83,0,9,64,2,18,0,14,3,19,4,5
33,2013-08-25,3,1,2,70,1,5,3,4,0,27,15,1,89,0,7,64,2,16,0,12,6,15,6,4
34,2013-09-01,2,1,1,61,1,3,1,4,0,27,13,2,87,0,10,65,2,15,0,15,5,24,11,8
35,2013-09-08,3,2,2,70,2,3,3,5,0,36,17,3,79,0,8,60,3,14,0,15,4,22,4,14
36,2013-09-15,3,2,1,73,2,3,2,3,0,25,18,1,84,0,8,62,2,17,0,17,8,20,5,6
37,2013-09-22,2,2,1,69,1,6,2,3,0,24,18,1,88,0,9,74,1,13,0,19,8,19,3,10
38,2013-09-29,3,3,2,66,1,2,2,8,0,31,19,2,90,0,15,65,1,14,0,15,3,25,5,6
39,2013-10-06,2,2,1,73,1,3,2,4,0,25,12,2,85,0,15,63,3,22,0,16,5,18,8,6
40,2013-10-13,4,2,1,72,1,1,5,5,0,26,19,3,88,0,11,56,1,18,0,18,3,19,3,4
41,2013-10-20,3,3,1,65,1,3,2,3,0,19,17,3,83,0,13,59,2,15,0,15,5,29,2,6
42,2013-10-27,3,2,1,60,1,2,4,3,0,33,20,2,82,0,10,63,1,21,0,13,4,28,2,9
