,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,6,0,0,71,0,0,26,0,0,43,14,0,39,0,15,51,10,26,0,30,17,25,0,0
1,2013-01-13,13,4,0,82,22,0,25,22,0,38,13,0,39,0,12,68,10,34,0,19,0,68,0,0
2,2013-01-20,5,0,0,84,0,22,26,0,0,51,20,7,66,0,10,75,0,27,0,19,0,18,0,0
3,2013-01-27,0,5,0,95,29,44,22,66,0,64,26,9,37,0,17,54,12,26,0,26,0,34,0,0
4,2013-02-03,6,4,0,83,0,0,0,22,0,75,19,0,54,0,15,74,10,71,0,26,0,22,0,0
5,2013-02-10,4,0,0,84,0,22,0,22,0,70,24,0,47,0,12,43,0,52,0,46,17,43,0,0
6,2013-02-17,4,6,0,78,23,31,23,22,0,51,22,7,56,0,14,62,11,46,0,38,17,17,0,0
7,2013-02-24,0,6,0,95,0,0,88,22,0,50,24,0,66,0,9,55,10,26,0,30,0,20,0,0
8,2013-03-03,0,4,0,100,25,0,30,0,0,29,20,14,57,0,6,67,0,53,0,26,0,20,0,0
9,2013-03-10,0,4,0,62,24,28,28,21,0,53,23,0,49,0,5,47,0,47,0,43,0,16,0,0
10,2013-03-17,0,0,0,85,0,0,23,30,0,17,14,0,67,0,5,63,0,30,0,23,0,20,0,0
11,2013-03-24,4,4,0,55,22,0,28,35,0,59,11,0,76,0,6,61,0,36,0,18,0,34,0,0
12,2013-03-31,0,0,0,88,0,21,0,21,0,48,19,6,63,0,8,61,0,37,0,40,17,22,0,0
13,2013-04-07,4,11,0,66,28,24,21,20,0,71,18,0,55,0,16,51,0,28,0,19,0,27,0,0
14,2013-04-14,4,0,0,64,42,0,0,32,0,80,9,0,56,0,10,45,0,25,0,25,19,19,0,0
15,2013-04-21,4,4,0,65,0,0,21,21,0,36,11,6,58,0,13,73,0,64,0,46,0,28,0,0
16,2013-04-28,4,0,0,89,0,21,0,0,0,36,13,8,51,0,9,79,10,32,0,21,16,48,0,0
17,2013-05-05,6,4,0,54,0,23,39,0,0,22,29,0,41,0,27,51,0,49,0,10,0,29,0,0
18,2013-05-12,9,0,0,80,0,0,0,21,0,32,7,0,53,0,10,65,0,45,0,20,17,36,0,0
19,2013-05-19,4,0,0,68,0,0,27,0,0,15,28,0,40,0,12,71,0,31,0,30,0,35,0,0
