,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,1,0,69,1,2,2,3,0,59,17,1,68,0,9,67,1,18,1,14,2,23,2,3
1,2013-01-13,2,2,0,71,1,2,2,3,0,66,17,1,71,0,9,69,1,18,1,13,4,24,2,2
2,2013-01-20,2,2,0,71,1,2,2,3,0,72,16,1,70,0,10,73,1,18,1,13,3,25,2,3
3,2013-01-27,2,1,0,71,1,3,2,3,0,100,17,1,73,0,8,70,2,19,1,13,3,26,2,3
4,2013-02-03,2,2,0,69,1,2,2,3,0,86,15,1,69,0,8,70,2,19,1,13,3,26,3,2
5,2013-02-10,2,2,0,66,1,2,2,2,0,68,17,1,72,0,7,67,1,32,1,13,3,28,2,3
6,2013-02-17,2,1,0,69,1,3,2,2,0,65,16,1,70,0,7,73,1,19,1,14,3,26,3,3
7,2013-02-24,2,2,0,67,1,3,2,3,0,64,17,1,71,0,8,76,1,18,1,14,3,26,4,3
8,2013-03-03,2,2,0,67,1,3,2,3,0,58,17,1,68,0,8,77,1,19,1,13,3,27,3,3
9,2013-03-10,2,2,0,67,1,2,1,2,0,57,15,1,72,0,7,79,1,19,1,14,3,25,1,3
10,2013-03-17,3,2,0,70,1,2,2,3,0,54,15,1,73,0,6,74,2,18,1,14,3,26,3,3
11,2013-03-24,2,2,0,69,1,1,2,3,0,53,15,1,92,0,7,74,1,20,1,13,4,28,2,4
12,2013-03-31,2,1,0,68,1,2,2,3,0,60,15,1,73,0,8,73,1,22,1,12,3,24,2,3
13,2013-04-07,2,1,0,73,1,2,2,2,0,73,16,1,69,0,8,75,1,19,1,13,2,25,2,4
14,2013-04-14,2,2,0,69,1,2,2,2,0,68,16,1,72,0,7,72,1,19,1,12,3,26,3,3
15,2013-04-21,2,1,0,70,1,2,2,4,0,35,15,1,68,0,8,74,1,20,1,13,3,26,3,4
16,2013-04-28,2,1,0,72,1,2,2,3,0,33,15,1,70,0,7,74,1,19,1,13,3,32,2,3
17,2013-05-05,2,2,0,70,1,2,2,3,0,31,16,1,68,0,7,80,1,24,1,12,3,27,1,3
18,2013-05-12,2,1,0,71,1,2,2,2,0,33,15,1,68,0,6,77,1,29,1,13,3,25,2,3
19,2013-05-19,2,2,0,75,1,2,2,2,0,30,15,1,71,0,8,79,1,22,1,13,3,25,2,3
20,2013-05-26,2,1,0,79,1,2,2,2,0,30,15,1,70,0,8,80,1,21,1,15,2,27,1,3
21,2013-06-02,2,2,0,77,1,2,2,2,0,29,16,1,70,0,7,80,1,21,1,13,3,24,2,3
22,2013-06-09,2,2,0,75,1,2,2,2,0,30,15,1,70,0,7,80,1,21,1,14,3,22,1,3
23,2013-06-16,2,2,0,76,1,2,1,5,0,28,15,1,71,0,7,82,1,26,1,13,3,22,1,3
24,2013-06-23,2,2,0,77,1,2,2,7,0,29,16,1,67,0,7,83,1,20,1,14,3,23,1,3
25,2013-06-30,2,2,0,81,1,1,2,3,0,28,16,1,74,0,8,82,1,22,1,14,3,25,2,3
26,2013-07-07,2,2,0,80,1,2,2,3,0,36,18,1,72,0,8,78,1,20,1,15,3,24,1,4
27,2013-07-14,2,2,0,80,1,3,2,3,0,35,18,1,73,0,7,77,1,19,1,14,3,23,1,3
28,2013-07-21,2,2,0,71,1,2,2,1,0,38,16,1,68,0,8,76,1,20,1,14,4,23,2,4
29,2013-07-28,2,2,0,73,1,2,2,2,0,45,17,1,71,0,8,80,1,20,1,14,3,26,2,2
30,2013-08-04,2,1,0,71,1,2,2,2,0,58,17,1,72,0,7,76,1,20,1,13,3,24,2,3
31,2013-08-11,2,1,0,69,1,2,2,2,0,35,15,1,67,0,8,78,1,19,1,13,3,21,2,3
32,2013-08-18,2,1,0,68,1,2,2,2,0,31,18,1,69,0,7,76,1,19,1,14,3,21,1,4
33,2013-08-25,2,1,0,66,1,2,2,2,0,31,15,1,62,0,7,72,1,16,1,13,3,19,2,4
34,2013-09-01,2,2,0,72,1,2,2,2,0,30,16,1,68,0,7,72,1,20,1,14,3,22,2,2
35,2013-09-08,2,2,1,71,1,1,2,3,0,32,18,1,68,0,7,69,1,20,1,13,3,21,2,3
36,2013-09-15,2,2,0,70,1,2,2,3,0,31,16,1,69,0,6,70,1,19,1,12,4,24,2,3
37,2013-09-22,2,2,0,71,1,2,2,2,0,32,18,1,69,0,7,71,1,19,1,14,3,24,1,4
38,2013-09-29,2,2,0,71,1,2,2,5,0,33,18,1,68,0,8,70,2,19,1,12,4,25,2,4
39,2013-10-06,2,2,0,73,1,2,2,2,0,35,18,1,65,0,9,74,2,19,1,13,3,25,1,3
40,2013-10-13,2,2,0,67,1,2,2,3,0,38,19,1,67,0,8,67,2,21,1,12,3,28,2,3
41,2013-10-20,2,1,0,68,1,2,2,2,0,32,18,1,67,0,8,72,1,19,1,13,4,28,2,3
42,2013-10-27,2,2,1,68,1,2,2,2,0,31,19,1,68,0,6,71,1,26,1,13,3,36,2,3
43,2013-11-03,2,2,0,72,1,2,2,3,0,35,19,1,68,0,7,71,1,20,1,14,3,27,3,3
44,2013-11-10,2,2,1,70,1,2,2,3,0,34,20,1,68,0,7,71,1,23,1,14,3,30,2,4
45,2013-11-17,2,1,0,72,1,2,2,3,0,36,18,1,68,0,7,71,1,23,1,13,3,26,3,3
46,2013-11-24,1,2,0,74,1,1,1,3,0,26,15,1,71,0,6,69,1,35,1,15,3,24,1,2
47,2013-12-01,2,2,0,73,1,2,2,12,0,35,17,1,70,0,7,77,1,20,1,14,3,24,3,3
48,2013-12-08,2,1,0,70,1,2,2,5,0,39,17,1,70,0,7,68,1,21,1,13,2,24,2,3
49,2013-12-15,2,1,0,70,1,2,2,4,0,38,16,1,71,0,8,75,1,24,1,13,3,23,1,3
50,2013-12-22,2,2,0,71,1,1,1,3,0,32,13,1,69,0,7,78,1,35,1,12,4,24,1,2
51,2013-12-29,2,2,0,74,1,1,1,5,0,50,17,1,74,0,9,75,1,43,1,14,2,23,1,3
