,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,2,87,0,3,0,7,0,47,15,3,88,0,13,53,2,14,0,17,8,44,0,8
1,2013-01-13,2,9,0,82,2,7,3,3,0,44,14,3,83,0,9,65,2,22,0,13,0,46,8,0
2,2013-01-20,2,0,2,84,0,7,3,4,0,57,11,3,82,0,10,62,2,19,0,13,8,33,0,8
3,2013-01-27,3,5,0,79,2,5,4,3,0,93,9,0,66,0,9,58,5,12,0,12,0,38,0,0
4,2013-02-03,2,2,0,68,2,6,3,5,0,70,14,4,71,0,9,70,3,15,0,13,8,30,0,0
5,2013-02-10,2,3,0,64,3,5,0,6,0,59,11,0,68,0,11,59,2,25,0,10,0,38,0,0
6,2013-02-17,4,3,0,91,0,3,4,7,0,58,11,4,75,0,12,59,3,12,0,15,14,56,9,0
7,2013-02-24,0,2,0,87,1,3,5,5,0,37,17,0,76,0,5,61,5,17,0,15,0,32,0,10
8,2013-03-03,5,2,2,64,2,7,3,3,0,36,13,0,76,0,9,54,2,16,0,12,11,21,0,8
9,2013-03-10,5,2,2,81,2,3,0,0,0,33,18,3,63,0,7,64,0,13,0,12,17,37,8,0
10,2013-03-17,2,3,0,76,1,6,3,3,0,29,11,0,74,0,11,61,3,20,0,16,8,38,0,10
11,2013-03-24,4,3,0,63,2,6,3,5,0,36,9,0,83,0,10,58,0,13,0,15,9,51,0,9
12,2013-03-31,4,3,2,72,0,9,3,3,0,31,18,0,79,0,11,69,0,21,0,17,11,19,0,0
13,2013-04-07,2,0,2,86,2,5,3,3,0,53,12,3,65,0,9,55,2,29,0,13,0,28,0,8
14,2013-04-14,4,2,0,60,3,4,3,0,0,42,17,3,82,0,16,63,2,17,0,18,0,34,9,11
15,2013-04-21,3,3,2,75,2,5,3,3,0,20,15,3,69,0,17,63,3,21,0,10,18,42,0,9
16,2013-04-28,2,2,2,85,0,6,0,7,0,19,11,4,82,0,13,52,6,20,0,14,9,19,0,0
17,2013-05-05,2,2,2,68,2,3,3,0,0,13,14,3,78,0,10,55,3,26,0,20,10,36,9,14
18,2013-05-12,5,0,0,74,0,4,5,3,0,22,13,3,75,0,7,73,0,27,0,14,10,32,10,0
19,2013-05-19,3,5,0,87,2,7,3,5,0,13,9,0,65,0,9,68,3,18,0,11,0,11,0,10
20,2013-05-26,3,2,0,88,2,6,3,0,0,20,7,0,74,0,10,62,0,21,0,10,10,28,0,10
21,2013-06-02,5,2,0,90,3,10,4,5,0,22,15,0,68,0,6,64,0,19,0,15,0,36,20,10
