,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,7,4,0,62,0,8,6,0,0,31,16,0,60,0,36,37,7,12,0,22,23,51,0,0
1,2013-01-13,8,0,0,70,4,7,13,9,0,33,10,7,79,0,13,47,0,16,0,20,0,17,0,0
2,2013-01-20,4,4,0,75,0,7,6,0,0,46,21,7,53,0,15,52,0,25,0,15,18,17,0,0
3,2013-01-27,4,8,0,52,6,0,9,12,0,69,10,0,100,0,12,39,7,27,0,10,0,17,0,0
4,2013-02-03,4,11,0,61,0,6,0,0,0,100,14,7,69,0,10,54,0,24,0,23,0,34,0,0
5,2013-02-10,4,4,0,43,5,6,0,6,0,62,18,7,56,0,36,58,9,19,0,20,17,17,0,0
6,2013-02-17,9,0,0,67,0,6,0,13,0,60,21,0,63,0,18,65,0,20,0,18,17,17,0,0
7,2013-02-24,0,4,0,47,4,6,0,6,0,31,7,0,80,0,17,49,0,14,0,16,0,19,0,0
8,2013-03-03,0,0,0,56,5,8,0,6,0,62,19,7,48,0,7,78,0,27,0,14,17,25,0,0
9,2013-03-10,4,5,0,67,4,6,6,6,0,44,27,7,59,0,10,47,0,6,0,16,22,41,22,0
10,2013-03-17,4,4,0,67,0,0,10,15,0,29,13,6,46,0,18,53,0,24,0,27,15,22,15,0
11,2013-03-24,8,0,0,67,4,7,8,12,0,42,38,0,55,0,14,59,0,18,0,14,0,32,0,0
12,2013-03-31,0,0,0,61,0,7,7,0,0,64,18,8,52,0,25,85,0,30,0,13,17,19,0,0
13,2013-04-07,4,4,0,75,6,0,11,6,0,49,21,0,41,0,7,60,6,17,0,27,0,15,0,0
14,2013-04-14,7,0,0,44,4,0,7,10,0,68,16,6,66,0,15,54,6,12,0,17,0,27,0,0
15,2013-04-21,7,4,0,64,4,0,8,7,0,21,29,7,65,0,7,68,0,11,0,18,16,0,0,0
16,2013-04-28,4,5,0,67,0,6,6,6,0,14,20,0,47,0,10,64,0,26,0,14,0,24,0,0
17,2013-05-05,4,4,0,65,5,7,0,0,0,28,18,0,43,0,14,56,0,15,0,22,22,22,17,0
18,2013-05-12,7,4,0,94,0,0,7,0,0,26,25,7,72,0,25,81,13,25,0,19,0,24,0,0
19,2013-05-19,5,5,0,67,0,0,6,6,0,28,19,0,57,0,10,59,7,15,0,12,17,17,0,0
20,2013-05-26,0,5,0,70,9,0,0,15,0,11,12,0,41,0,16,70,0,17,0,17,26,0,0,0
21,2013-06-02,4,0,0,68,0,0,22,0,0,23,8,10,54,0,17,48,10,16,0,22,0,19,0,0
22,2013-06-09,0,6,0,74,0,10,0,0,0,21,22,0,80,0,15,81,0,20,0,14,0,26,0,0
23,2013-06-16,0,6,0,60,4,9,7,7,0,20,17,0,48,0,8,80,0,30,0,14,0,19,0,0
24,2013-06-23,4,4,0,63,0,7,0,7,0,25,13,0,70,0,7,65,0,23,0,28,0,18,0,0
25,2013-06-30,8,0,0,77,0,0,8,0,0,27,9,0,59,0,16,81,0,32,0,9,26,20,0,0
26,2013-07-07,4,0,0,67,8,7,6,0,0,31,21,9,60,0,24,67,7,31,0,15,0,19,0,0
27,2013-07-14,0,8,0,76,4,0,9,0,0,19,10,0,57,0,14,66,0,22,0,0,0,33,0,0
28,2013-07-21,0,0,0,67,5,7,9,7,0,15,13,7,53,0,8,90,0,15,0,10,0,18,0,0
29,2013-07-28,6,0,0,69,0,10,0,0,0,19,16,7,61,0,7,70,0,13,0,18,35,47,0,0
30,2013-08-04,4,5,0,77,4,0,10,25,0,18,14,0,56,0,35,52,0,15,0,15,0,19,0,0
31,2013-08-11,4,4,0,67,0,26,6,6,0,21,13,0,41,0,7,74,0,15,0,35,0,17,0,0
32,2013-08-18,4,0,0,58,0,0,0,0,0,23,16,0,33,0,20,58,0,10,0,12,16,17,0,0
33,2013-08-25,0,4,0,66,5,12,7,6,0,25,15,0,56,0,15,91,0,12,0,11,16,16,0,0
34,2013-09-01,0,0,0,71,4,8,6,7,0,22,15,7,88,0,17,51,0,15,0,15,18,17,17,0
35,2013-09-08,8,4,0,57,0,0,0,7,0,16,18,0,46,0,15,96,8,20,0,15,0,0,0,0
36,2013-09-15,8,5,0,67,4,6,11,13,0,30,24,0,53,0,19,74,7,15,0,15,0,17,17,0
37,2013-09-22,7,0,0,84,4,0,13,8,0,16,8,0,33,0,13,64,0,9,0,12,0,17,17,0
38,2013-09-29,0,0,0,65,0,7,0,6,0,18,12,7,53,0,18,72,0,10,0,19,28,17,0,0
39,2013-10-06,4,4,0,56,5,6,0,0,0,20,12,0,47,0,7,40,0,13,0,17,16,19,0,0
40,2013-10-13,4,0,0,64,4,6,7,7,0,16,28,7,67,0,18,49,0,12,0,11,18,0,0,0
41,2013-10-20,4,0,0,55,0,0,6,0,0,29,15,0,64,0,20,60,0,10,0,12,16,41,0,0
42,2013-10-27,0,7,0,48,4,7,0,6,0,12,16,0,44,0,9,81,8,18,0,21,0,16,0,0
43,2013-11-03,0,0,0,66,3,6,6,10,0,25,18,7,48,0,19,49,6,30,0,17,15,22,0,0
44,2013-11-10,6,6,0,49,0,0,5,11,0,12,9,7,59,0,16,42,6,11,0,7,15,0,0,0
45,2013-11-17,5,0,0,73,5,6,6,0,0,22,29,0,69,0,11,62,0,17,0,15,15,15,0,0
46,2013-11-24,4,0,0,63,4,9,9,0,0,26,10,0,76,0,7,57,8,22,0,23,0,34,0,0
47,2013-12-01,3,3,0,66,0,5,9,0,0,39,13,8,57,0,15,78,0,7,0,19,15,14,0,0
48,2013-12-08,5,0,0,46,0,6,8,6,0,27,12,8,56,0,12,60,6,9,0,18,0,39,15,0
49,2013-12-15,4,4,0,65,4,12,7,0,0,18,13,0,50,0,7,51,9,12,0,12,19,0,0,0
50,2013-12-22,0,0,0,57,5,8,13,0,0,25,13,0,56,0,15,57,0,18,0,25,0,62,0,0
51,2013-12-29,0,4,0,60,6,7,0,0,0,24,14,7,71,0,24,51,0,25,0,8,0,30,0,0
52,2014-01-05,4,8,0,51,4,6,6,7,0,33,22,7,52,0,7,60,0,18,0,6,0,40,0,0
53,2014-01-12,4,5,0,71,4,0,7,6,0,39,19,0,86,0,12,59,0,16,0,9,0,31,21,0
54,2014-01-19,5,4,0,57,0,6,0,7,0,50,20,7,32,0,20,83,0,40,0,10,0,0,0,0
55,2014-01-26,4,5,0,69,0,9,6,0,0,43,21,8,55,0,25,61,0,18,0,9,0,27,0,0
56,2014-02-02,4,4,0,60,5,7,10,8,0,62,17,0,64,0,7,77,7,14,0,20,0,19,0,0
57,2014-02-09,4,0,0,67,14,10,6,6,0,53,14,0,47,0,12,71,6,21,0,39,15,22,0,0
58,2014-02-16,8,0,0,70,11,0,6,0,0,52,16,0,70,0,19,38,0,20,0,18,0,29,0,0
59,2014-02-23,4,5,0,42,0,0,0,6,0,41,11,6,61,0,12,47,0,19,0,13,0,15,15,0
60,2014-03-02,4,5,0,44,4,6,7,6,0,44,24,0,66,0,15,73,0,7,0,22,16,32,21,0
61,2014-03-09,6,4,0,68,4,7,10,6,0,46,20,0,85,0,8,67,9,32,0,18,0,21,0,0
62,2014-03-16,4,0,0,71,0,0,6,0,0,38,7,8,80,0,16,58,6,12,0,24,0,31,0,0
63,2014-03-23,9,4,0,86,0,6,12,6,0,50,25,7,71,0,21,65,0,23,0,12,0,0,19,0
64,2014-03-30,3,4,0,73,0,5,0,0,0,32,28,12,60,0,18,71,8,17,0,13,15,32,15,0
65,2014-04-06,4,0,0,67,3,0,0,10,0,43,17,6,63,0,20,62,5,26,0,10,0,14,0,0
66,2014-04-13,3,3,0,72,6,5,5,5,0,52,19,6,71,0,12,48,6,21,0,14,14,14,0,0
67,2014-04-20,4,0,0,74,5,15,6,0,0,24,16,0,67,0,11,68,0,11,0,17,20,44,0,0
68,2014-04-27,3,3,0,69,0,5,0,6,0,10,11,6,72,0,12,64,0,21,0,19,0,14,20,0
69,2014-05-04,6,3,0,76,0,0,5,0,0,9,14,6,63,0,8,68,5,29,0,16,14,25,0,0
70,2014-05-11,5,4,0,73,0,0,5,7,0,25,11,0,61,0,13,67,6,24,0,18,0,14,0,0
71,2014-05-18,6,4,0,70,0,7,0,8,0,13,26,9,66,0,12,70,0,25,0,18,30,30,0,0
72,2014-05-25,4,4,0,86,8,6,6,8,0,14,15,0,51,0,15,72,0,19,0,19,16,42,0,0
73,2014-06-01,6,4,0,67,4,0,7,6,0,34,14,9,55,0,0,69,0,25,0,21,21,23,16,0
74,2014-06-08,8,5,0,63,0,0,9,0,0,30,18,0,88,0,0,86,0,23,0,20,0,30,0,0
75,2014-06-15,6,6,0,56,6,7,8,0,0,25,20,0,47,0,13,50,7,24,0,12,21,33,0,0
76,2014-06-22,17,4,0,93,0,7,7,7,0,15,19,8,69,0,15,91,10,13,0,29,21,26,0,0
77,2014-06-29,6,0,0,90,0,0,7,8,0,19,8,8,77,0,8,77,0,14,0,16,26,59,0,0
78,2014-07-06,8,6,0,83,0,16,7,9,0,27,11,0,73,0,8,60,0,17,0,11,21,18,0,0
79,2014-07-13,0,4,0,60,0,0,10,7,0,18,26,0,61,0,7,63,0,32,0,13,35,18,18,0
80,2014-07-20,0,13,0,78,0,7,7,7,0,27,16,0,69,0,8,72,0,29,0,16,0,18,18,0
81,2014-07-27,6,0,0,73,6,7,0,0,0,30,15,0,70,0,0,57,10,16,0,7,0,26,0,0
82,2014-08-03,0,5,0,80,5,0,7,0,0,21,15,0,64,0,24,63,10,22,0,14,20,0,0,0
83,2014-08-10,5,13,0,68,0,9,7,7,0,26,16,0,53,0,0,92,0,17,0,20,0,26,0,0
84,2014-08-17,0,12,0,71,0,0,6,0,0,18,14,7,65,0,11,66,0,15,0,14,0,19,0,0
85,2014-08-24,7,0,0,80,0,9,0,6,0,35,13,0,78,0,14,39,0,12,0,12,0,23,0,0
86,2014-08-31,4,5,0,60,4,0,9,0,0,14,8,0,40,0,7,59,0,8,0,11,0,24,17,0
87,2014-09-07,4,0,0,57,0,6,6,0,0,27,12,0,68,0,20,50,0,25,0,16,0,16,0,0
88,2014-09-14,0,4,0,60,0,0,9,9,0,13,12,9,64,0,13,45,0,6,0,15,0,23,0,0
89,2014-09-21,8,11,0,90,0,8,0,0,0,17,21,7,51,0,7,54,8,14,0,13,18,51,0,0
90,2014-09-28,8,6,0,76,0,10,20,0,0,7,13,0,53,0,13,43,0,18,0,14,20,26,0,0
91,2014-10-05,4,4,0,55,0,12,7,7,0,25,9,0,44,0,8,55,0,7,0,16,0,24,24,0
92,2014-10-12,8,5,0,79,8,7,29,7,0,21,12,11,50,0,8,59,0,22,0,17,0,19,0,0
