,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,6,5,4,66,4,0,0,7,0,53,12,0,76,0,10,52,7,13,0,12,0,16,0,0
1,2013-01-13,0,4,0,56,5,0,10,10,0,39,23,0,52,0,11,58,6,27,0,18,22,32,0,0
2,2013-01-20,3,0,0,58,4,13,0,7,0,94,17,0,75,0,12,51,9,14,0,11,0,18,0,0
3,2013-01-27,3,0,0,65,0,10,0,7,0,84,30,6,63,0,9,53,4,18,0,12,21,17,0,16
4,2013-02-03,0,3,4,54,3,7,9,7,0,92,16,0,71,0,10,48,4,16,0,12,16,27,0,16
5,2013-02-10,0,5,0,65,0,7,0,0,0,79,14,7,67,0,8,43,4,18,0,21,16,18,0,16
6,2013-02-17,3,3,3,59,3,8,0,0,0,77,5,0,61,0,8,50,0,16,0,15,16,18,0,0
7,2013-02-24,5,3,0,57,0,0,7,16,0,70,14,0,67,0,9,78,5,18,0,10,16,16,0,21
8,2013-03-03,3,4,0,59,6,7,7,0,0,59,20,7,86,0,8,53,11,19,0,10,21,28,0,0
9,2013-03-10,4,7,0,50,0,6,15,6,0,48,18,0,59,0,7,54,0,13,0,12,0,24,0,14
10,2013-03-17,3,2,0,74,4,8,0,12,0,58,8,0,55,0,10,58,3,36,0,10,13,26,0,17
11,2013-03-24,6,0,0,76,0,0,0,14,0,94,14,5,80,0,6,46,5,25,0,10,0,32,0,21
12,2013-03-31,0,4,0,64,3,17,0,0,0,64,13,7,57,0,0,46,0,13,0,26,0,24,0,19
13,2013-04-07,3,0,0,63,6,7,11,11,0,95,24,0,87,0,8,65,0,22,0,16,0,14,0,14
14,2013-04-14,3,3,0,56,0,11,0,0,0,89,19,5,65,0,18,54,4,23,0,20,15,51,0,0
15,2013-04-21,3,3,0,86,3,9,0,7,0,35,22,0,71,0,6,57,4,20,0,14,0,17,0,0
16,2013-04-28,9,0,0,72,3,8,7,0,0,33,16,0,82,0,6,60,4,28,0,19,16,29,0,0
17,2013-05-05,3,0,0,59,3,8,0,0,0,27,24,7,51,0,7,64,5,19,0,13,0,27,0,31
18,2013-05-12,3,3,0,52,0,9,7,9,0,42,12,0,83,0,6,73,0,22,0,9,16,52,0,0
19,2013-05-19,0,3,0,73,4,7,0,11,0,33,10,5,66,0,0,68,0,18,0,11,15,27,0,15
20,2013-05-26,4,0,0,58,3,0,0,21,0,31,12,0,64,0,14,73,4,18,0,9,16,32,0,0
21,2013-06-02,9,0,3,79,0,7,0,8,0,40,10,6,59,0,0,64,4,25,0,12,0,18,0,0
22,2013-06-09,3,3,0,69,0,7,7,0,0,21,9,6,81,0,6,54,4,30,0,13,16,42,0,0
23,2013-06-16,5,0,3,72,3,7,12,15,0,51,17,6,62,0,12,76,4,9,0,22,19,17,0,0
24,2013-06-23,4,3,0,61,0,11,7,10,0,22,8,0,83,0,5,62,0,11,0,20,15,15,0,0
25,2013-06-30,3,6,0,77,4,0,10,10,0,27,15,0,70,0,0,58,4,30,0,9,0,38,0,0
26,2013-07-07,7,0,3,61,4,8,21,0,0,20,16,0,76,0,11,76,0,16,0,10,0,27,0,0
27,2013-07-14,0,3,0,68,0,14,0,0,0,15,16,0,61,0,6,85,0,25,0,18,0,18,0,16
28,2013-07-21,0,8,0,67,0,17,0,0,0,32,16,0,51,0,8,69,4,12,0,12,0,23,0,21
29,2013-07-28,4,3,0,66,3,17,7,0,0,20,12,0,62,0,10,73,0,18,0,7,16,31,0,0
30,2013-08-04,3,3,0,69,3,0,0,7,0,27,11,7,59,0,8,70,5,13,0,19,15,26,0,0
31,2013-08-11,3,3,0,51,0,6,6,0,0,35,15,0,88,0,7,48,4,15,0,14,20,15,0,20
32,2013-08-18,3,3,0,57,0,7,8,7,0,21,11,6,59,0,6,52,6,17,0,12,16,24,0,0
33,2013-08-25,9,0,0,66,3,8,0,9,0,25,6,0,61,0,10,51,4,12,0,20,0,21,0,0
34,2013-09-01,4,3,0,74,3,0,0,0,0,24,19,0,62,0,10,47,0,9,0,16,0,60,0,0
35,2013-09-08,6,6,0,61,0,0,6,6,0,23,17,0,71,0,5,68,4,14,0,22,0,15,0,0
36,2013-09-15,3,0,0,49,8,6,9,0,0,26,21,0,77,0,5,70,4,11,0,21,0,0,0,0
37,2013-09-22,3,6,3,66,5,6,6,11,0,33,20,0,66,0,9,52,4,16,0,15,14,21,0,14
38,2013-09-29,4,4,3,54,0,6,0,6,0,22,9,7,88,0,11,50,0,15,0,12,0,16,0,0
39,2013-10-06,5,5,0,54,3,6,6,6,0,25,30,0,84,0,12,54,4,19,0,17,0,14,0,0
40,2013-10-13,4,3,0,61,0,6,6,0,0,18,19,0,57,0,15,61,0,19,0,19,0,31,0,0
41,2013-10-20,4,3,0,67,3,0,0,6,0,29,18,0,84,0,8,58,0,16,0,13,0,28,0,0
42,2013-10-27,5,3,3,54,0,0,8,7,0,29,17,0,69,0,7,54,0,31,0,12,0,24,0,0
43,2013-11-03,3,3,0,63,5,12,8,0,0,33,16,5,81,0,12,45,5,14,0,16,0,13,0,13
44,2013-11-10,4,3,0,63,5,6,8,17,0,15,23,0,90,0,7,37,0,21,0,14,0,40,0,0
45,2013-11-17,2,7,2,58,3,11,0,8,0,37,20,0,70,0,13,52,4,18,0,16,13,23,0,13
46,2013-11-24,0,3,0,58,5,0,0,6,0,30,7,5,52,0,9,51,5,23,0,19,0,40,0,0
47,2013-12-01,3,2,0,63,0,0,12,0,0,35,12,0,83,0,12,57,4,10,0,12,0,35,0,0
48,2013-12-08,0,3,0,62,2,0,17,0,0,36,18,0,57,0,10,63,0,20,0,21,0,26,0,0
49,2013-12-15,10,0,0,47,3,6,9,0,0,28,14,5,64,0,16,49,0,21,0,15,0,23,0,13
50,2013-12-22,0,5,0,62,3,6,0,0,0,30,18,0,56,0,9,56,0,39,0,11,25,16,0,22
51,2013-12-29,0,2,0,55,3,6,0,24,0,42,10,0,86,0,5,64,3,22,0,8,39,34,0,13
52,2014-01-05,5,2,0,58,2,7,5,8,0,51,14,4,95,0,12,56,3,16,0,9,0,30,0,18
53,2014-01-12,3,7,2,76,3,11,0,0,0,51,15,0,76,0,9,49,0,17,0,21,12,28,0,25
54,2014-01-19,4,4,2,49,0,8,0,0,0,68,11,0,62,0,15,51,3,19,0,18,34,19,0,0
55,2014-01-26,5,3,0,54,0,0,0,0,0,84,14,4,62,0,10,52,4,13,0,13,0,27,0,0
56,2014-02-02,3,3,0,49,3,8,8,0,0,83,26,6,61,0,8,58,0,16,0,10,14,18,0,18
57,2014-02-09,3,0,0,75,2,6,0,0,0,78,15,0,59,0,4,53,3,23,0,8,12,17,0,0
58,2014-02-16,3,4,0,55,6,8,0,0,0,85,16,5,82,0,6,70,0,18,0,9,12,40,0,12
59,2014-02-23,3,6,0,78,0,4,4,0,0,61,17,0,84,0,10,65,3,27,0,12,0,28,0,11
60,2014-03-02,4,5,1,75,2,4,7,4,0,77,16,0,58,0,7,59,2,27,0,14,8,32,0,13
61,2014-03-09,3,1,0,86,1,3,3,9,0,63,19,0,75,0,10,61,2,15,0,9,8,28,0,0
62,2014-03-16,3,3,0,81,2,4,4,8,0,69,16,4,84,0,12,69,4,26,0,9,8,21,0,0
63,2014-03-23,2,3,2,81,0,8,8,0,0,55,12,0,77,0,9,63,5,16,0,11,10,42,0,10
64,2014-03-30,2,2,3,87,2,0,5,6,0,44,11,0,70,0,8,52,0,19,0,16,10,36,0,20
65,2014-04-06,2,3,0,78,3,12,9,0,0,63,19,0,66,0,4,72,3,22,0,12,12,23,0,11
66,2014-04-13,4,4,0,70,2,10,0,7,0,85,13,4,70,0,8,70,4,21,0,13,16,20,0,0
67,2014-04-20,0,2,0,64,3,12,5,9,0,42,17,0,67,0,8,70,7,27,0,15,12,26,0,14
