,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,0,0,0,65,0,0,0,0,0,56,19,0,24,0,28,63,0,36,0,0,0,42,0,0
1,2013-01-13,15,0,0,76,0,0,0,0,0,23,16,0,74,0,22,16,0,22,0,15,0,34,0,0
2,2013-01-20,7,0,0,66,10,14,0,0,0,20,10,11,69,0,31,30,0,15,0,29,23,23,0,0
3,2013-01-27,7,13,0,39,7,0,0,0,0,100,18,0,71,0,26,40,0,21,0,9,19,0,0,0
4,2013-02-03,12,16,0,52,0,0,0,0,0,90,15,0,49,0,21,71,0,32,0,18,0,19,0,0
5,2013-02-10,7,27,0,46,0,0,0,0,0,60,38,0,67,0,13,22,0,18,0,20,0,41,0,0
6,2013-02-17,0,0,0,38,8,0,0,0,0,59,12,0,53,0,11,44,0,26,0,22,0,24,0,0
7,2013-02-24,9,0,0,36,0,12,0,12,0,31,21,0,47,0,17,51,12,20,0,26,20,35,0,0
8,2013-03-03,6,0,0,30,0,16,0,0,0,38,10,0,49,0,16,52,8,12,0,10,0,19,0,0
9,2013-03-10,0,6,0,37,0,0,11,0,0,63,9,0,64,0,36,42,0,24,0,25,26,35,0,0
10,2013-03-17,6,6,0,57,8,0,0,0,0,36,15,11,70,0,12,51,9,18,0,14,0,19,0,0
11,2013-03-24,0,0,0,52,0,0,0,11,0,28,9,0,54,0,22,57,0,18,0,0,0,19,0,0
12,2013-03-31,13,0,0,67,0,0,0,0,0,31,16,0,50,0,20,42,0,22,0,26,21,30,0,0
13,2013-04-07,11,6,0,46,8,15,0,0,0,25,15,9,48,0,13,62,0,25,0,19,19,45,0,0
14,2013-04-14,15,10,0,61,0,0,0,0,0,61,11,0,62,0,12,40,0,18,0,26,31,0,0,0
15,2013-04-21,0,0,0,23,0,0,0,12,0,37,14,0,77,0,24,53,0,21,0,13,21,28,0,0
16,2013-04-28,12,0,0,55,0,13,0,0,0,13,11,0,51,0,10,86,0,24,0,11,0,0,0,0
17,2013-05-05,7,10,0,41,0,0,0,0,0,42,15,0,75,0,18,47,0,27,0,20,22,37,0,0
18,2013-05-12,7,0,0,59,8,0,0,0,0,29,14,10,47,0,17,41,9,28,0,20,0,36,0,0
19,2013-05-19,10,6,0,33,17,0,0,0,0,18,15,0,66,0,13,50,0,26,0,15,0,20,0,0
20,2013-05-26,0,15,0,70,0,0,0,13,0,34,10,0,61,0,10,47,9,24,0,37,0,25,0,0
21,2013-06-02,7,0,0,50,0,13,0,0,0,29,15,0,51,0,11,58,0,28,0,0,0,22,0,0
22,2013-06-09,8,8,0,58,0,0,13,0,0,35,11,0,81,0,26,32,0,20,0,11,0,31,0,0
23,2013-06-16,11,0,0,49,8,0,0,14,0,15,16,11,52,0,0,54,0,19,0,16,0,0,0,0
24,2013-06-23,0,0,0,51,8,0,0,15,0,21,11,0,36,0,11,52,10,18,0,18,0,0,0,0
25,2013-06-30,16,9,0,63,0,0,0,16,0,25,0,0,60,0,17,79,0,22,0,12,28,57,0,0
26,2013-07-07,0,8,0,36,0,0,0,0,0,27,0,0,38,0,13,77,11,13,0,20,0,26,0,0
27,2013-07-14,9,8,0,89,11,0,0,0,0,32,11,0,54,0,21,35,0,11,0,0,0,25,0,0
28,2013-07-21,9,0,0,28,0,0,0,14,0,24,16,0,60,0,15,42,10,18,0,19,0,24,0,0
29,2013-07-28,9,8,0,52,0,0,0,17,0,17,13,0,45,0,19,58,0,11,0,16,0,0,0,0
30,2013-08-04,8,0,0,71,10,0,0,0,0,57,25,0,83,0,18,53,0,30,0,13,0,25,0,0
31,2013-08-11,10,0,0,50,0,0,14,0,0,14,18,0,62,0,15,47,0,28,0,18,0,24,0,0
32,2013-08-18,0,9,0,44,0,0,0,0,0,14,11,0,58,0,32,96,0,14,0,26,0,0,0,0
33,2013-08-25,10,0,0,31,7,0,18,18,0,14,20,0,80,0,10,52,9,33,0,9,0,22,0,0
34,2013-09-01,0,18,0,43,0,0,0,13,0,22,20,0,57,0,10,33,9,19,0,46,0,28,0,0
35,2013-09-08,0,0,0,43,6,0,11,0,0,11,16,0,57,0,9,39,0,18,0,15,19,19,0,0
36,2013-09-15,0,0,0,61,0,17,11,0,0,30,14,0,51,0,16,50,0,25,0,35,0,20,0,0
37,2013-09-22,8,0,0,53,0,0,0,0,0,21,18,0,44,0,19,47,0,13,0,9,0,39,0,0
38,2013-09-29,15,0,0,63,7,12,0,17,0,40,11,0,74,0,11,48,0,16,0,27,22,22,0,0
39,2013-10-06,0,0,0,55,0,0,12,0,0,23,9,0,50,0,9,39,18,10,0,9,20,24,0,0
40,2013-10-13,8,7,0,27,0,0,0,0,0,26,19,0,50,0,18,33,0,30,0,13,19,61,0,0
41,2013-10-20,8,0,0,32,0,14,0,0,0,24,14,0,72,0,19,42,0,20,0,22,0,27,0,0
42,2013-10-27,10,0,0,67,0,11,0,11,0,38,19,0,39,0,18,50,0,25,0,14,18,25,0,0
43,2013-11-03,7,0,0,59,12,11,0,15,0,22,17,0,63,0,13,52,0,27,0,10,0,20,0,0
44,2013-11-10,0,0,0,43,0,0,0,0,0,21,9,0,48,0,12,57,0,29,0,16,0,19,0,0
