,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,1,0,80,1,2,2,3,0,45,19,1,77,0,11,66,2,18,1,15,4,31,1,2
1,2013-01-13,2,4,1,80,2,3,2,2,0,49,17,1,75,0,9,62,1,16,1,14,4,27,2,2
2,2013-01-20,3,3,1,77,1,3,1,2,0,66,17,1,73,0,13,65,2,17,1,15,4,23,1,5
3,2013-01-27,3,3,0,78,1,3,1,2,0,94,20,1,77,0,11,68,2,16,1,15,2,27,2,3
4,2013-02-03,3,2,0,80,1,2,2,4,0,94,16,1,73,0,9,70,2,18,1,14,2,29,2,3
5,2013-02-10,3,2,0,72,1,3,2,2,0,74,16,1,79,0,9,66,2,25,1,12,3,34,2,4
6,2013-02-17,3,3,1,78,1,2,2,2,0,70,20,1,84,0,9,72,2,16,1,14,3,27,2,3
7,2013-02-24,2,2,0,79,1,3,2,2,0,59,21,1,76,0,9,72,2,18,1,14,5,27,2,4
8,2013-03-03,2,3,0,78,1,3,2,3,0,53,18,1,74,0,9,70,2,16,1,16,4,31,2,1
9,2013-03-10,2,2,1,76,1,3,2,2,0,54,21,1,75,0,9,72,1,17,1,14,3,32,2,2
10,2013-03-17,3,3,0,76,1,2,1,1,0,52,19,2,78,0,9,71,1,15,1,13,5,29,1,4
11,2013-03-24,3,4,0,79,1,2,2,3,1,47,18,1,90,0,7,65,2,20,1,13,3,24,3,2
12,2013-03-31,3,3,0,84,1,3,2,2,0,49,18,1,79,0,7,72,1,23,1,14,4,25,2,4
13,2013-04-07,3,3,1,87,1,3,1,3,0,63,20,2,74,0,8,70,2,16,1,15,4,28,2,5
14,2013-04-14,3,2,1,79,1,3,1,2,0,62,21,1,75,0,7,64,2,16,1,13,4,29,1,4
15,2013-04-21,3,3,0,84,1,2,2,3,0,34,20,3,72,0,7,73,1,18,1,14,4,34,2,4
16,2013-04-28,3,3,1,80,2,2,1,2,0,34,18,2,77,0,8,68,1,19,1,14,4,38,2,3
17,2013-05-05,3,2,0,80,1,2,1,1,0,26,17,2,72,0,7,69,1,19,1,13,4,34,3,3
18,2013-05-12,3,2,0,81,1,2,2,2,0,26,18,1,69,0,7,73,1,24,1,13,3,27,0,3
19,2013-05-19,2,2,0,85,1,3,2,2,0,27,18,1,70,0,6,71,1,17,1,12,3,27,2,3
20,2013-05-26,2,2,0,90,1,2,1,2,0,23,15,0,73,0,7,79,1,18,1,14,3,25,2,4
21,2013-06-02,3,2,1,85,1,2,1,2,0,29,16,1,75,0,8,70,2,19,1,12,4,30,3,4
22,2013-06-09,3,2,0,82,1,2,2,2,0,22,18,1,70,0,9,77,2,19,1,12,4,25,1,3
23,2013-06-16,3,3,0,84,1,2,1,5,1,28,18,2,74,0,9,74,2,19,1,13,4,22,1,3
24,2013-06-23,3,2,0,82,1,2,2,5,1,23,18,1,75,0,8,76,1,16,1,13,5,22,2,4
25,2013-06-30,2,2,0,85,1,2,2,2,0,22,19,1,78,0,8,74,1,23,1,14,6,30,3,2
26,2013-07-07,2,3,0,86,1,3,2,2,0,22,16,1,77,0,9,71,1,13,1,14,5,25,2,3
27,2013-07-14,2,2,1,86,1,4,2,2,0,24,17,0,76,0,8,76,2,15,1,14,3,25,3,3
