,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,1,1,1,80,1,4,2,5,0,47,20,2,80,0,21,71,2,20,2,0,7,26,4,4
1,2013-01-13,1,2,0,81,1,3,1,3,0,48,16,1,80,0,20,64,1,20,2,0,4,23,0,5
2,2013-01-20,2,1,0,77,1,2,1,2,0,63,14,1,76,0,21,73,2,18,1,0,5,25,5,6
3,2013-01-27,2,1,0,77,1,2,3,3,0,94,14,1,76,0,20,69,2,26,1,0,7,23,5,8
4,2013-02-03,1,1,1,76,1,4,1,4,0,96,17,2,81,0,17,64,2,16,1,0,4,23,5,7
5,2013-02-10,2,1,0,76,1,2,1,3,0,67,18,3,73,0,18,61,1,25,2,0,3,27,5,11
6,2013-02-17,2,4,0,67,1,4,1,2,0,60,11,1,69,0,13,77,1,18,1,0,4,23,4,2
7,2013-02-24,2,4,0,67,1,3,1,2,1,53,18,1,69,0,12,70,1,18,1,0,6,19,0,5
8,2013-03-03,2,2,1,75,0,3,2,3,0,48,15,1,70,0,14,73,2,15,2,0,3,27,2,6
9,2013-03-10,2,2,0,72,1,2,2,2,1,46,18,1,79,0,16,74,1,20,1,0,11,11,7,6
10,2013-03-17,2,2,0,74,1,2,1,3,0,42,12,1,71,0,14,73,2,21,1,0,8,17,2,5
11,2013-03-24,2,1,1,68,1,2,1,2,1,37,16,1,84,0,11,70,1,21,1,0,5,26,0,4
12,2013-03-31,1,1,0,70,0,2,2,2,0,47,18,1,75,0,16,65,2,21,1,0,6,23,6,7
13,2013-04-07,2,1,0,70,1,3,2,3,0,59,17,2,73,0,13,69,2,18,1,0,6,22,2,3
14,2013-04-14,2,1,0,74,1,2,2,1,0,55,13,1,74,0,13,64,2,25,2,0,4,27,3,5
15,2013-04-21,2,1,0,79,1,2,2,4,0,27,14,1,72,0,11,60,2,23,1,0,7,28,3,3
16,2013-04-28,2,2,0,74,1,2,2,4,1,24,12,1,75,0,10,67,2,23,2,0,5,32,2,6
17,2013-05-05,2,1,0,74,1,3,2,3,1,26,14,1,66,0,12,71,3,27,1,0,6,31,6,6
18,2013-05-12,2,1,0,77,1,2,2,2,1,24,12,1,73,0,12,74,1,27,1,0,6,24,6,5
