,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,3,2,0,81,22,49,33,42,0,42,13,1,60,0,18,64,4,38,2,31,5,24,3,3
1,2013-01-13,3,2,1,80,22,44,31,38,0,49,14,1,60,0,13,62,3,39,2,31,4,25,2,4
2,2013-01-20,3,6,0,78,25,40,27,36,0,61,12,1,63,0,13,72,5,42,2,31,2,26,2,3
3,2013-01-27,3,4,0,75,26,39,39,32,0,81,14,1,58,0,13,64,4,43,2,34,3,23,2,3
4,2013-02-03,3,4,0,75,21,46,28,35,0,78,13,1,59,0,14,64,4,43,1,33,3,27,2,4
5,2013-02-10,3,2,0,74,20,39,35,34,0,68,12,1,60,0,13,67,4,56,2,34,5,25,2,3
6,2013-02-17,3,4,0,75,23,39,24,20,0,56,13,1,60,0,12,70,2,45,2,33,3,28,2,4
7,2013-02-24,3,3,0,82,20,34,31,25,0,51,15,1,58,0,10,70,3,40,1,32,4,26,2,4
8,2013-03-03,3,6,0,75,20,37,33,29,0,46,12,1,57,0,9,68,3,38,2,29,5,25,2,3
9,2013-03-10,3,2,0,78,24,34,24,24,0,44,14,1,58,0,9,72,3,45,2,27,2,22,2,3
10,2013-03-17,3,3,0,70,28,34,20,34,0,42,13,2,58,0,10,67,3,42,2,27,4,26,2,3
11,2013-03-24,3,3,0,73,27,36,18,42,0,45,14,1,71,0,8,66,3,48,1,29,4,26,3,3
12,2013-03-31,3,2,1,77,27,38,30,45,0,53,13,1,62,0,10,68,3,48,1,30,4,23,2,4
13,2013-04-07,4,3,0,83,26,32,30,26,0,75,14,2,60,0,9,67,4,40,1,29,4,26,2,4
14,2013-04-14,3,2,0,76,19,33,28,59,0,71,12,2,62,0,9,59,4,42,1,28,4,23,1,4
15,2013-04-21,3,2,0,82,16,41,36,53,0,27,12,1,58,0,10,67,2,46,3,31,6,25,3,4
16,2013-04-28,3,2,0,84,19,35,38,37,0,23,13,1,59,0,10,66,2,43,2,34,3,26,3,4
17,2013-05-05,3,2,1,81,18,24,26,32,0,24,12,1,58,0,10,64,2,48,2,30,5,24,2,3
18,2013-05-12,3,2,0,85,23,40,34,22,0,22,12,1,59,0,10,69,3,51,2,28,3,21,2,2
19,2013-05-19,2,3,0,85,16,32,26,26,0,20,11,1,56,0,11,72,2,43,2,29,5,24,2,4
20,2013-05-26,3,2,0,91,16,35,21,28,0,21,11,1,59,0,9,77,3,42,2,29,4,22,1,5
21,2013-06-02,2,2,0,81,16,30,29,28,0,18,12,1,53,0,10,67,3,42,2,26,4,20,1,4
22,2013-06-09,2,3,0,79,29,22,28,20,0,18,12,1,57,0,12,74,2,44,1,29,4,22,1,3
23,2013-06-16,3,2,0,79,23,34,24,45,0,24,14,1,55,0,10,79,3,42,2,32,3,21,2,3
24,2013-06-23,3,2,0,80,22,28,24,62,0,25,12,1,56,0,10,76,4,46,2,31,4,17,2,5
25,2013-06-30,3,2,0,79,22,32,25,28,0,17,10,0,59,0,10,72,2,44,1,28,2,19,1,3
26,2013-07-07,3,2,0,79,27,33,28,20,0,18,12,1,63,0,10,77,3,40,1,28,3,25,1,3
27,2013-07-14,2,2,0,79,25,51,29,30,0,21,11,1,58,0,10,77,4,41,1,26,2,19,1,4
28,2013-07-21,2,2,0,79,31,38,26,24,0,19,13,0,54,0,8,77,2,40,2,30,2,24,2,2
29,2013-07-28,2,2,0,79,23,32,35,28,0,23,12,1,55,0,10,73,3,38,2,28,3,25,3,4
30,2013-08-04,3,2,0,79,20,37,43,24,0,19,11,1,59,0,9,74,3,42,2,31,3,24,1,2
31,2013-08-11,2,2,0,82,27,28,29,26,0,21,11,1,59,0,9,70,3,37,2,31,4,23,2,3
32,2013-08-18,3,1,0,77,34,37,33,26,0,16,11,1,57,0,8,70,2,38,2,31,3,20,3,4
33,2013-08-25,3,2,1,74,38,29,26,23,0,22,12,1,55,0,9,66,2,38,2,28,4,27,1,4
34,2013-09-01,3,2,0,81,31,32,28,34,0,24,12,2,64,0,9,67,4,38,3,30,4,24,2,2
35,2013-09-08,3,2,0,72,23,21,36,33,1,23,13,1,61,0,9,66,2,39,2,29,3,27,1,4
36,2013-09-15,3,2,0,73,24,32,29,46,0,22,13,1,58,0,9,64,4,36,2,31,3,27,1,3
37,2013-09-22,3,2,1,74,26,21,24,23,0,22,14,1,60,0,9,71,3,35,1,29,4,27,2,5
38,2013-09-29,3,2,0,72,24,38,42,54,0,21,13,1,62,0,9,65,3,33,2,31,5,24,2,4
39,2013-10-06,3,2,1,70,17,28,28,35,0,20,12,2,65,0,9,65,3,39,2,26,4,25,2,3
40,2013-10-13,3,2,1,69,25,29,27,32,0,23,12,1,62,0,9,68,3,43,1,30,3,26,2,4
41,2013-10-20,2,2,0,70,29,29,25,31,0,22,13,1,60,0,8,67,4,38,2,32,4,29,2,4
42,2013-10-27,3,2,1,72,25,27,26,34,0,20,15,2,62,0,9,63,3,44,2,30,5,32,3,3
43,2013-11-03,3,2,0,75,23,27,24,31,0,22,16,2,58,0,8,67,3,37,1,33,4,24,2,6
44,2013-11-10,3,3,0,79,28,33,27,32,0,22,14,2,64,0,9,67,3,43,2,31,4,23,4,3
45,2013-11-17,3,1,0,76,27,20,25,38,0,21,15,1,62,0,9,62,6,48,1,32,5,29,3,3
46,2013-11-24,2,2,0,66,14,17,11,28,0,13,9,1,55,0,7,56,2,55,2,27,3,23,1,1
47,2013-12-01,3,4,0,62,19,25,21,33,0,16,12,1,61,0,8,64,3,33,1,29,3,23,1,2
48,2013-12-08,3,5,0,73,30,27,22,29,0,21,11,2,65,0,11,67,3,41,1,27,3,27,2,3
49,2013-12-15,3,3,1,69,16,24,34,46,0,20,11,2,60,0,10,65,2,48,1,31,4,25,2,2
50,2013-12-22,2,3,0,66,25,19,17,30,0,16,7,0,52,0,10,61,1,61,1,26,3,19,1,2
51,2013-12-29,2,3,0,68,14,18,20,64,0,23,11,1,55,0,11,62,2,75,1,25,2,21,2,1
52,2014-01-05,2,13,0,71,20,33,21,43,0,27,13,1,64,0,15,70,2,39,1,26,3,21,2,3
53,2014-01-12,4,3,0,79,24,35,45,47,0,46,17,1,67,0,18,71,3,43,3,30,4,28,1,3
54,2014-01-19,3,9,0,77,22,38,32,50,0,55,15,1,69,0,15,72,3,45,1,32,4,21,1,3
55,2014-01-26,3,14,0,76,20,24,31,34,0,71,16,1,66,0,16,70,3,45,2,32,3,25,2,4
56,2014-02-02,3,12,0,74,19,25,29,35,0,75,14,1,63,0,14,68,4,42,2,30,3,25,2,5
57,2014-02-09,3,4,0,73,21,28,27,34,0,67,15,2,63,0,11,71,4,53,2,33,3,24,3,4
58,2014-02-16,3,6,0,78,22,31,27,23,0,58,13,1,67,0,11,75,4,51,1,30,4,24,2,4
59,2014-02-23,3,4,0,81,21,29,27,28,0,48,14,1,62,0,11,76,3,53,2,29,4,24,3,4
60,2014-03-02,3,4,0,76,23,22,30,24,0,45,15,2,64,0,10,75,3,58,1,31,5,26,1,3
61,2014-03-09,3,3,0,76,22,29,23,29,0,45,13,1,61,0,13,86,3,53,2,32,4,24,3,2
62,2014-03-16,3,3,0,75,27,31,24,29,0,43,15,2,56,0,10,76,3,57,2,30,4,26,2,3
63,2014-03-23,3,2,0,71,23,33,26,34,0,44,16,2,68,0,11,72,3,49,2,30,3,30,1,3
64,2014-03-30,4,2,0,75,23,40,33,33,0,49,15,2,67,0,12,71,3,55,2,29,3,23,3,4
65,2014-04-06,3,2,0,81,18,33,26,35,0,61,17,2,63,0,11,72,3,54,2,33,4,26,2,4
66,2014-04-13,3,2,0,79,22,28,22,24,0,82,14,1,74,0,9,73,3,58,1,32,4,35,2,4
67,2014-04-20,3,3,0,84,19,34,24,37,0,26,13,2,59,0,9,78,3,63,2,32,4,29,3,4
68,2014-04-27,3,2,0,85,21,33,22,34,0,25,13,1,63,0,11,72,3,50,1,34,5,26,2,2
69,2014-05-04,3,3,0,85,18,21,25,40,0,22,14,1,58,0,10,71,2,62,2,31,3,28,2,4
70,2014-05-11,3,2,0,84,21,33,24,56,0,21,13,1,60,0,9,77,3,66,1,33,4,30,2,2
71,2014-05-18,3,2,0,90,23,31,24,41,0,20,13,1,60,0,8,79,3,58,1,31,4,49,3,4
72,2014-05-25,2,2,0,93,17,32,21,33,0,20,13,1,56,0,8,84,3,55,2,33,4,56,2,4
73,2014-06-01,3,2,0,85,14,31,26,21,0,20,11,1,59,0,9,80,3,50,2,30,6,32,1,1
74,2014-06-08,3,3,0,85,23,29,16,43,0,18,11,1,58,0,8,83,3,48,2,31,4,31,1,2
75,2014-06-15,3,3,0,84,26,35,25,27,0,21,12,1,59,0,7,83,3,53,1,31,4,28,2,2
76,2014-06-22,3,2,0,81,19,33,28,33,0,21,14,1,62,0,7,86,2,46,2,31,3,24,1,2
77,2014-06-29,3,3,0,87,19,23,31,42,0,18,12,1,58,0,5,86,3,47,2,28,3,25,1,2
78,2014-07-06,3,2,0,86,19,37,28,35,0,20,14,1,61,0,9,91,3,43,1,29,2,23,2,3
79,2014-07-13,3,2,1,89,22,34,31,48,0,21,12,1,58,0,8,85,2,44,2,28,3,23,1,2
80,2014-07-20,3,2,1,84,19,32,30,59,0,23,13,1,58,0,7,84,3,45,1,30,5,21,2,3
81,2014-07-27,3,2,0,82,23,36,29,35,0,21,13,1,64,0,6,82,3,44,1,33,5,26,1,3
82,2014-08-03,3,2,0,89,26,31,33,42,1,21,13,1,59,0,7,84,3,46,2,33,5,23,2,2
83,2014-08-10,3,2,0,76,25,28,28,28,0,21,13,0,59,0,7,85,2,45,2,34,4,23,2,1
84,2014-08-17,4,2,0,76,26,35,29,28,0,19,12,1,55,0,6,80,3,44,2,30,3,22,2,1
85,2014-08-24,4,2,0,77,29,34,28,27,0,20,10,1,54,0,6,75,2,44,2,31,4,20,3,2
86,2014-08-31,3,2,0,80,20,24,20,41,0,16,12,1,58,0,6,69,3,48,2,27,3,24,2,2
87,2014-09-07,3,1,0,80,23,23,27,31,0,18,13,1,59,0,6,66,3,51,2,29,2,20,2,3
88,2014-09-14,3,2,0,73,22,22,35,34,0,21,12,1,60,0,8,67,3,45,1,35,4,21,1,4
89,2014-09-21,2,2,0,74,23,24,21,22,0,19,11,1,64,0,6,68,4,54,1,29,4,20,1,5
90,2014-09-28,3,2,1,75,23,34,29,40,0,20,12,1,61,0,6,70,2,51,1,29,4,27,1,6
91,2014-10-05,4,2,1,75,20,32,28,36,0,21,11,1,55,0,6,68,4,51,2,29,4,24,2,5
92,2014-10-12,3,2,0,70,24,34,24,15,0,20,15,1,59,0,6,69,3,47,1,29,4,26,2,3
93,2014-10-19,3,3,0,73,18,23,35,24,0,18,12,1,61,0,5,66,3,62,2,32,5,24,1,2
94,2014-10-26,3,2,0,76,23,30,31,36,0,22,13,1,57,0,6,62,3,60,2,29,5,23,1,3
95,2014-11-02,3,3,0,78,21,23,27,35,0,24,14,1,56,0,6,66,5,51,3,28,4,25,2,3
96,2014-11-09,3,2,0,78,32,31,27,25,0,22,13,1,56,0,6,66,3,57,2,30,4,22,2,3
97,2014-11-16,3,6,0,77,21,28,19,23,0,21,15,1,54,0,7,69,4,54,2,29,4,27,2,3
98,2014-11-23,2,1,0,80,20,18,16,39,0,15,12,1,58,0,7,66,3,70,1,27,5,17,2,3
99,2014-11-30,4,2,0,76,23,27,28,36,0,23,14,1,58,0,6,64,3,50,1,30,3,23,1,2
100,2014-12-07,4,2,0,73,25,23,32,23,0,23,14,2,60,0,8,66,3,54,1,31,4,25,1,3
101,2014-12-14,3,2,0,78,17,28,37,20,0,21,14,2,58,0,8,70,3,60,1,32,4,24,3,3
