,date,anxiety,closing,entrepreneur,home,startup,bankruptcy,compensation,fired,layoff,tax,benefits,confidence,good,pink slip,unemployment,car,expect,happy,start business,better,worse,future,expectations,interest rate
0,2013-01-06,2,1,1,82,1,4,2,3,0,57,19,1,64,0,10,62,2,16,1,14,3,32,2,2
1,2013-01-13,2,14,1,77,1,5,2,3,0,55,15,1,67,0,11,62,1,13,1,13,5,46,2,4
2,2013-01-20,3,4,0,84,1,3,3,1,1,75,17,0,68,0,10,65,1,18,1,13,3,42,2,2
3,2013-01-27,3,2,1,79,1,5,2,2,1,92,17,1,69,0,13,57,2,14,1,15,5,41,3,3
4,2013-02-03,2,2,1,75,1,4,2,2,1,80,17,1,66,0,10,66,2,17,1,13,2,43,3,6
5,2013-02-10,3,2,0,76,1,5,3,2,1,69,16,1,70,0,10,69,2,23,1,15,3,44,4,2
6,2013-02-17,3,3,0,72,2,4,2,2,1,70,14,1,62,0,11,67,2,19,1,15,2,41,2,4
7,2013-02-24,2,3,0,74,1,3,2,2,0,60,18,1,67,0,9,74,1,15,1,14,4,41,1,6
8,2013-03-03,2,2,1,76,1,6,3,2,0,53,18,1,64,0,9,72,1,17,1,15,3,34,2,4
9,2013-03-10,3,2,0,81,1,2,2,2,0,55,16,1,65,0,10,79,1,18,1,13,3,34,3,3
10,2013-03-17,4,3,1,75,1,3,2,2,0,46,16,2,66,0,9,69,1,16,1,13,3,38,2,2
11,2013-03-24,2,3,0,75,1,3,3,2,0,52,13,1,85,0,9,65,1,18,1,13,5,37,1,2
12,2013-03-31,3,2,1,74,1,3,2,3,1,48,15,1,66,0,7,68,1,18,1,13,4,31,3,3
13,2013-04-07,3,1,1,80,1,3,2,2,0,65,15,1,63,0,10,69,2,15,1,13,4,36,2,6
14,2013-04-14,2,2,0,75,1,3,2,2,1,60,15,2,66,0,9,68,2,16,0,13,2,37,2,5
15,2013-04-21,3,2,0,79,1,3,2,3,0,30,14,2,59,0,8,68,1,17,1,14,4,35,1,3
16,2013-04-28,3,2,1,75,1,4,2,2,0,29,14,1,63,0,8,70,0,19,1,13,5,49,4,4
17,2013-05-05,2,2,1,74,1,2,2,3,0,30,13,1,60,0,9,65,1,21,1,14,4,37,3,4
18,2013-05-12,3,2,0,83,1,2,2,3,0,27,12,1,64,0,9,77,1,24,1,12,4,33,4,4
19,2013-05-19,2,1,0,85,1,3,1,2,0,25,12,1,64,0,9,74,2,18,1,14,3,34,2,4
20,2013-05-26,3,2,0,90,2,3,2,2,1,25,14,1,64,0,11,70,1,17,1,15,5,37,4,4
21,2013-06-02,3,2,0,85,1,3,3,2,0,27,14,1,68,0,9,75,1,14,2,11,3,31,3,4
22,2013-06-09,3,3,0,88,1,4,2,3,0,29,15,0,62,0,11,79,1,19,1,14,6,41,1,3
23,2013-06-16,3,2,0,86,1,3,2,5,1,28,14,1,61,0,8,74,2,21,1,13,3,29,2,5
24,2013-06-23,3,2,1,95,1,3,1,5,0,31,15,1,70,0,12,79,1,16,1,13,3,36,2,3
25,2013-06-30,4,2,0,81,1,4,3,2,0,33,12,0,68,0,12,72,2,18,1,13,2,39,2,3
26,2013-07-07,3,3,0,86,1,3,3,2,0,32,15,1,62,0,12,71,1,15,1,16,3,31,2,2
27,2013-07-14,3,1,0,83,1,4,3,2,0,35,14,0,68,0,11,71,2,16,1,12,3,32,2,5
28,2013-07-21,2,2,0,81,1,4,3,2,1,44,16,1,70,0,10,77,1,16,1,17,5,31,4,3
29,2013-07-28,2,2,0,77,1,3,3,2,1,57,14,1,65,0,11,70,2,17,2,14,4,31,4,4
30,2013-08-04,2,2,1,78,2,2,3,2,1,36,13,1,61,0,10,66,2,17,2,15,2,33,3,5
31,2013-08-11,3,1,1,81,1,3,2,2,1,26,14,1,60,0,12,67,2,17,1,14,3,33,2,4
32,2013-08-18,1,2,1,76,1,2,3,2,0,27,14,1,67,0,9,72,2,15,1,15,4,29,2,2
33,2013-08-25,3,1,0,83,1,3,3,2,1,25,17,1,58,0,10,71,1,17,1,16,5,36,4,1
34,2013-09-01,2,2,1,75,1,3,2,3,0,23,14,2,66,0,10,72,1,19,1,14,2,36,1,2
35,2013-09-08,3,2,1,74,1,2,2,3,0,29,14,1,61,0,9,68,2,18,0,11,4,44,1,4
36,2013-09-15,2,3,1,76,1,4,4,3,0,24,16,2,68,0,10,70,1,16,1,13,4,36,2,4
37,2013-09-22,4,2,1,75,1,3,2,3,0,29,14,1,66,0,9,64,2,17,1,16,4,41,3,2
38,2013-09-29,2,3,1,72,1,3,3,7,1,27,18,1,67,0,12,65,2,15,0,14,5,34,0,4
39,2013-10-06,3,2,1,75,1,3,2,2,0,27,13,2,63,0,11,65,1,18,1,14,4,45,2,3
40,2013-10-13,2,1,0,71,1,3,2,3,0,30,17,1,68,0,8,63,2,14,0,13,4,43,4,5
41,2013-10-20,3,3,0,75,1,3,1,4,1,28,15,1,73,0,8,67,1,17,1,12,4,43,3,4
42,2013-10-27,2,2,1,71,1,3,2,2,0,28,16,2,70,0,9,65,2,21,1,14,4,56,2,3
43,2013-11-03,3,2,0,75,1,3,2,2,0,33,15,2,74,0,10,59,2,16,1,14,5,34,3,2
44,2013-11-10,3,2,0,82,1,3,2,4,0,27,15,1,69,0,9,65,2,16,1,12,3,44,2,2
45,2013-11-17,3,2,1,78,1,3,2,2,0,31,14,1,67,0,11,63,1,25,1,14,6,41,2,5
46,2013-11-24,2,2,1,83,1,1,1,3,0,22,11,1,67,0,8,59,1,30,1,14,3,30,3,7
47,2013-12-01,3,5,0,73,1,3,2,2,0,27,14,1,71,0,12,63,2,16,0,15,7,31,3,4
48,2013-12-08,3,3,1,77,1,3,3,2,0,27,13,1,66,0,12,58,1,18,1,15,3,43,3,5
49,2013-12-15,2,1,1,77,2,3,2,4,0,30,11,1,64,0,11,58,1,22,1,11,3,33,4,5
50,2013-12-22,2,3,0,84,1,1,1,2,0,26,12,1,67,0,10,62,1,31,1,15,7,33,2,2
51,2013-12-29,3,3,1,89,1,2,2,4,0,35,14,0,75,0,13,67,1,36,1,14,5,34,2,3
52,2014-01-05,3,8,0,86,1,2,2,3,1,37,15,1,72,0,15,68,1,18,1,15,3,23,2,2
53,2014-01-12,3,3,1,81,1,3,2,2,0,53,18,1,64,0,16,68,1,18,1,15,4,37,3,4
54,2014-01-19,3,3,0,73,1,3,2,5,0,55,18,1,70,0,14,64,2,17,1,18,2,28,3,2
55,2014-01-26,2,5,0,81,2,3,2,2,0,80,17,1,67,0,14,66,1,17,1,15,4,32,2,3
56,2014-02-02,2,10,0,78,1,3,2,2,0,87,17,1,65,0,12,66,2,17,1,14,2,29,2,4
57,2014-02-09,3,8,1,76,1,3,2,2,0,65,16,1,67,0,10,67,1,26,1,16,5,30,4,3
58,2014-02-16,4,3,0,79,1,3,2,3,0,59,16,1,72,0,9,78,2,21,0,14,5,26,2,4
59,2014-02-23,2,4,1,78,1,3,2,3,1,57,16,1,74,0,10,71,1,25,1,13,4,32,2,4
60,2014-03-02,2,12,1,82,1,3,1,2,0,48,16,1,65,0,9,68,1,22,1,13,2,24,3,2
61,2014-03-09,2,3,0,89,1,3,2,2,0,47,15,1,66,0,10,80,2,19,1,15,5,31,2,1
62,2014-03-16,2,3,0,79,1,3,2,2,0,44,17,1,72,0,8,72,1,26,0,13,5,34,2,3
63,2014-03-23,3,3,0,84,1,3,3,3,0,43,15,1,82,0,11,70,2,22,1,13,1,33,3,3
64,2014-03-30,2,3,0,82,1,4,2,3,0,47,16,1,68,0,12,69,2,24,1,14,3,36,2,3
65,2014-04-06,3,1,1,83,1,3,2,2,0,57,16,0,66,0,10,73,2,26,1,13,4,31,3,3
66,2014-04-13,2,2,0,81,1,3,2,2,0,69,15,2,82,0,9,73,1,23,1,12,4,38,3,2
67,2014-04-20,3,2,0,81,1,4,3,3,0,32,16,1,67,0,9,75,1,27,1,14,4,39,2,4
